,-0.06858843206706877,-0.02286281068902292,0.022862810689022933,0.06858843206706877,0.11431405344511464,0.1600396748231605,0.20576529620120632,0.2514909175792522,0.29721653895729805,0.3429421603353439,0.3886677817133898,0.4343934030914356,0.4801190244694814,0.5258446458475273,0.5715702672255731,0.6172958886036191,0.6630215099816649,0.7087471313597107,0.7544727527377566,0.8001983741158024
thresh,-0.0914512427560917,0.0914512427560917,1,,,,,,,,,,,,,,,,,
unreg,11,2171,2058,14,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
unreg_genes,[],[],[],[],['ghoT' 'ydfA'],[],[],[],[],[],[],[],[],[],['ygdT'],[],[],[],[],[]
