,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,control__wt_glc,0.0,0.1050628292311636,2.0,0.0,-0.074290639,1.0,0.074290639,,,,,,,,
1,fur__wt_dpd,-0.2600730375,0.023576179642946934,2.0,2.0,-0.243402161,3.0,-0.27674391400000004,,,,,,,,
2,fur__wt_fe,-0.3784551955,0.08928727057893066,2.0,4.0,-0.315319561,5.0,-0.44159083,,,,,,,,
3,fur__delfur_dpd,-0.587112869,0.11736762283730005,2.0,6.0,-0.5041214270000001,7.0,-0.670104311,,,,,,,,
4,fur__delfur_fe2,-0.24935083150000004,0.1667167542958401,2.0,8.0,-0.36723737900000003,9.0,-0.13146428400000001,,,,,,,,
5,acid__wt_ph5,-0.528997288,0.03262592385451001,2.0,10.0,-0.5520672999999999,11.0,-0.505927276,,,,,,,,
6,acid__delgadx_ph5,-0.609365531,,1.0,12.0,-0.609365531,,,,,,,,,,
7,acid__delgadw_ph5,-0.4604293035,0.20607464866265693,2.0,13.0,-0.606146085,14.0,-0.314712522,,,,,,,,
8,acid__delgade_ph5,-0.35815643550000004,0.06295732368072916,2.0,15.0,-0.31363888500000003,16.0,-0.40267398600000004,,,,,,,,
9,oxidative__wt_pq,1.944386475,0.0499899618282327,2.0,17.0,1.909038234,18.0,1.979734716,,,,,,,,
10,oxidative__deloxyr_pq,2.1756343895,0.13412642053984078,2.0,19.0,2.270476091,20.0,2.080792688,,,,,,,,
11,oxidative__delsoxr_pq,-0.591240129,0.22784192188010804,2.0,21.0,-0.7523486970000001,22.0,-0.43013156100000005,,,,,,,,
12,oxidative__delsoxs_pq,-0.6912955095000001,0.04253750395311896,2.0,23.0,-0.6612169520000001,24.0,-0.7213740670000001,,,,,,,,
13,nac_ntrc__wt_csn,0.9211985785000001,0.068585835676218,2.0,25.0,0.8727010690000001,26.0,0.9696960880000001,,,,,,,,
14,nac_ntrc__wt_cytd,0.9999807810000001,0.10214716351439522,2.0,27.0,1.072209733,28.0,0.9277518290000001,,,,,,,,
15,nac_ntrc__wt_gln,-0.036873130500000004,0.14050908313066848,2.0,29.0,0.06248179500000001,30.0,-0.13622805600000001,,,,,,,,
16,nac_ntrc__bw_delnac_csn,0.6382744855,0.1930028634020352,2.0,31.0,0.501800852,32.0,0.7747481190000001,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,0.0023875874999999998,0.08486242827328949,2.0,33.0,0.062394386,34.0,-0.057619211000000004,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-0.280480069,0.10127000886604187,2.0,35.0,-0.352088779,36.0,-0.208871359,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-1.0894225425,0.3995039660431053,2.0,37.0,-1.371914506,38.0,-0.8069305790000001,,,,,,,,
20,misc__wt_no_te,-0.4946370360000001,0.2242337355808355,2.0,39.0,-0.33607984100000005,40.0,-0.6531942310000001,,,,,,,,
21,misc__bw_delcbl,-1.0981765295,0.17291501050920222,2.0,41.0,-0.9759071530000001,42.0,-1.2204459060000001,,,,,,,,
22,misc__bw_delfabr,-1.2380346265,0.14634147946701753,2.0,43.0,-1.341513679,44.0,-1.134555574,,,,,,,,
23,misc__bw_delfadr,-0.891891866,0.15983062814127352,2.0,45.0,-1.004909187,46.0,-0.7788745450000001,,,,,,,,
24,misc__nitr_031,-0.7872693810000001,,1.0,47.0,-0.7872693810000001,,,,,,,,,,
25,omics__wt_glu,-0.48813161250000003,0.21207125499258736,2.0,48.0,-0.638088635,49.0,-0.33817459,,,,,,,,
26,omics__wt_gly,-0.8945287965,0.2453538660863581,2.0,50.0,-0.7210374140000001,51.0,-1.068020179,,,,,,,,
27,omics__wt_thr,-0.4041398835,0.061892698054120454,2.0,52.0,-0.44790463,53.0,-0.360375137,,,,,,,,
28,omics__bw_ac,0.185829559,0.14009754769112467,2.0,54.0,0.08676563300000001,55.0,0.284893485,,,,,,,,
29,omics__bw_fum,-0.32790247550000007,0.270979454020325,2.0,56.0,-0.13629106600000002,57.0,-0.5195138850000001,,,,,,,,
30,omics__bw_glc,0.046049218,0.3118643094186682,2.0,58.0,0.266570586,59.0,-0.17447215,,,,,,,,
