,PSPTOB0067
SRX1828913,0.136932353
SRX1828914,-0.32244911730000003
SRX1828915,-0.1369893052
SRX1828916,-0.5421203108
SRX1828917,5.69521e-05
SRX1828918,-0.4770227817
SRX3983989,0.6471143757000001
SRX3983990,-0.0843664967
SRX3983993,0.47255556
SRX3983994,0.21503192670000001
SRX3983995,0.3096840091
SRX3983996,0.0008032115
SRX3983997,0.4634377161
SRX3983998,0.2365946707
SRX3983999,0.2963554553
SRX3984000,0.436301011
SRX3984001,0.6707650802
SRX3984002,0.5114736986
SRX3984003,0.7473428670000001
SRX3984004,0.412768893
SRX3984005,0.3669841486
SRX3984006,0.9030079744
SRX3984007,0.2907607761
SRX3984008,0.23678115530000002
SRX3984009,0.3791721961
SRX3984010,0.7258222598
SRX3984011,0.3394629259
SRX3984012,0.36878106050000004
SRX3984013,0.2835123417
SRX3984014,0.3182170239
SRX3984015,0.7102089833
SRX3984016,0.4563416091
SRX3984017,0.7546426757
SRX3984019,0.2263829588
SRX3984020,0.6515813834
SRX3984021,0.8174142132000001
SRX3984022,0.7453013962
SRX3984023,0.046619001800000004
SRX3984024,0.34903522400000003
SRX3984025,0.4690896324
SRX3984026,0.5853903229
SRX3984027,0.2847612464
SRX3984028,0.3267468778
SRX3984029,0.47939258220000003
SRX3984031,1.0587099557
SRX3984032,1.0356688333
SRX3984034,-0.10247454930000001
SRX3984035,-0.6661328407
SRX3984036,1.2437690082
SRX3984037,1.3656040664
SRX3984038,1.2429993818
SRX3984039,1.2965834965
SRX3984040,0.5571727717
SRX3984041,1.1246101178
SRX3984042,-0.1470886563
SRX3984043,-0.3852029806
SRX3984045,0.051744257200000005
SRX3984046,-0.08290744010000001
SRX3984047,1.1512754847
SRX3984048,0.8454382354000001
SRX3984049,0.71829862
SRX3984050,0.4624965547
SRX3984051,1.1916349905999999
SRX3984052,0.4023968741
SRX3984056,0.9567668064
SRX3984057,1.1615624079
SRX3984058,1.0467924867
SRX3984059,0.0477871868
SRX3984061,0.062978513
SRX3984062,0.0059898826
SRX3984063,0.1999356551
SRX3984064,0.3507896458
SRX3984065,0.3614583967
SRX3984066,0.3776426895
SRX3984067,0.3074388764
SRX3984068,0.4752119245
SRX3984069,0.450492606
SRX3984070,0.8281088809
SRX3984071,0.6957995803
SRX3984073,0.2972472841
SRX3984074,0.2902678562
SRX3984077,0.29056657620000004
SRX3984078,0.3776532489
SRX3984079,0.19151309430000002
SRX3984080,0.1387629876
SRX3984082,0.09454327010000001
SRX3984084,1.1462249918
SRX6997963,0.3040544397
SRX6997964,-0.2396118379
SRX6997965,-0.6160246084000001
SRX6997967,0.563507698
SRX6997968,-0.3443751149
SRX6997969,-0.3784742942
SRX6997971,-0.8675621377
SRX6997972,-0.1061951052
SRX6997973,-0.18073957810000002
SRX3159100,0.016323833200000002
SRX3159101,-0.0147530139
SRX3159102,-0.07676491640000001
SRX3159103,0.0751940972
SRX3159000,0.5639649646
SRX3159001,-0.36116240180000003
SRX3159002,0.1148594074
SRX3159003,0.1302299754
SRX3159004,-0.12623759340000001
SRX3159005,-0.444121733
SRX3159006,-0.6960363284000001
SRX3159007,-0.1985781056
SRX3159008,-0.7553248020000001
SRX3159009,-0.4042772644
SRX3159010,1.0072081701
SRX3159012,0.6382785567
SRX3159013,0.9245188443000001
SRX3159014,0.6220971239
SRX3159015,0.42014601420000003
SRX3159016,0.2762635376
SRX3159017,0.5287309491000001
SRX3159018,0.3885215717
SRX3159019,0.0798558157
SRX3159020,0.3314835779
SRX3159021,0.49303853900000005
SRX3159022,0.7003567457000001
SRX3159023,-0.0363790187
SRX3159024,-0.7496431650000001
SRX3159025,0.70365823
SRX3159026,-0.1892305812
SRX3159027,-0.0166634658
SRX3159028,-0.8223218382
SRX3159029,-0.19600711510000002
SRX3159030,0.0092322972
SRX3159034,1.1751916296
SRX3159036,0.1110318404
SRX3159037,-0.5928224002
SRX3159041,-0.320909588
SRX3159042,-0.2496009546
SRX3159043,-0.33524896790000003
SRX3159045,0.1491656073
SRX3159047,-0.7402451026
SRX3159048,0.5986320574
SRX3159049,-0.25420439310000004
SRX3159050,0.3296597077
SRX3159051,-0.0473392902
SRX3159052,-0.2310891306
SRX3159053,0.5395655579
SRX3159054,0.2392927635
SRX3159055,-0.1556160419
SRX3159056,-0.23195408150000002
SRX3159057,-0.6081804894
SRX3159058,-0.9022564765000001
SRX3159060,-1.3720502085000001
SRX3159061,-0.2601983699
SRX3159062,-1.0751803926
SRX3159063,0.3926341913
SRX3159066,1.0352166399
SRX3159069,-0.3169443001
SRX3159070,0.1317440737
SRX3159071,-0.410179403
SRX3159073,-0.6677345395000001
SRX3159074,-0.1036047472
SRX3159075,-0.9042487895
SRX3159076,-0.5173483640000001
SRX3159080,-0.3684975653
SRX3159082,0.25120091850000004
SRX3159083,-1.0532755179
SRX3159086,-0.5366623409
SRX3159087,0.1658344691
SRX3159088,0.8325149836
SRX3159089,0.1442815364
SRX3159090,0.5517725432
SRX3159091,-0.1347656723
SRX3159092,0.043606297200000005
SRX3159093,0.0963393786
SRX3159094,-0.1241324443
SRX3159095,-0.1804329705
SRX3159096,-0.6353175966
SRX3159097,-1.0104100428
SRX3159098,-1.0386121268
SRX3159099,-0.0920359376
SRX3158988,-0.074533286
SRX3158989,-0.6140760080000001
SRX3158990,0.1267414415
SRX3158991,-0.2865992363
SRX3158992,0.15409725600000002
SRX3158996,-0.07956397
SRX3644656,0.1359901371
SRX3644657,-0.058584898100000005
SRX3644658,-0.077405239
SRX3644659,0.023746301900000003
SRX3644660,-0.3617963154
SRX3644661,-0.6413706697
SRX3644662,-0.1931587737
SRX3644663,-0.263881336
SRX3644664,-0.1026171043
SRX3644665,0.1167236521
SRX3644666,-0.39989203640000004
SRX3644667,-0.5488950666
SRX3644668,-0.39220481890000003
SRX3644669,-0.0672646669
SRX3644670,-0.0098505273
SRX3644671,-0.4588046375
SRX3644672,-0.1356952649
SRX3644673,-0.1756441275
