,A,TnrA
R2,,0.15630253881822842
xmin,,-4.860623949450313
xmid,,2.39995735386
xmax,,6.615708624831236
ystart,,1.9821169201885525
yend,,34.298041875403314
SRX8138083,1.7353459800810234,0.17761313484536778
SRX8138084,-0.8653075527889741,-0.1537146633572255
SRX8138085,-0.8700384272920688,-0.02389847148814228
SRX8138086,2.9194460059441716,0.07696324390766751
SRX8138087,2.7778932159182914,0.16028444650542806
SRX8138088,2.9507032969087468,-0.18219845578011507
ERX4111143,-0.6147034752978667,0.06806984921410207
ERX4111144,-1.0211763630259063,0.5909424136404553
ERX4111145,0.6069398863524449,0.08823789573926
ERX4111146,0.8148277715223173,-0.16700695712345626
ERX4111148,0.3071504367730452,-0.3277013050210127
ERX4111149,0.23630761165753075,0.3860396610251256
ERX4111150,1.2485704368412038,0.2622325247272901
ERX4111151,0.6147034752978665,-0.06806984921410164
ERX4111152,0.6196649636257935,0.1277680459589403
ERX4111153,0.8767518123675889,0.34308226679798004
ERX4111154,0.5108201727456421,0.9354781335106744
ERX4111156,0.5591059557605931,0.021760282854404792
ERX4111157,0.8199266579101571,0.0693508262578919
ERX4111158,1.1311005651240034,0.2886439385928474
SRX5577041,-0.7453584217719718,-0.18572977749283925
SRX5577042,0.2356392964445892,0.12014271851961578
SRX5577043,0.2695201012867888,-0.019887751286700173
SRX5577044,0.2401990240406109,0.08547481025992365
SRX5577045,1.9998602640971264,0.15570366179034867
SRX5577046,3.3272493185543914,-0.003646028939761514
SRX5577047,3.225321782863492,-0.5318823848883163
SRX5577048,3.8711873961974144,-0.5726349623312306
SRX5577049,1.8869580704051063,-1.3173990724875644
SRX5577050,2.0003841781279625,-1.828230587375586
SRX5577051,1.2002925481386104,-1.6216977415285552
SRX5577052,1.3515654895486957,-1.5892306678282615
SRX5577053,-1.9168484323844663,-0.043765084042252766
SRX5577054,-0.08102883389227103,-0.09018447825781806
SRX5577055,-2.394811857593234,0.06978746339776265
SRX5577056,-0.6066027481182461,0.01759873187442995
SRX5577057,-1.6881793774964329,0.08881280780715439
SRX5577058,0.4635136941978315,-0.09796276871156008
SRX5577059,0.2884028829986415,0.031201245231629038
SRX5577060,0.8227420528113051,1.1921622762857789
SRX5577061,-3.097336566728391,0.8278321251586789
SRX5577062,2.7867950988759698,2.5192034850790743
SRX5577063,1.7506074761147097,2.2448052060286114
SRX5577064,-1.4285527785935364,0.4889207362720116
SRX5577065,3.318473815743856,0.15096695413834205
SRX5577066,0.5327186258869675,1.464676246216773
SRX5577067,-0.7292891820297422,0.6557927414099431
SRX5577068,1.4382739376822635,1.2204495254454448
SRX533166,-0.08923178030686575,0.16045012770862765
SRX533171,0.0892317803069023,-0.16045012770862854
SRX533786,23.523030178937134,0.6516725297506705
SRX533787,23.224553132230024,0.23149638051277144
SRX533789,21.69414064022732,0.2966342153409593
SRX533791,20.988228634659716,-0.12279332396830255
SRX533792,23.07473093807898,0.05250820585415639
SRX533793,23.113423315722226,0.363903817419005
SRX533794,16.846699513743314,0.3490099565758982
SRX533795,17.267169480952898,0.07416730085803548
SRX4703435,-0.5800705351560017,-0.22438461968613452
SRX4703436,-0.3731685820332749,-0.1792418924464756
SRX4703437,0.9532391171892676,0.4036265121326088
SRX4703438,-5.468488581983621,1.077751000873756
SRX4703439,-6.891141467681407,1.5255676059005396
SRX4703440,-6.48644837503055,1.1480504696271336
SRX6902408,-2.378289662103476,-1.4536163125168828
SRX6902409,-2.966400941399065,-0.6397640770786275
SRX6902410,-2.359946047657357,-1.2064165997115524
SRX6902411,-3.4877747702402377,2.1880000262824577
SRX6902412,-3.022515399343058,1.6218746814243836
SRX6902413,-3.0427223132449086,2.187716760666939
SRX6902414,-0.008293971016897706,0.03313712944932412
SRX6902415,0.008293971016892205,-0.03313712944932501
SRX5278698,0.4700743442189483,0.15886784633174367
SRX5278699,-0.978950382619674,0.7174668794085695
SRX5278700,0.5088760384007759,-0.8763347257403136
SRX5278701,2.236111567318725,0.23641394766074564
SRX5278702,1.159673077734155,0.6966582523484566
SRX5278703,2.6112123688958238,-0.2371637929956938
SRX5278704,4.947543662551422,-0.4802475916235012
SRX5278705,4.953802270879383,-2.013852892140978
SRX5278707,0.4077746555560001,0.7421316766749118
SRX5278708,-1.4865346127111752,1.1530759803886128
SRX5278709,-2.116748489561262,0.6399161703739407
SRX5278710,28.007842504694928,0.3657846760075096
SRX5278711,25.327469459102936,0.9492657852815384
SRX5278713,19.445485324711825,0.9631607099166549
SRX5278714,16.63707730168638,0.21345003629763992
SRX5278715,16.61549197927252,-0.6186517386074972
SRX5278716,-3.759610305111256,0.17135184585086227
SRX5278717,-4.51788302481642,-0.5311137348716629
SRX5278718,-3.907571091004563,0.27090562801657603
SRX5278719,-2.1522000567848742,0.030987923028436008
SRX5278720,-2.3145857915694616,0.0003855285224600991
SRX5278721,-2.064551112029877,-0.259283627715976
SRX1254783,27.20208840408896,6.615708624831236
SRX1254784,28.95992209287293,5.496486572970703
SRX1254785,29.578672557308163,5.822732075797747
SRX1254786,28.30165842713882,5.092743766866824
SRX1473807,0.8050905306004722,-0.03501315823220885
SRX1473808,-1.2415127146193388,0.030623908748873774
SRX1473809,0.4364221840188269,0.00438924948333419
SRX7520944,-0.4524704656127093,-0.23658295210981614
SRX7520945,-0.2271761880727367,-0.5658024421676631
SRX7520946,0.16284649100886106,0.42596795203876336
SRX7520947,0.5168001626765969,0.376417442238715
SRX7520948,17.607457734481066,-1.35368728819397
SRX7520949,17.160256947465772,-1.239170030175292
SRX7520950,17.53800137579307,-1.3751706171377382
SRX7520951,17.48027046273263,-1.322658993226507
SRX959206,1.5135297191351131,0.9282511527438064
SRX959207,0.31525091622829204,0.25569147057890085
SRX959208,0.4777152511013341,0.5954068324773081
SRX959209,3.417395825008158,0.4734235130401059
SRX959210,2.188768441662837,0.2647254947665534
SRX959211,1.1291499989157452,0.4919662024180731
SRX959212,0.2191305868105835,0.44839939926839895
SRX959213,0.7591297176051627,-0.8254816775021889
SRX959214,-0.40547580262245214,0.0638200852546511
SRX959215,-0.531983678497443,0.27951299386311845
SRX959216,0.04437912743220515,-0.1284328766940348
SRX959217,-0.08517995072808074,0.16218207581005115
SRX3269802,2.9554552792549313,-0.19388587639826585
SRX3269803,-2.9554552792549504,0.1938858763982667
SRX3269804,0.15532802296317064,0.7137941049248537
SRX3269805,-1.388266373287741,0.9706640878641172
SRX3269806,-2.9164885169385064,0.5185500850691351
SRX3269807,22.87930014548965,1.2635156682815865
SRX3269808,26.95653761123777,0.4737185074321673
SRX3269809,25.47130504544793,0.3785592903262529
SRX3269810,24.891764056125183,1.180841887244294
SRX3269811,21.191180540487935,1.1264892770165391
SRX2529102,-1.3109644503354163,-0.1280484997903919
SRX2529103,1.3109644503354057,0.1280484997903919
SRX2529104,-5.359315627742054,-0.15455645168968155
SRX2529105,-5.757643066276272,0.2012939561695264
ERX1981712,-5.397202491149246,0.3500692550694495
ERX1981713,-6.502000716419147,-0.35390816562278626
ERX1981714,-7.1265259421086915,-0.11667560778494135
ERX1981715,-0.2234929081349606,0.2984030120066423
ERX1981716,0.015359144012476763,-0.07107723562341661
ERX1981717,0.20813376412249035,-0.2273257763832275
ERX2274784,-2.275625641598247,0.05600634073022182
ERX2274785,1.6956976208684182,-1.0369048435716914
ERX2274786,0.03989937120574292,-0.5506052385865194
ERX2274787,-0.5325586436785008,0.7282710883110983
ERX2274788,-0.14247435819170032,0.459953442207965
ERX2274789,-2.6900164062586813,0.055316068284637865
ERX2274790,3.2390774470696604,0.21392862545154132
ERX2274791,4.295839575130102,-0.7612545830620485
ERX2274792,2.8010512217069232,-0.6920801527463762
ERX2274793,-1.1258964245850145,0.04933655278370441
ERX2274794,-1.7538749855999505,-0.3198354940104764
ERX2274795,-2.246477285461054,-0.009901758908179126
ERX2274796,-0.8263742677325225,0.6404318051268518
ERX2274797,1.1149022562783657,0.2043853506080131
ERX2274798,-0.28852798854582884,-0.8448171557348658
ERX2274799,-1.6616529391459105,-0.16731891319712666
ERX2274800,-1.0956932455844035,0.3414120992131924
ERX2274801,1.0698286501544625,0.16790126287513907
ERX1819430,-2.8989584008980898,0.5474514945441626
ERX1819431,-1.6802519238828357,0.2521679894932776
ERX1819432,-0.17807042023475064,0.96183575484602
ERX1819433,-1.394622577554437,1.279704056860231
ERX1819434,-10.473151387481265,0.014184445857818416
ERX1819435,-14.826437850062456,-0.2781255799294948
ERX1819436,-11.434471275826432,-0.014381818647074772
ERX1819437,-15.507836466233847,-0.226997900987552
ERX1819438,-0.6608711250126876,-0.007764495045681662
ERX1819439,-5.0009965209961775,0.05166264687985933
ERX1819440,-1.5221205114991878,0.19764848675234425
ERX1819441,-5.575593229209321,0.02720796191729757
ERX1819442,11.134022512493944,-0.0064199508121376425
ERX1819443,-5.269451169425858,-0.9851417215481062
ERX1819444,9.953850070965311,0.18524800137328068
ERX1819445,-5.0210576962630995,-0.2021168150589565
ERX3440914,0.6706724932036404,0.1977442335133066
ERX3440915,0.12672139976302654,-0.7530250454968632
ERX3440916,0.3950586876421914,-0.542074776620435
ERX3440917,-0.17536089108643388,-0.1828463510081884
ERX3440918,7.133475468936595,1.8787275644012773
ERX3440919,6.247486733565112,2.0695796868792598
ERX3440920,5.883529725151492,2.1291871769245567
ERX3440921,-1.0709347277212862,1.3046060835584967
ERX3440922,-0.9115724520445276,1.3170123176888326
ERX3440923,1.1881613625367569,1.088794389263338
ERX3440924,2.830678909722906,1.114766703398697
ERX3440925,-0.3679247443773886,-0.3813608072294059
ERX3440926,3.0136117908888296,1.7173443122328809
ERX3440927,2.9720470760319615,1.5117057539897143
ERX3440928,-1.4102994810516996,1.6228926480178414
ERX3440929,-3.9196973367597967,0.8555540099276522
ERX3440930,-2.568396873950725,1.2150244409175563
ERX3440931,-3.716321255332684,1.666691336899035
ERX3440932,-0.7267257246915863,1.4662521923442853
ERX3440933,-3.6127357224775314,1.5843548575728932
ERX3440934,-1.170595660146037,1.3606916116953125
ERX3440935,-1.8765383208082955,1.267591201224702
ERX3440936,-0.3027477488262372,0.18361657371610016
ERX3440937,-1.998794084357076,1.3576751698340628
ERX3440938,-1.5317950929124011,-0.09845490374925704
ERX3440939,-0.8889802923045097,0.029381158010790113
ERX3440940,1.5654120013201454,0.132170892026501
ERX3440941,-1.7931075441864794,0.9169244258623062
ERX3440942,2.2001806148688594,1.1501037198559665
ERX3440943,-0.6717738002004061,1.4392451551928351
SRX5347612,0.07472123233411743,-0.4906150707455818
SRX5347613,-0.1369093847423198,0.06567748522490824
SRX5347614,0.062188152408198825,0.4249375855206736
SRX5347615,-1.8708259782298984,0.4647655015859806
SRX5347616,-3.5600362752498325,-0.328513829383021
SRX5347617,-2.76454369645606,1.6458902372358093
SRX5347618,-3.4858170597658087,0.9736631994033828
SRX5347619,-2.102939190452552,-0.38491468976191534
SRX5347620,-1.956295272405009,1.2142649766264402
SRX5347621,-1.8073728641470872,1.8482707348800984
SRX5347622,-1.1996474125734429,1.5698869685620638
SRX5347623,-1.1108038157321136,2.40015767427085
SRX8170783,1.7353025436496983,0.17761322170937133
SRX8170784,-0.8653799788699895,-0.15371466292126712
SRX8170785,-0.8699225647797235,-0.02389855878810554
SRX8170786,25.161031696517377,-0.08020999008060503
SRX8170787,26.76490525489247,-0.20364832981498893
SRX8170788,24.730350674602803,-0.3012231614098999
SRX5177009,1.5727958884479691,-4.11495434695715
SRX5177010,-0.2865257593570052,-3.7458703556826816
SRX5177011,5.5558526537897315,-3.92645489682084
SRX5177012,4.680940795480977,-4.860623949450313
SRX7354731,0.4120110636382993,-0.25824914281179895
SRX7354732,-0.4120110636383041,0.2582491428117972
SRX7354733,0.7197257535179572,-2.166309732825789
SRX7354734,0.9259781001306316,-2.5248650395420364
SRX7354735,5.783193333805331,-1.7751178764433266
SRX7354736,4.93330733243545,-1.4206255391847016
SRX7354737,5.98670632210476,-3.645399253587536
SRX7354738,6.258843024588972,-3.6290265094171397
SRX2508581,0.3831629319306445,-0.0863148520700765
SRX2508582,0.11541787023728332,-0.2627747062286048
SRX2508583,1.7829887059636895,1.4623293951442848
SRX2508584,1.7519477334810567,1.1718008866405327
SRX2508585,-0.2165528791706356,-0.0804830113777415
SRX2508586,-0.17245542869454356,0.03487944444330271
SRX2508587,0.9534395249686178,1.4962126039828432
SRX2508588,1.8947451699812052,1.2892061267012362
SRX2508589,-0.1666100527600215,0.16679786344781622
SRX2508590,-0.7689976180269341,0.07768173131181833
SRX2508591,1.8294015615092896,0.811647813768924
SRX2508592,2.630016663100775,0.2830519679154415
SRX1736086,-3.807214726470248,-0.6672605255574195
SRX1736087,1.9920127445310447,0.14503654362509802
SRX1736088,1.8152019819392264,0.5222239819323224
SRX1736089,3.7456355381763866,-1.212571395904332
SRX1736090,7.406288034950267,-1.7196948338172948
SRX1736091,5.245617530890981,-1.107269190059224
SRX1736092,-3.0868896229694287,-0.513919024559391
SRX1736093,-2.064467432895939,-0.6524076263472964
SRX1736094,-3.8183868644901753,-0.3774077375396492
SRX1736095,3.1700325221186763,-1.3759083562902186
SRX1736096,4.710516032076897,-1.4808500914704823
SRX1736097,2.3248709266071024,-1.1338105181792892
SRX7176371,-0.03040242784627597,-0.2271812848979096
SRX7176372,-0.5585202383495678,0.5186563646759526
SRX7176373,0.5889226661958491,-0.2914750797780425
SRX7176374,4.923554539018944,-0.5046794354019388
SRX7176375,5.027763874210222,-0.008658454515563463
SRX7176376,6.484428970411839,-0.6521276779460794
