,SP5448_06380
SRX1726505,-0.0444252204
SRX1726506,-0.0959710299
SRX1726507,0.1403962503
SRX1726508,-1.5475649416000001
SRX1726509,-1.4917089269
SRX1726510,-0.7599377156
SRX1726511,-1.6540398343
SRX1726512,-1.6241242839
SRX1726513,-1.5405334183
SRX1081650,-0.0216928978
SRX1081651,0.0938255951
SRX1081652,-0.14790447210000002
SRX1081653,0.1609594356
SRX1081654,0.23451282080000002
SRX1081655,0.0875673997
SRX1081656,-0.0954536817
SRX1081657,-0.057829317400000003
SRX1081658,-0.0257039643
SRX1081659,-0.8326388871
SRX1081660,-0.7389111999
SRX1081661,0.1456450662
SRX1081662,0.1486749345
SRX1081663,0.20927539220000002
SRX1081664,0.2478024698
SRX1081665,0.2357209975
SRX1081666,0.17084959830000002
SRX1081668,0.20420685460000002
SRX1081669,-0.06605744820000001
SRX1081670,-0.0702718624
SRX1081671,0.11742316650000001
SRX1081672,-2.4227926993
SRX1081673,-2.4038927943
SRX1081674,-2.2348384391
SRX1081675,-2.4291461444999998
SRX1081676,-1.3591886658
SRX1081677,-2.3184076322
SRX1081678,-2.2030330329
SRX1081679,-2.3164758207
SRX1081680,-2.4617537309
SRX1081681,-2.1657317814
SRX1081682,-2.1506996817
SRX1081683,-2.53462052
SRX1081684,-2.4487509113
SRX1081685,-2.8854270767
SRX1081686,-2.8457665352
SRX1081687,-2.1554437533
SRX1081688,-3.4826338185
SRX1081689,-2.3546174396
SRX1081690,-2.5116278238
SRX1081691,-2.6601181359
SRX1081692,-2.6540316003999997
SRX1962715,0.0314018028
SRX1962716,-0.1015212925
SRX1962717,0.0701194896
SRX1962718,0.8575713694
SRX1962719,-0.3622396805
SRX1962720,-0.1922080321
SRX1962721,-0.22568077890000002
SRX4892146,0.0813473188
SRX4892147,-0.0310892699
SRX4892148,-0.0199550731
SRX4892149,-0.030302975700000002
SRX4892150,0.0804701096
SRX4892151,-0.0170004823
SRX4892152,0.0311852772
SRX4892153,-0.0177851326
SRX4892154,-0.0349661354
SRX4892155,-0.012416189400000001
SRX4892156,-0.0129338318
SRX4892157,0.0290131614
SRX4892158,0.058549259900000004
SRX4892159,0.0455770597
SRX4892160,-0.1146692541
SRX4892161,-0.06651305090000001
SRX7620814,-0.1958136114
SRX7620815,-0.3101692126
SRX7620816,-0.374812201
SRX7620817,-1.9165814684
SRX7620818,-1.7416735149
SRX7620819,-1.7419431357000001
SRX7620856,0.7667688068
SRX7620857,-3.0092914137
SRX7620858,0.4882011619
SRX7620859,-2.838670618
SRX7620860,0.6262714445
SRX7620861,-3.0186953482
SRX7620862,0.2179248202
SRX7620863,-0.8272198106
SRX7620864,0.46931461430000004
SRX7620865,-0.9286206698
SRX7620866,0.1935555905
SRX7620867,-0.8475328141
SRX2161502,-0.0279257378
SRX2161503,0.0738293361
SRX2161504,-0.0459035984
SRX2161505,-0.4280126825
SRX2161506,-0.4437741329
SRX2161507,-0.31887810650000004
SRX2161508,-0.1531277888
SRX2161509,-0.0113206255
SRX2161510,-0.1691253896
SRX2161511,-0.0552803335
SRX2161512,-0.35273692770000004
SRX2161513,-0.146261634
SRX2161514,-1.7555220978000001
SRX2161515,-1.7523786965
SRX2161516,-1.7435589109
SRX2161517,-2.0980634578
SRX2161518,-1.8548055747
SRX2161519,-1.8833638997
SRX2161520,-1.252291105
SRX2161521,-1.4611421961
SRX2161522,-1.2800181888
SRX2161523,-1.466416248
SRX2161524,-1.0781048792
SRX2161525,-1.5854034397999999
