,new_1640646_1640719
M9exp_1,14.7845
M9exp_2,14.2573
M9exp_3,14.2604
M9tran_1,13.799
M9tran_2,13.8639
M9tran_3,14.215
M9stat_1,13.1045
M9stat_2,12.9788
M9stat_3,12.9891
MG-0.1_1,13.9088
MG-0.1_2,13.2943
MG-0.1_3,15.0555
MG-0.2_2,14.3152
MG-0.2_3,14.4158
MG+5_1,14.1941
MG+5_2,13.7874
MG+5_3,13.7736
MG+10_1,14.8311
MG+10_2,14.3134
MG+10_3,13.0831
MG+15_1,14.1205
MG+15_2,15.1438
MG+15_3,15.2258
MG+25_1,14.5086
MG+25_2,14.1141
MG+25_3,14.4493
MG+45_1,14.1977
MG+45_2,13.593
MG+45_3,14.7883
MG+60_2,14.1104
MG+60_3,13.9068
MG+90_2,13.2664
MG+90_3,14.425
MG+120_1,10.1312
MG+120_2,14.0331
MG+120_3,14.0236
MG+150_1,14.1793
MG+150_3,14.4396
GM-0.1_1,13.4911
GM-0.1_2,14.8399
GM-0.1_3,13.9291
GM-0.2_1,13.9916
GM-0.2_2,14.7704
GM-0.2_3,14.2837
GM+5_1,13.9841
GM+5_2,14.3339
GM+5_3,14.2973
GM+10_2,14.0792
GM+10_3,13.2769
GM+15_1,13.6927
GM+15_2,14.2009
GM+15_3,13.8152
GM+25_1,14.7756
GM+25_2,14.7715
GM+25_3,13.9394
GM+45_1,14.5869
GM+45_2,13.4845
GM+45_3,13.2178
GM+60_1,14.6411
GM+60_2,13.5587
GM+60_3,13.4364
GM+90_1,14.4698
GM+90_2,14.5415
GM+90_3,14.5101
GM+120_1,13.4679
GM+120_3,14.144
GM+150_1,14.288
GM+150_2,13.5294
GM+150_3,14.3894
BT_1,13.328
BT_2,12.2851
B36_1,13.7767
B36_2,13.4727
B60_1,14.6862
B60_2,15.1961
S0_1,13.6595
S0_2,13.6887
S0_3,13.5849
S1_1,13.8468
S1_2,13.7901
S1_3,14.4377
S2_1,13.81
S2_2,13.7032
S2_3,13.204
S3_1,13.8498
S3_2,14.1133
S4_1,13.8856
S4_2,13.3847
S4_3,12.9135
S5_1,12.812
S5_2,13.2423
S5_3,13.8217
S6_1,12.5571
S6_2,9.301
S6_3,13.1965
S6/t_1,12.9354
S6/t_2,8.9761
S6_4,11.9722
S6_5,12.8333
S6_6,12.5079
S7_4,12.2541
S7_5,12.2137
S7_6,12.2868
S8_4,12.0058
S8_5,10.3749
G135_1,14.6725
G135_3,12.6238
G150_1,14.7987
G150_2,14.5903
G150_3,14.4288
G180_1,14.2668
G180_2,14.691
G180_3,13.4551
T-5.40H_1,14.9297
T-4.40H_1,14.3859
T-3.40H_1,14.639
T-2.40H_1,14.0999
T-1.40H_1,14.3343
T-1.10H_1,14.0149
T-0.40H_1,14.5048
T0.0H_1,14.0985
T0.30H_1,14.0123
T1.0H_1,13.9552
T1.30H_1,13.6671
T2.0H_1,12.9957
T2.30H_1,14.3393
T3.0H_1,14.3289
T3.30H_1,14.6457
T4.0H_1,14.3541
T5.0H_1,13.8266
LBexp_1,15.241
LBexp_2,14.666
LBexp_3,14.9449
LBtran_1,13.6794
LBtran_2,14.2968
LBtran_3,14.1799
LBstat_1,14.3925
LBstat_2,14.524
LBstat_3,13.7077
LBGexp_1,11.896
LBGexp_2,14.8511
LBGexp_3,15.1143
LBGtran_2,14.1425
LBGtran_3,14.5798
LBGstat_1,15.2112
LBGstat_2,14.9295
LBGstat_3,13.9789
Mt0_1,14.5515
Mt0_3,14.5889
M0t45_1,14.2867
M0t45_2,14.0802
M0t45_3,14.0277
M0t90_1,12.4423
M0t90_2,14.2648
M0t90_3,13.8909
M40t45_1,13.8752
M40t45_2,13.3671
M40t45_3,14.4608
M40t90_1,13.3258
M40t90_2,14.335
M40t90_3,14.2834
dia0_1,14.6641
dia0_2,14.5763
dia0_3,14.5452
dia5_1,14.4913
dia5_2,14.6629
dia5_3,15.024
dia15_1,15.285
dia15_2,15.3125
dia15_3,13.8414
C30_1,13.5411
C30_2,14.0063
C90_1,14.336
C90_2,14.3585
SMM_1,14.4778
SMM_2,14.5881
SMM_3,14.3821
Salt_1,14.8346
Salt_2,14.7523
Salt_3,14.8841
M+G_1,13.7543
M+G_2,14.3998
M+G_3,14.0942
Glu_1,14.7149
Glu_2,14.4837
Glu_3,14.9182
Fru_1,14.8572
Fru_2,14.6624
Fru_3,14.1591
Mal_1,12.9725
Mal_2,13.8074
Mal_3,13.7773
G+S_2,14.0051
G+S_3,14.2394
Pyr_1,13.6385
Pyr_2,14.409
Pyr_3,13.5063
Gly_1,13.0616
Gly_2,13.8354
Gly_3,12.2571
Glucon_1,13.6832
Glucon_2,13.9807
Glucon_3,11.585
BI_1,14.3493
BI_2,14.2348
BC_2,14.0292
BC/t_1,13.5948
BC/t_2,13.9026
BC_1,13.2777
Sw_1,12.9644
Sw_2,13.726
BMM_1,14.6125
BMM_2,14.3295
BMM_3,13.9658
Heat_1,14.7124
Heat_2,14.0655
Heat_3,13.0363
Cold_1,15.4868
Cold_2,14.342
Cold_3,12.886
Etha_1,13.8371
Etha_2,11.8575
Etha_3,13.6837
SMMPr_1,14.0194
SMMPr_2,13.9462
SMMPr_3,14.0906
HiTm_1,12.6169
HiTm_2,14.3611
HiTm_3,14.2016
LoTm_1,14.5008
LoTm_2,14.6717
LoTm_3,14.4462
HiOs_1,14.229
HiOs_2,13.6904
HiOs_3,14.3869
Oxctl_1,13.8711
Oxctl_2,14.0838
Oxctl_3,14.7782
Diami_1,13.8514
Diami_2,14.5619
Diami_3,14.3984
Paraq_1,14.3049
Paraq_2,14.8349
Paraq_3,13.0514
H2O2_1,14.6808
H2O2_2,15.0511
H2O2_3,14.4629
HPh_1,14.4637
HPh_2,14.0229
HPh_3,14.4715
LPh_1,14.3122
LPh_2,14.8968
LPh_3,14.2696
LPhT_1,15.2994
LPhT_2,15.1349
LPhT_3,15.7281
aero_1,14.4315
aero_2,13.2518
aero_3,14.7553
nit_1,14.2977
nit_2,14.4718
nit_3,13.982
ferm_1,7.9968
ferm_2,13.5505
ferm_3,14.5333
