,A,DksA
cstr_pfr__str_ref1__1,-0.0296193056,0.0028518464
cstr_pfr__str_ref2__1,0.0753330807,-0.1034204703
cstr_pfr__str_ref3__1,0.1666362773,-0.0432035211
cstr_pfr__pfr_P5_0005m__1,1.7275333648000002,0.3277892147
cstr_pfr__pfr_P5_0010m__1,2.7679209541,0.1987507742
cstr_pfr__pfr_P5_0025m__1,1.2074954817,0.055289546200000005
cstr_pfr__pfr_P3_0025m__1,0.6051960788,-0.0899232793
cstr_pfr__pfr_P1_0025m__1,-0.18946637630000002,-0.14710569910000001
cstr_pfr__pfr_P5_0045m__1,0.9384139985000001,0.053543738800000004
cstr_pfr__pfr_P5_0120m__1,0.7743560699,0.058310396
cstr_pfr__pfr_P3_0120m__1,0.468236696,-0.072907047
cstr_pfr__pfr_P1_0120m__1,-0.1589365716,-0.0365069217
cstr_pfr__pfr_P5_0210m__1,0.6090695620000001,0.0919782921
cstr_pfr__pfr_P5_1500m__1,1.1291216528999999,0.0669763669
cstr_pfr__pfr_P3_1680m__1,0.864183087,0.2237605155
cstr_pfr__pfr_P5_1680m__1,1.2982960355,0.1455456343
cstr_pfr__pfr_P1_1680m__1,0.3185889074,0.0284346397
cstr_pfr__str_0005m__2,0.9892247436,0.1689483404
cstr_pfr__str_0010m__2,0.27579148470000003,0.0336667082
cstr_pfr__str_0025m__2,-0.2377784923,-0.09822117200000001
cstr_pfr__str_0045m__2,-0.837333395,-0.027652795100000002
cstr_pfr__str_0075m__2,-0.41430002120000003,-0.0396567278
cstr_pfr__str_0120m__2,-0.4326645357,0.050694555
cstr_pfr__str_0210m__2,0.1194060931,0.0902245609
cstr_pfr__str_0330m__2,0.19588226760000002,0.018250219300000002
cstr_pfr__str_1500m__2,-0.4752355741,0.3328390558
cstr_pfr__str_1560m__2,0.2155507445,0.059818517800000005
cstr_pfr__str_1680m__2,0.0470151791,0.1638370584
cstr_pfr__str_ref1__2,0.0296193056,-0.0028518464
cstr_pfr__str_ref2__2,0.1606861672,-0.0591020975
cstr_pfr__str_ref3__2,0.5503294071,-0.1117882411
cstr_pfr__pfr_P5_0005m__2,1.4515792019,0.3238573791
cstr_pfr__pfr_P5_0010m__2,1.1914698304,0.25499349
cstr_pfr__pfr_P5_0025m__2,0.2698813303,0.1925057368
cstr_pfr__pfr_P3_0025m__2,-0.2743594633,0.029352606000000003
cstr_pfr__pfr_P1_0025m__2,-0.4534924483,-0.1100739017
cstr_pfr__pfr_P5_0045m__2,0.2888108116,-0.1581315104
cstr_pfr__pfr_P5_0120m__2,0.5418394052000001,0.1926514091
cstr_pfr__pfr_P3_0120m__2,-0.08509054590000001,0.0512805853
cstr_pfr__pfr_P1_0120m__2,-0.1274931592,0.0337771933
cstr_pfr__pfr_P5_0210m__2,-0.6141931655,0.6839737055
cstr_pfr__pfr_P5_1500m__2,1.2619142085,0.19582093150000002
cstr_pfr__pfr_P3_1680m__2,1.372583858,0.2558640175
cstr_pfr__pfr_P5_1680m__2,0.8022631946000001,0.1692923725
cstr_pfr__pfr_P1_1680m__2,0.3411407862,0.1998529403
darobactin__daro_30m__1,1.557028375,1.2782478355
darobactin__daro_30m__2,0.7707427530000001,1.260462177
darobactin__solv_1h__1,6.0385634879,1.2195082739
darobactin__solv_1h__2,4.7635733727,1.2558044858000001
darobactin__daro_1h__1,4.6586498367,1.9591203298000002
darobactin__solv_1h__3,6.6226778541,1.3525184055000001
darobactin__daro_1h__2,5.1449033214,1.3568135869
darobactin__daro_1h__3,4.6904070546,1.7931333343
darobactin__daro_30m__3,2.6936824115,1.3270394379
darobactin__solv_30m__1,0.858538507,0.5451257735
darobactin__solv_15m__1,-0.7889248574000001,-0.0054399698000000005
darobactin__solv_15m__2,0.7601082789,-0.06771607810000001
darobactin__daro_15m__1,2.3228325247,0.6910315067
darobactin__solv_15m__3,0.028816578500000002,0.0731560479
darobactin__daro_15m__2,0.8274154965,0.7539144676
darobactin__daro_15m__3,0.3306041266,0.8719752690000001
darobactin__solv_30m__2,0.23504278890000002,0.3921592205
darobactin__solv_30m__3,1.3966193971,0.5752581469
ddp__pNT3_aroP__1,0.49205338530000003,-0.4976246398
ddp__pNT3_aroP__2,1.9134121165,-0.6301045319
ddp__pNT3_bamC__1,9.9186602318,-1.0153603977
ddp__pNT3_bamC__2,10.069933021,-1.0102654859
ddp__pNT3_cusA__1,6.0780825894,-0.9775378066
ddp__pNT3_cusA__2,5.6906863406,-1.0109606322
ddp__pNT3_hemX__1,3.7542406903,0.0604055833
ddp__pNT3_hemX__2,3.7875649311,-0.1231129707
ddp__pNT3_empty__1,-0.6318320660000001,-0.0557768712
ddp__pNT3_empty__2,0.6318320660000001,0.0557768712
ddp__pNT3_topA__1,4.9360855272,-0.9385816944
ddp__pNT3_topA__2,6.0522594254,-1.2190823401
ddp__pNT3_yicR__1,1.2218371684,0.0171240584
ddp__pNT3_yicR__2,1.6950602535,-0.1346256033
ddp__pNT3_yqjD__1,1.113505902,0.0713644169
ddp__pNT3_yqjD__2,1.8342261968,0.049037484400000005
ecomics__del_gabT__1,-0.3714822218,-0.1177686584
ecomics__del_gabT__2,0.3714822218,0.1177686584
ecomics__del_putP__1,-0.8526926507,-0.0163927279
ecomics__del_putP__2,-0.6613992538,0.018817954600000002
ecomics__del_entF__1,-0.41818717050000004,-0.1919939671
ecomics__del_entF__2,-2.2384670368,0.0525180403
ecomics__del_entF__3,-2.367083697,0.0676128824
ecomics__del_cysA__1,-2.0005153095,0.2127553317
ecomics__del_cysA__2,-3.567663702,0.2914922889
elyC__wt_21C__1,0.5986517591,-0.1422858234
elyC__wt_21C__2,0.4976003733,-0.1045403523
elyC__wt_21C__3,0.5412247886,-0.2193745474
elyC__wt_37C__1,-0.12510485970000002,0.11775767100000001
elyC__wt_37C__2,0.1722727705,-0.05923542700000001
elyC__wt_37C__3,-0.0471679109,-0.058522244
elyC__delelyC_21C__1,0.8090205935,-0.2741667089
elyC__delelyC_21C__2,0.9426675909000001,-0.09107528990000001
elyC__delelyC_21C__3,0.7611650334000001,-0.1707666081
elyC__delelyC_37C__1,0.5136015079,0.0344861792
elyC__delelyC_37C__2,0.321493519,-0.023901396000000002
elyC__delelyC_37C__3,0.41690336640000003,0.06657964620000001
evo_acid_w__F9_2__1,2.6224972544,0.5015645901
evo_acid_w__F11_1__1,-2.4864639497,0.3446415249
evo_acid_w__F11_1__2,-2.7884972538,0.44015193410000003
evo_acid_w__F11_1__3,-1.4320339952,0.3505540904
evo_acid_w__wt__1,-1.7907456572,-0.0993886672
evo_acid_w__F11_2__1,-2.206093559,0.4953398409
evo_acid_w__B11_2__1,-0.2696890357,0.09390158130000001
evo_acid_w__F11_2__2,-3.1491235712,0.2556860586
evo_acid_w__wt__2,-2.3885374891,0.011383862100000001
evo_acid_w__B11_1__1,-1.8747357143,0.107962954
evo_acid_w__H9_1__1,-1.8107861129,-0.1235700659
evo_acid_w__H9_2__1,0.0734859899,0.5194622549
evo_acid_w__B11_2__2,-0.0090740543,0.0257504409
evo_acid_w__wt__3,-2.7332108333000003,0.09934540900000001
evo_acid_w__H9_2__2,-0.049428573600000004,0.6278291417
evo_acid_w__B11_2__3,-0.0013821115,-0.2160023271
evo_acid_w__F11_2__3,-2.8831978427,0.3261892031
evo_acid_w__F9_2__2,3.363937445,0.1969705235
evo_acid_w__wt__4,4.686915142,0.2496931477
evo_acid_w__wt__5,4.1983511441,0.0389259406
evo_acid_w__wt__6,-1.3580266874,-0.3267928466
evo_acid_w__H9_1__2,-1.4097635626,-0.5096337793
evo_acid_w__F9_1__1,-0.3199003341,-0.1104714708
evo_acid_w__F9_1__2,-0.3837489465,0.040806368100000004
evo_acid_w__B11_1__2,-1.1981152164,0.0308534542
evo_acid_w__H9_2__3,0.23327933350000002,0.5118717786
evo_acid_w__wt__7,0.6298584785,0.2772923114
evo_acid_w__F9_1__3,-0.6586174426,0.061959939900000004
evo_acid_w__F9_2__3,2.6743183412000002,0.48028391730000003
evo_acid_w__wt__8,-2.3144811377,-0.17531816960000002
evo_acid_w__B11_1__3,-0.4782506588,-0.10215356960000001
evo_acid_w__wt__9,1.0698770401,-0.0751409874
evo_bz__c3_1_bz__1,-3.2611602694,-1.0426623695
evo_bz__c3_1_bz__2,1.2738969473,-0.9172104533000001
evo_bz__c3_1_bz__3,0.7400345408,-0.9589404609000001
evo_bz__c3_1_bz__4,0.131459258,-0.9699136893
evo_bz__g5_1_bz__1,-1.2611181711000001,0.6821682840000001
evo_bz__g5_1_bz__2,-1.8926404899,-0.2295051056
evo_bz__g5_1_bz__3,-1.5644378437,0.4763743509
evo_bz__g5_1_bz__4,1.4959766106,0.0637611326
evo_bz__g5_1_bz__5,1.4560039553,0.0016696115
evo_bz__g5_1_bz__6,1.3846952197,0.0375766219
evo_bz__w3110d13__1,-0.3771905814,-0.0558651244
evo_bz__w3110d13__2,-0.07300536240000001,-0.428071115
evo_bz__w3110d13__3,0.20406845910000002,0.0662437449
evo_bz__w3110d13__4,-0.1657506448,-0.35422099
evo_bz__w3110d13__5,-0.1580203353,0.44481159610000004
evo_bz__w3110d13__6,0.5698984649000001,0.3271018885
evo_bz__w3110d13_bz__1,-1.2262008864,-1.139456004
evo_bz__w3110d13_bz__2,-1.4501100033,-1.2783186335
evo_bz__w3110d13_bz__3,0.9926340416,-0.60625405
evo_bz__w3110d13_bz__4,-0.9686688766,-1.3095945597
evo_bz__c3_1_bz__5,-3.0943403183,-0.7921610532000001
evo_bz__c3_1_bz__6,-3.3082643154999998,-0.9525264833
evo_bz__g5_2_bz__1,1.2225726376,-1.0616114799
evo_bz__g5_2_bz__2,1.5116470661,-1.0625621402
evo_bz__g5_2_bz__3,0.4582925667,-0.7642593227000001
evo_bz__g5_2_bz__4,-2.6056099122000003,-0.8130317145
evo_bz__g5_2_bz__5,-2.7901585305000003,-0.8760476227
evo_bz__g5_2_bz__6,-3.1638103697,-1.0628577692
evo_bz__w3110d13_bz__5,0.2856908704,-0.5246544367
evo_bz__w3110d13_bz__6,0.4480736663,-0.6210895879
evo_bz__a1_1_bz__1,-0.2608227524,-0.5920773303
evo_bz__a1_1_bz__2,0.0599916833,-1.3054884885
evo_bz__a1_1_bz__3,-1.4654823337,-0.3324373739
evo_bz__a1_1_bz__4,0.0694157099,-1.2226797668
evo_bz__a1_1_bz__5,-2.0839823702,-0.0775190998
evo_bz__a1_1_bz__6,-1.1987400647,-0.3237958805
evo_metab__wt__1,-4.0616754843,0.3427282848
evo_metab__del_zwf__1,-2.2020114802,0.2367449559
evo_metab__zwf_ale1__1,-4.9400615816,0.2507964334
evo_metab__zwf_ale2__1,-0.4581733544,0.055060948900000004
evo_metab__del_ppk__1,3.3948217862,0.104962303
evo_metab__ppk_ale1__1,1.1712070649,-0.25635132720000003
evo_metab__ppk_ale2__1,-5.7096722786,1.0072544341
evo_metab__ppk_ale3__1,-4.5920852325,0.5093732481000001
evo_metab__del_dapF__1,-4.2071908064,0.6854262050000001
evo_metab__dapF_ale1__1,-3.0406325321,0.4276347334
evo_metab__dapF_ale3__1,4.2707974603,0.0131778311
evo_metab__del_entC__1,-0.4401935119,0.023199864400000002
evo_metab__entC_ale1__1,2.8525052412000003,-0.3210199119
evo_metab__entC_ale2__1,-2.7410621911,0.6409436580000001
evo_metab__del_dgk__1,2.7708812911000003,-0.2854272121
evo_metab__dgk_ale1__1,5.7684250583,-0.4961176814
evo_metab__dgk_ale2__1,2.9259768253000003,-0.2480260323
evo_metab__dgk_ale3__1,0.2190472215,-0.0067913343
evo_metab__wt__2,1.3412801467,-0.4910638036
evo_metab__del_zwf__2,-4.8429239526,0.0034274427
evo_metab__zwf_ale1__2,0.7086372755,-0.1390955043
evo_metab__zwf_ale2__2,3.9224510592,-0.4206044564
evo_metab__del_ppk__2,2.8492596478000003,-0.39869372610000003
evo_metab__ppk_ale1__2,0.0850943705,0.1138636026
evo_metab__ppk_ale2__2,2.413008025,0.7881709904
evo_metab__ppk_ale3__2,0.09905619210000001,0.0173632347
evo_metab__del_dapF__2,-6.2619005414,-0.060802414400000004
evo_metab__dapF_ale1__2,-8.2403560084,0.3940083569
evo_metab__dapF_ale3__2,-7.1929235961,0.18626625830000001
evo_metab__del_entC__2,1.5356558378,-0.42666711820000003
evo_metab__entC_ale1__2,1.4175211725,-0.1074701712
evo_metab__entC_ale2__2,2.0302498456,-0.0583574189
evo_metab__entC_ale3__1,0.8430135908,0.0959928397
evo_metab__del_dgk__2,1.7112705489,-0.3710338677
evo_metab__dgk_ale1__2,0.6125093681,-0.0679978442
evo_metab__dgk_ale2__2,4.3428453393,0.0812493841
evo_metab__dgk_ale3__2,5.4173615177,0.15311633330000002
evo_metab__wt__3,2.7203953375000003,0.1483355188
evo_metab__del_zwf__3,2.5523670335,-0.031927159000000004
evo_metab__zwf_ale1__3,0.2672113661,0.5433330733
evo_metab__zwf_ale2__3,4.0783105977,0.025876950200000002
evo_metab__del_ppk__3,1.7359439969000001,0.0585218412
evo_metab__ppk_ale1__3,6.1927810888,0.5318856237
evo_metab__ppk_ale2__3,0.34638510650000004,0.4155272198
evo_metab__ppk_ale3__3,1.5436916878,0.7267829454
evo_metab__del_dapF__3,-6.1785988138,0.1285112045
evo_metab__dapF_ale1__3,-7.7200179663,-0.0663886925
evo_metab__dapF_ale3__3,-7.2426448763,0.3151006098
evo_metab__del_entC__3,2.5299602071000002,0.1011225007
evo_metab__entC_ale1__3,2.3560079789,-0.0228969347
evo_metab__entC_ale2__3,5.8741885452,0.3788566384
evo_metab__entC_ale3__2,2.1251040875,0.1380742439
evo_metab__del_dgk__3,4.7402011253000005,0.0135975383
evo_metab__dgk_ale1__3,5.3868122163,0.40587237190000003
evo_metab__dgk_ale2__3,7.6356414935,0.307785252
evo_metab__dgk_ale3__3,6.5938231863,0.7006812517000001
flag_reg__wt__1,-0.1356101643,-0.0861895838
flag_reg__del_fliA__1,1.1506521701,0.3238146892
flag_reg__del_flhC__1,0.6251197664,0.501954385
flag_reg__del_flhD__1,-0.0782365203,0.5413680199
flag_reg__wt__2,0.1356101643,0.0861895838
flag_reg__del_fliA__2,0.5964211358,0.3442088453
flag_reg__del_flhC__2,0.6330678899000001,0.2830840719
flag_reg__del_flhD__2,0.7273238946,0.31441837970000003
flgM__27C__1,0.8658574832,1.1981469141
flgM__27C__2,1.2099440347,0.9617881579
flgM__27C__3,1.4847865093000001,1.0761117532
flgM__32C__1,0.7624246204,0.6033525952000001
flgM__32C__2,-0.034033187300000003,0.5177557599
flgM__32C__3,-0.6211025907000001,0.5610526957
flgM__37C__1,-0.1203383954,0.0190447105
flgM__37C__2,-0.1727954118,-0.0167180725
flgM__37C__3,0.2931338072,-0.0023266381000000003
flgM__42C__1,1.2309888244,-0.1139451462
flgM__42C__2,0.9811352795,-0.1997242613
flgM__42C__3,0.6667960521,-0.3775981285
histone__untreated__1,-0.18673345330000002,0.0743613391
histone__untreated__2,-0.0437856017,-0.1005068908
histone__untreated__3,0.2305190551,0.0261455518
histone__10ug_H2A__1,-0.3103945078,0.10340781210000001
histone__10ug_H2A__2,-0.2367937639,0.0315316082
histone__10ug_H2A__3,0.1970787333,0.2131727964
histone__50ug_H2A__1,0.5446216406000001,0.6104244109
histone__50ug_H2A__2,0.293906846,0.6458855377
histone__50ug_H2A__3,0.3892156647,0.6565138607000001
histone__100ug_H2A__1,0.7668264378,0.8276039158
histone__100ug_H2A__2,0.6690742668,0.8561931512000001
histone__100ug_H2A__3,0.7612861078000001,0.8226310021000001
hns__del_hns_spike__1,1.1922149205,0.06846300820000001
hns__del_hns_spike__2,-0.6952223992000001,-0.5048585431
hns__del_hns__1,1.0679289121,0.057877084
hns__del_hns__2,-0.5245689156000001,-0.5422150764
hns__wt_spike__1,0.6325820191,-0.1484310345
hns__wt_spike__2,0.8468627371,0.3043590927
hns__wt__1,0.4809165419,-0.1170804226
hns__wt__2,-0.4809165419,0.1170804226
hns_stpA__evo100G4_delhns_delstpA__1,-0.5317118598,-0.2638576983
hns_stpA__evo100G4_delhns_delstpA__2,-0.8668992702,-0.4127710824
hns_stpA__evo100G12_delhns_delstpA__1,3.2162139871,-1.4294975841
hns_stpA__evo100G12_delhns_delstpA__2,2.1051795269,-1.2901987352
hns_stpA__delhns_delstpA_delrpoS__1,3.0655021951,-2.4607235254
hns_stpA__delhns_delstpA_delrpoS__2,2.1240963905,-2.1626817049
hns_stpA__wt__1,0.4479062052,0.058993369600000005
hns_stpA__wt__2,-0.4479062052,-0.058993369600000005
hns_stpA__delhns_delstpA__1,1.1636639949,-1.2043720085
hns_stpA__delhns_delstpA__2,1.9177012671,-1.0030115669
hu__wt_log_pH7__1,-0.7292265603,1.3730350564
hu__wt_log_pH7__2,-1.1839106448,1.093095781
hu__wt_log_pH7__3,-1.2821452844,0.9309803722000001
hu__wt_lag_pH7__1,-0.2238893566,-0.40904221350000003
hu__wt_lag_pH7__2,0.2079505419,-0.7230018094
hu__wt_lag_pH7__3,0.0159388147,1.132044023
hu__delhupA_lag_pH7__1,-0.6174925514,0.7212907246
hu__delhupA_lag_pH7__2,-1.4207471787000001,0.232643008
hu__delhupA_lag_pH7__3,0.0074811491,1.3474372136000001
hu__delhupB_lag_pH7__1,-0.8853486973,-0.3803001304
hu__delhupB_lag_pH7__2,0.1486153775,-0.5832884081
hu__delhupB_lag_pH7__3,-0.5947038402,1.5479567936
hu__delhupAhupB_lag_pH7__1,0.27762113920000003,1.3991117273
hu__delhupAhupB_lag_pH7__2,-0.034378485800000004,0.23977434930000002
hu__delhupAhupB_lag_pH7__3,1.2922921875,1.8278457465
hu__hupAE34K_hupB_lag_pH7__1,1.7339671384000002,-0.6892603243000001
hu__hupAE34K_hupB_lag_pH7__2,2.8017645469,-0.6501959321
hu__hupAE34K_hupB_lag_pH7__3,0.8394154039,0.5784791775
hu__hupAE34K_delhupB_lag_pH7__1,1.1682774697,-0.4049387384
hu__hupAE34K_delhupB_lag_pH7__2,2.5954183529,-0.8823834504
hu__hupAE34K_delhupB_lag_pH7__3,0.6024555558,0.9443380087000001
hu__wt_lag_pH5__1,0.45026110890000004,-0.5932866450000001
hu__wt_lag_pH5__2,1.7245343986,-0.7581349198
hu__wt_lag_pH5__3,2.5365410407,0.3160843168
hu__delhupA_lag_pH5__1,0.4634021645,-0.4562509826
hu__delhupA_lag_pH5__2,1.9186540825,-0.7538521799
hu__delhupA_lag_pH5__3,2.1671237427,0.18290475790000002
hu__delhupAhupB_lag_pH5__1,2.272600026,-0.5575266830000001
hu__delhupAhupB_lag_pH5__2,3.5075670198999997,-0.5880696659
hu__delhupAhupB_lag_pH5__3,3.9356537451999998,0.6665196614000001
hu__hupAE34K_hupB_lag_pH5__1,1.2044976712,-0.6483506995
hu__hupAE34K_hupB_lag_pH5__2,1.8238064387000001,0.3249828327
hu__hupAE34K_hupB_lag_pH5__3,2.3082870532,0.3364440817
hu__hupAE34K_delhupB_lag_pH5__1,1.4675644721,0.30989083900000003
hu__hupAE34K_delhupB_lag_pH5__2,2.7147477334,-1.0373620768
hu__hupAE34K_delhupB_lag_pH5__3,2.9221980349,0.2390791828
hyperpersistence__low_GFP__1,-2.893412945,-0.5841812732
hyperpersistence__wt__1,1.2820719171000001,-0.1786517087
hyperpersistence__high_GFP__1,-3.5160036586,-0.6594080027
hyperpersistence__pth_mut__1,1.9791286777,-0.1155159999
hyperpersistence__pth_mut__2,2.659394076,-0.5268853962
hyperpersistence__metG_mut__1,-1.453325497,-0.16629270540000002
hyperpersistence__metG_mut__2,-0.9945479368000001,0.29063504700000004
hyperpersistence__high_GFP__2,-2.1426152044,-0.5214144718
hyperpersistence__wt__2,-1.2820719171000001,0.1786517087
hyperpersistence__low_GFP__2,-1.8675683356000001,-0.6167597737
kan_efg__cpxAF218Y__1,0.0245694521,0.1110920135
kan_efg__cpxAF218Y__2,0.4125352946,0.0498633049
kan_efg__cyaAN600Y__1,0.6030664101000001,-0.2714510757
kan_efg__cyaAN600Y__2,0.943206972,0.1179569339
kan_efg__fusAA608E__1,0.0925568979,0.20633050690000002
kan_efg__fusAA608E__2,-0.3749636528,0.16896461100000001
kan_efg__fusAA608E_cpxAF218Y__1,0.016766066200000002,-0.19513902060000002
kan_efg__fusAA608E_cpxAF218Y__2,0.5204485438,0.0827600864
kan_efg__fusAA608E_cyaAN600Y__1,-0.17145000700000002,-0.2747088748
kan_efg__fusAA608E_cyaAN600Y__2,0.0256517716,-0.2349414732
kan_efg__fusAA608E_rpoDL261Q__1,-2.3601668976,-0.1466194891
kan_efg__fusAA608E_rpoDL261Q__2,-3.0585740516,-0.0532749834
kan_efg__fusAA608E_topAS180L__1,2.5048577049,-0.6209428823
kan_efg__fusAA608E_topAS180L__2,2.1897881309000002,-0.43346970770000004
kan_efg__rpoDL261Q__1,-2.855384599,-0.4527488253
kan_efg__rpoDL261Q__2,-2.262605719,-0.4059949994
kan_efg__wt__1,0.30996102740000003,0.0656022316
kan_efg__wt__2,-0.30996102740000003,-0.0656022316
lrp__wt_min_log__1,0.3842668764,-0.0268025954
lrp__wt_min_log__2,-0.3842668764,0.0268025954
lrp__wt_min_trans__1,-4.2849399115,0.08259417000000001
lrp__wt_min_trans__2,-5.2582673521,0.0950613495
lrp__wt_min_stat__1,-10.3967990189,0.9495088774
lrp__wt_min_stat__2,-9.8307703552,0.9955627720000001
lrp__wt_liv_log__1,-2.1129948598,0.0191289911
lrp__wt_liv_log__2,-1.3479320327,-0.2106103278
lrp__wt_liv_trans__1,-0.40074359400000004,-0.29668370720000004
lrp__wt_liv_trans__2,1.1161373091,-0.2514261246
lrp__wt_liv_stat__1,-11.4176090443,0.7414834172
lrp__wt_liv_stat__2,-12.2953608546,0.8100682606
lrp__wt_rich_log__1,-2.8316388839,0.1433613251
lrp__wt_rich_log__2,-2.4562039658,-0.18515552070000002
lrp__wt_rich_trans__1,-5.5349760345,0.5641862997
lrp__wt_rich_trans__2,-3.0686690954,-0.2171257556
lrp__wt_rich_stat__1,-8.9356182371,-0.8921132734
lrp__wt_rich_stat__2,-10.3992085019,-0.44584042500000004
lrp__dellrp_min_log__1,0.4628219415,0.0578697215
lrp__dellrp_min_log__2,0.4189494852,0.0240714357
lrp__dellrp_min_trans__1,5.4050460833,0.8964839072
lrp__dellrp_min_trans__2,4.329147072,0.1064106446
lrp__dellrp_min_stat__1,-11.9903559074,0.6637121296
lrp__dellrp_min_stat__2,-11.9503842742,0.8217703412
lrp__dellrp_liv_log__1,-0.8526960779,-0.34245132040000004
lrp__dellrp_liv_log__2,1.5034188868,0.0269660029
lrp__dellrp_liv_trans__1,1.5620391272,-0.0410352942
lrp__dellrp_liv_trans__2,2.0221305025,-0.0974975795
lrp__dellrp_liv_stat__1,-10.3569947696,0.3277773833
lrp__dellrp_liv_stat__2,-11.6963939987,0.5023693823000001
lrp__dellrp_rich_log__1,-2.2958446708,0.1612183244
lrp__dellrp_rich_log__2,-1.5762669823,-0.0386578774
lrp__dellrp_rich_trans__1,-1.976740208,0.38943956900000004
lrp__dellrp_rich_trans__2,-4.2246642525,0.1304697907
lrp__dellrp_rich_stat__1,-9.0255576286,-0.4458577547
lrp__dellrp_rich_stat__2,-8.280164299399999,-0.3284246349
mazF_circuit__t0__1,-0.274345981,-0.0742074398
mazF_circuit__t2__1,0.3371712509,-0.1755129835
mazF_circuit__t4__1,0.2392465263,-0.5007406089
mazF_circuit__t6__1,-2.4465597997,-1.1973610484
mazF_circuit__t8__1,-6.239076344,-1.3620510373
mazF_circuit__t0__2,0.274345981,0.0742074398
mazF_circuit__t2__2,1.3960738522,0.0776342017
mazF_circuit__t4__2,0.5317339543,-0.5578875325
mazF_circuit__t6__2,-3.1561691078,-1.4392177387
mazF_circuit__t8__2,-5.975739406,-1.4079410474
mazF_ribo__emptyvec_mrna_5m__1,-0.4227067306,-0.0699856143
mazF_ribo__emptyvec_mrna_5m__2,0.4227067306,0.0699856143
mazF_ribo__mazF_mrna_5m__1,-6.6110965432,0.1015273248
mazF_ribo__mazF_mrna_5m__2,-6.4870011134,0.2154992416
mazF_ribo__emptyvec_total_5m__1,-0.0435739213,-1.4227168609
mazF_ribo__emptyvec_total_5m__2,-0.5789401558,-1.3408819515000001
mazF_ribo__mazF_total_60m__1,-7.2265809455,-1.1597846568
mazF_ribo__mazF_total_60m__2,-6.7560362885,-1.3027741020999999
mercury__ctrl_t00__1,0.09191843470000001,-0.0486645935
mercury__ctrl_t10__1,0.5405682019,-0.1826609055
mercury__ctrl_t30__1,-0.2135156857,-0.14564287680000002
mercury__ctrl_t60__1,-0.5963691847,-0.3214967917
mercury__hg_t10__1,1.8205462884,1.0275288213
mercury__hg_t30__1,10.2640385015,1.9086307643
mercury__hg_t60__1,13.1540217964,1.880687977
mercury__pma_t10__1,-8.0204289432,1.5041241933
mercury__pma_t30__1,-10.3730043409,1.9985867245
mercury__pma_t60__1,1.3251005533,-0.133925968
mercury__ctrl_t00__2,0.0004810715,0.051541222000000005
mercury__ctrl_t10__2,0.6761351405,-0.1692032534
mercury__ctrl_t30__2,0.2445329299,-0.3389365261
mercury__ctrl_t60__2,1.1315799147,-0.3166062492
mercury__hg_t10__2,4.3206850329,0.9479355297000001
mercury__hg_t30__2,11.4569186563,1.8297983074
mercury__hg_t60__2,0.8674862359000001,-0.1494338893
mercury__pma_t10__2,-7.3521902295,1.5929826335000001
mercury__pma_t30__2,-9.0628413371,2.0889801962
mercury__pma_t60__2,1.0182082282,-0.0551676332
mercury__ctrl_t00__3,-0.09239950620000001,-0.0028766285
mercury__ctrl_t10__3,0.3983472871,-0.21532003700000002
mercury__ctrl_t30__3,-0.6576339152,-0.2209854582
mercury__ctrl_t60__3,0.0331004127,-0.49306437410000004
mercury__hg_t10__3,-2.413677153,1.1544339475
mercury__hg_t30__3,9.7438665537,1.7838002134000002
mercury__hg_t60__3,10.2850579084,0.7054778514000001
mercury__pma_t10__3,-7.745534692,1.6304650456
mercury__pma_t30__3,-10.5280646783,2.1751766926
mercury__pma_t60__3,0.6509827958000001,-0.1596804214
ml_abx__az_lolcde__1,0.26646779260000003,0.48830455920000004
ml_abx__az_lolcde__2,-0.6020827360000001,0.14585818420000002
ml_abx__az_lolcde__3,-2.3170637923,0.9960923780000001
ml_abx__b01__1,-0.1015681201,0.1498634801
ml_abx__b01__2,-0.7383245981000001,0.21706254600000002
ml_abx__b01__3,-2.7382835043,-0.054004005300000005
ml_abx__cro__1,0.1090649739,0.2646818966
ml_abx__cro__2,-0.5035778733,-0.11037055870000001
ml_abx__cro__3,-1.9185195666000001,-0.1813249792
ml_abx__chl__1,-4.8658261613,-1.1722176896
ml_abx__chl__2,-4.9384112972,-1.2701145969
ml_abx__chl__3,-4.8435777789,-1.2669649214
ml_abx__cip__1,0.0303481641,-0.0327333987
ml_abx__cip__2,-1.3523622052,-0.34968602190000003
ml_abx__cip__3,-2.3387257733,-0.98112637
ml_abx__clr__1,0.11720619040000001,-1.6012007255
ml_abx__clr__2,0.2034231688,-1.2136746464
ml_abx__clr__3,0.6472235059,-1.5563247291
ml_abx__cst__1,-0.2560018466,0.4190333351
ml_abx__cst__2,-0.48661593100000006,0.2579162601
ml_abx__cst__3,-2.7546298183999998,0.325653615
ml_abx__ctrl__1,0.9695755266,0.201563868
ml_abx__ctrl__2,0.7769472294,0.1993365318
ml_abx__ctrl__3,-0.2568631641,-0.09391944540000001
ml_abx__ctrl__4,-0.5479778709,0.0633401472
ml_abx__ctrl__5,-0.8219177761,-0.1360379509
ml_abx__ctrl__6,-0.11976394480000001,-0.2342831508
ml_abx__dox__1,-3.822864015,-0.8526955707
ml_abx__dox__2,-5.4291346689,-0.7068839503000001
ml_abx__dox__3,-5.6787577307,-0.7530062255000001
ml_abx__glob__1,0.0068464630000000005,0.4065567044
