,-0.06375620876247465,-0.05525538092747803,-0.046754553092481416,-0.0382537252574848,-0.029752897422488184,-0.021252069587491568,-0.012751241752494952,-0.004250413917498336,0.00425041391749828,0.012751241752494896,0.021252069587491512,0.029752897422488128,0.038253725257484744,0.04675455309248136,0.055255380927477976,0.06375620876247459,0.07225703659747121,0.08075786443246782,0.08925869226746444,0.09775952010246106
thresh,-0.042504139174983094,0.042504139174983094,1,,,,,,,,,,,,,,,,,
unreg,1,0,8,24,43,178,746,1630,892,291,150,108,80,54,31,13,7,1,0,0
unreg_genes,['prfH'],[],['cspI' 'gabT' 'hyi' 'lhgO' 'gabD' 'glnA' 'yqiH' 'gcl'],[],[],[],[],[],[],[],[],[],[],"['tesA' 'rna' 'yhhX' 'csdA' 'ytfP' 'wbbL' 'mqsA' 'yjiX' 'betT' 'rlhA'
 'cspA' 'yagN' 'thiB' 'intF' 'ynfB' 'lysU' 'codA' 'ydfH' 'yiaF' 'menD'
 'yehS' 'mqsR' 'nepI' 'dgcP' 'yidA' 'ynaJ' 'gcvA' 'uspG' 'ybdG' 'artI'
 'ycdY' 'ydcY' 'opgC' 'menE' 'queF' 'gnsA' 'mscS' 'ttcA' 'yedD' 'ybjN'
 'rnlA' 'yeiI' 'allR' 'ygiN' 'folX' 'artP' 'ygdG' 'rimK' 'betI' 'avtA'
 'ycdX' 'glf' 'yhiN' 'rfbC']","['iadA' 'ygdD' 'ghrB' 'yecJ' 'wbbJ' 'intS' 'yggE' 'menC' 'rfbD' 'yfdG'
 'pncA' 'ddlA' 'yfdH' 'ftnA' 'opgH' 'rlmG' 'rnk' 'gltP' 'ompT' 'rfbA'
 'yfcD' 'yiaD' 'wbbI' 'rlmM' 'opgG' 'nfsA' 'menH' 'yecF' 'frmB' 'rlmF'
 'ybjC']","['mdaB' 'fnr' 'menB' 'yfcE' 'sdaB' 'rfbB' 'yjdM' 'rimO' 'yegD' 'sdaC'
 'frmR' 'frmA' 'yegQ']",['stpA' 'nfsB' 'borD' 'marR' 'marB' 'cspE' 'bax'],['marA'],[],[]
