,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,6.515014222552296e-14,0.02000329318983576,2.0,0.0,0.0141444642606607,1.0,-0.0141444642605304,,,,,,,,
1,fur__wt_dpd,-4.42408817307414,0.5615249924879023,2.0,2.0,-4.027030043080219,3.0,-4.821146303068061,,,,,,,,
2,fur__wt_fe,0.4819376536463721,0.050067519605590374,2.0,4.0,0.5173407362766754,5.0,0.4465345710160687,,,,,,,,
3,fur__delfur_dpd,-4.689632088823522,0.09921076629826496,2.0,6.0,-4.619479483207305,7.0,-4.759784694439739,,,,,,,,
4,fur__delfur_fe2,-0.35972285572369433,0.05573440424712103,2.0,8.0,-0.3991330309122259,9.0,-0.3203126805351627,,,,,,,,
5,acid__wt_ph5,-1.938162866389246,0.02220727849493227,2.0,10.0,-1.9538657836047109,11.0,-1.9224599491737813,,,,,,,,
6,acid__delgadx_ph5,-2.0772948559907927,,1.0,12.0,-2.0772948559907927,,,,,,,,,,
7,acid__delgadw_ph5,-1.3925184863930355,0.33381711190978247,2.0,13.0,-1.6285628299005512,14.0,-1.1564741428855196,,,,,,,,
8,acid__delgade_ph5,-1.8330274387803107,0.0723403690797559,2.0,15.0,-1.7818750732504776,16.0,-1.8841798043101436,,,,,,,,
9,oxidative__wt_pq,-2.7191878578349353,0.33451467324236045,2.0,17.0,-2.9557254516910105,18.0,-2.48265026397886,,,,,,,,
10,oxidative__deloxyr_pq,-1.3972140897553542,0.021052956037744475,2.0,19.0,-1.4121007777336656,20.0,-1.3823274017770428,,,,,,,,
11,oxidative__delsoxr_pq,-3.461430566268014,0.0917152563485085,2.0,21.0,-3.396578086565721,22.0,-3.526283045970307,,,,,,,,
12,oxidative__delsoxs_pq,-3.5972766102348106,0.33977694687627313,2.0,23.0,-3.8375351934618847,24.0,-3.3570180270077365,,,,,,,,
13,nac_ntrc__wt_csn,-4.694715266285155,0.019368760850302053,2.0,25.0,-4.681019484144726,26.0,-4.708411048425584,,,,,,,,
14,nac_ntrc__wt_cytd,-2.4503473416788655,0.25216277612980903,2.0,27.0,-2.272041332714652,28.0,-2.6286533506430785,,,,,,,,
