sample,new_2092326_2092824_c
LBexp_1,7.2118
LBexp_2,6.8799
LBexp_3,7.1236
LBtran_1,7.1266
LBtran_2,6.9487
LBtran_3,7.1279
LBstat_1,7.1502
LBstat_2,7.2649
LBstat_3,7.3723
LBGexp_1,7.1918
LBGexp_2,7.4256
LBGexp_3,7.2884
LBGtran_2,7.6207
LBGtran_3,7.5805
LBGstat_1,7.9415
LBGstat_2,7.5577
LBGstat_3,7.8394
S0_1,6.7066
S0_2,7.0825
S0_3,7.1963
S1_1,7.4388
S1_2,7.3493
S1_3,7.3108
S2_1,8.3193
S2_2,8.1733
S2_3,7.8057
S3_1,12.102
S3_2,12.3851
S4_1,12.8939
S4_2,12.195
S4_3,12.0294
S5_1,12.0426
S5_2,12.3048
S5_3,12.5223
S6_1,11.9605
S6_2,11.0332
S6_3,11.9094
S6/t_1,11.8361
S6/t_2,9.8602
S6_4,10.593
S6_5,11.3098
S6_6,11.2185
S7_4,11.3673
S7_5,11.1232
S7_6,11.2723
S8_4,10.8926
S8_5,10.544
G135_1,7.9161
G135_3,7.5929
G150_1,7.4649
G150_2,7.3767
G150_3,7.5768
G180_1,7.635
G180_2,7.5189
G180_3,7.3265
C30_1,8.8846
C30_2,8.9703
C90_1,7.2974
C90_2,6.5531
BI_1,7.1124
BI_2,7.1048
BC_2,8.48
BC/t_1,8.1802
BC/t_2,9.0721
BC_1,8.1375
Sw_1,6.9152
Sw_2,6.8578
BT_1,10.3303
BT_2,9.4808
B36_1,11.2697
B36_2,11.1435
B60_1,10.7089
B60_2,10.8363
M9exp_1,7.6045
M9exp_2,7.5161
M9exp_3,7.4058
M9tran_1,7.3079
M9tran_2,7.3845
M9tran_3,7.1634
M9stat_1,10.0788
M9stat_2,8.6832
M9stat_3,8.4373
M+G_1,7.9246
M+G_2,7.4342
M+G_3,7.3718
Glu_1,7.421
Glu_2,7.4102
Glu_3,7.487999999999999
Fru_1,7.4561
Fru_2,7.666
Fru_3,7.4371
Mal_1,7.2182
Mal_2,7.7694
Mal_3,7.3651
G+S_2,9.955
G+S_3,10.3504
Pyr_1,10.3647
Pyr_2,10.2649
Pyr_3,10.0685
Gly_1,7.563
Gly_2,7.7647
Gly_3,7.9847
Glucon_1,8.5196
Glucon_2,8.4066
Glucon_3,8.1664
aero_1,7.5227
aero_2,7.2211
aero_3,7.2633
nit_1,9.3292
nit_2,8.2021
nit_3,9.0704
ferm_1,9.4367
ferm_2,7.954
ferm_3,9.3508
T-5.40H_1,8.2401
T-4.40H_1,7.7893
T-3.40H_1,7.3555
T-2.40H_1,7.2848
T-1.40H_1,7.2701
T-1.10H_1,6.9782
T-0.40H_1,6.9564
T0.0H_1,6.8845
T0.30H_1,7.6045
T1.0H_1,7.4406
T1.30H_1,7.6834
T2.0H_1,7.9262
T2.30H_1,8.2739
T3.0H_1,8.9506
T3.30H_1,9.6234
T4.0H_1,10.0132
T5.0H_1,10.0376
HPh_1,7.8132
HPh_2,7.5703
HPh_3,7.8945
LPh_1,7.7262
LPh_2,7.7217
LPh_3,7.7562
LPhT_1,7.7047
LPhT_2,7.301
LPhT_3,7.4834
SMMPr_1,8.071
SMMPr_2,8.0927
SMMPr_3,7.9349
HiTm_1,7.4165
HiTm_2,7.1192
HiTm_3,7.3579
LoTm_1,12.0579
LoTm_2,11.8896
LoTm_3,12.1134
HiOs_1,8.555
HiOs_2,8.6568
HiOs_3,8.2691
BMM_1,7.0041
BMM_2,7.1061
BMM_3,7.3598
Heat_1,7.2783
Heat_2,6.8289
Heat_3,7.3717
Cold_1,7.8342
Cold_2,7.6701
Cold_3,7.6913
Etha_1,7.4661
Etha_2,7.6823
Etha_3,7.3723
SMM_1,7.3781
SMM_2,7.3287
SMM_3,7.3588
Salt_1,7.8858
Salt_2,7.9622
Salt_3,7.9134
Mt0_1,7.0238
Mt0_3,6.863
M0t45_1,6.9878
M0t45_2,6.8164
M0t45_3,6.7966
M0t90_1,7.3071
M0t90_2,6.9873
M0t90_3,7.0595
M40t45_1,7.1955
M40t45_2,7.1189
M40t45_3,6.6297
M40t90_1,7.0765
M40t90_2,6.973
M40t90_3,7.0588
dia0_1,7.0323
dia0_2,7.0684
dia0_3,6.7144
dia5_1,7.1862
dia5_2,7.3215
dia5_3,6.8475
dia15_1,7.3719
dia15_2,8.1859
dia15_3,7.5956
Diami_1,8.1202
Diami_2,7.7659
Diami_3,7.9521
Paraq_1,8.5897
Paraq_2,8.3842
Paraq_3,7.5024
H2O2_1,8.2617
H2O2_2,8.2822
H2O2_3,8.0745
Oxctl_1,8.4486
Oxctl_2,8.189
Oxctl_3,8.0516
GM-0.1_1,7.1777
GM-0.2_1,7.8053
GM+5_1,7.2108
GM+15_1,7.1687
GM+25_1,7.2162
GM+45_1,7.2583
GM+60_1,6.9774
GM+90_1,7.2482
GM+120_1,7.7744
GM+150_1,7.562
GM-0.1_2,7.1112
GM-0.2_2,7.7545
GM+5_2,7.0298
GM+10_2,7.0848
GM+15_2,7.3512
GM+25_2,7.3183
GM+45_2,6.7089
GM+60_2,7.0086
GM+90_2,7.8533
GM+150_2,6.9437
GM-0.1_3,7.4358
GM-0.2_3,6.9582
GM+5_3,7.2108
GM+10_3,6.9564
GM+15_3,7.1701
GM+25_3,7.4604
GM+45_3,7.7384
GM+60_3,7.4832
GM+90_3,7.5773
GM+120_3,8.1368
GM+150_3,7.1153
MG-0.1_1,7.4884
MG+5_1,7.6054
MG+10_1,7.7155
MG+15_1,7.5767
MG+25_1,7.5591
MG+45_1,7.477
MG+120_1,7.2553
MG+150_1,7.3174
MG-0.1_2,6.8106
MG-0.2_2,7.1291
MG+5_2,6.9046
MG+10_2,7.3351
MG+15_2,8.2414
MG+25_2,7.3153
MG+45_2,7.2514
MG+60_2,7.166
MG+90_2,6.6898
MG+120_2,7.0248
MG-0.1_3,7.7346
MG-0.2_3,7.7694
MG+5_3,7.8021
MG+10_3,7.5435
MG+15_3,7.7464
MG+25_3,7.7194
MG+45_3,7.5678
MG+60_3,7.5606
MG+90_3,6.9767
MG+120_3,6.9165
MG+150_3,7.2241
