,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,7.071766666666666,0.1719139998177383,3.0,0.0,7.2118,1.0,6.8799,2.0,7.1236,,,,,,,,,,
1,LB__LBtran,7.067733333333333,0.10308793980545632,3.0,3.0,7.1266,4.0,6.9487,5.0,7.1279,,,,,,,,,,
2,LB__LBstat,7.262466666666666,0.11106999294739041,3.0,6.0,7.1502,7.0,7.2649,8.0,7.3723,,,,,,,,,,
3,LB__LBGexp,7.301933333333333,0.11748605591019465,3.0,9.0,7.1918,10.0,7.4256,11.0,7.2884,,,,,,,,,,
4,LB__LBGtran,7.6006,0.028425692603699534,2.0,12.0,7.6207,13.0,7.5805,,,,,,,,,,,,
5,LB__LBGstat,7.779533333333333,0.1987803394034062,3.0,14.0,7.9415,15.0,7.5577,16.0,7.8394,,,,,,,,,,
6,Life Cycle__S0,6.9951333333333325,0.2562737273567724,3.0,17.0,6.7066,18.0,7.0825,19.0,7.1963,,,,,,,,,,
7,Life Cycle__S1,7.3663,0.06567153112270144,3.0,20.0,7.4388,21.0,7.3493,22.0,7.3108,,,,,,,,,,
8,Life Cycle__S2,8.099433333333332,0.26464779109853415,3.0,23.0,8.3193,24.0,8.1733,25.0,7.8057,,,,,,,,,,
9,Life Cycle__S3,12.243549999999999,0.20018192975391105,2.0,26.0,12.102,27.0,12.3851,,,,,,,,,,,,
10,Life Cycle__S4,12.372766666666669,0.45884725490443246,3.0,28.0,12.8939,29.0,12.195,30.0,12.0294,,,,,,,,,,
11,Life Cycle__S5,12.289900000000001,0.2401968567654453,3.0,31.0,12.0426,32.0,12.3048,33.0,12.5223,,,,,,,,,,
12,Life Cycle__S6,11.2150875,0.7258634590954414,8.0,34.0,11.9605,35.0,11.0332,36.0,11.9094,37.0,11.8361,38.0,9.8602,39.0,10.593,40.0,11.3098,41.0,11.2185
13,Life Cycle__S7,11.254266666666666,0.1230451272230366,3.0,42.0,11.3673,43.0,11.1232,44.0,11.2723,,,,,,,,,,
14,Life Cycle__S8,10.7183,0.24649742392163,2.0,45.0,10.8926,46.0,10.544,,,,,,,,,,,,
15,Life Cycle__G135,7.7545,0.2285369116794921,2.0,47.0,7.9161,48.0,7.5929,,,,,,,,,,,,
16,Life Cycle__G150,7.472799999999999,0.10028364771985551,3.0,49.0,7.4649,50.0,7.3767,51.0,7.5768,,,,,,,,,,
17,Life Cycle__G180,7.4934666666666665,0.15581464415559043,3.0,52.0,7.635,53.0,7.5189,54.0,7.3265,,,,,,,,,,
18,Stress Time Course__C30,8.92745,0.06059905114768657,2.0,55.0,8.8846,56.0,8.9703,,,,,,,,,,,,
19,Stress Time Course__C90,6.92525,0.5262995772371473,2.0,57.0,7.2974,58.0,6.5531,,,,,,,,,,,,
20,Biofilm__BI,7.1086,0.005374011537017797,2.0,59.0,7.1124,60.0,7.1048,,,,,,,,,,,,
21,Biofilm__BC,8.46745,0.4309441920558476,4.0,61.0,8.48,62.0,8.1802,63.0,9.0721,64.0,8.1375,,,,,,,,
22,Biofilm__Sw,6.8865,0.04058792924010744,2.0,65.0,6.9152,66.0,6.8578,,,,,,,,,,,,
23,Life Cycle__BT,9.90555,0.6006872106179715,2.0,67.0,10.3303,68.0,9.4808,,,,,,,,,,,,
24,Life Cycle__B36,11.2066,0.08923687578574284,2.0,69.0,11.2697,70.0,11.1435,,,,,,,,,,,,
25,Life Cycle__B60,10.7726,0.09008540392316597,2.0,71.0,10.7089,72.0,10.8363,,,,,,,,,,,,
26,M9__M9exp,7.5088,0.09955094173336565,3.0,73.0,7.6045,74.0,7.5161,75.0,7.4058,,,,,,,,,,
27,M9__M9tran,7.285266666666666,0.11227423272208685,3.0,76.0,7.3079,77.0,7.3845,78.0,7.1634,,,,,,,,,,
28,M9__M9stat,9.066433333333334,0.8853142963565722,3.0,79.0,10.0788,80.0,8.6832,81.0,8.4373,,,,,,,,,,
29,Supplement__M+G,7.576866666666667,0.30275781300130516,3.0,82.0,7.9246,83.0,7.4342,84.0,7.3718,,,,,,,,,,
30,Supplement__Glu,7.439733333333333,0.042147518709092155,3.0,85.0,7.421,86.0,7.4102,87.0,7.487999999999999,,,,,,,,,,
31,Supplement__Fru,7.519733333333334,0.12702638833460303,3.0,88.0,7.4561,89.0,7.666,90.0,7.4371,,,,,,,,,,
32,Supplement__Mal,7.4509,0.2854410447010029,3.0,91.0,7.2182,92.0,7.7694,93.0,7.3651,,,,,,,,,,
33,Supplement__G+S,10.1527,0.27959002128116117,2.0,94.0,9.955,95.0,10.3504,,,,,,,,,,,,
34,Supplement__Pyr,10.2327,0.15070248836698044,3.0,96.0,10.3647,97.0,10.2649,98.0,10.0685,,,,,,,,,,
35,Supplement__Gly,7.7708,0.21091616818063066,3.0,99.0,7.563,100.0,7.7647,101.0,7.9847,,,,,,,,,,
36,Supplement__Glucon,8.3642,0.1803770495379059,3.0,102.0,8.5196,103.0,8.4066,104.0,8.1664,,,,,,,,,,
37,Stressors__aero,7.3357,0.16331552283846162,3.0,105.0,7.5227,106.0,7.2211,107.0,7.2633,,,,,,,,,,
38,Stressors__nit,8.867233333333333,0.5903779495656435,3.0,108.0,9.3292,109.0,8.2021,110.0,9.0704,,,,,,,,,,
39,Stressors__ferm,8.913833333333333,0.8323489192239835,3.0,111.0,9.4367,112.0,7.954,113.0,9.3508,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,8.2401,,1.0,114.0,8.2401,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,7.7893,,1.0,115.0,7.7893,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,7.3555,,1.0,116.0,7.3555,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,7.2848,,1.0,117.0,7.2848,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,7.2701,,1.0,118.0,7.2701,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,6.9782,,1.0,119.0,6.9782,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,6.9564,,1.0,120.0,6.9564,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,6.8845,,1.0,121.0,6.8845,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,7.6045,,1.0,122.0,7.6045,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,7.4406,,1.0,123.0,7.4406,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,7.6834,,1.0,124.0,7.6834,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,7.9262,,1.0,125.0,7.9262,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,8.2739,,1.0,126.0,8.2739,,,,,,,,,,,,,,
