,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,3.33333360913457e-11,0.23464008668449024,3.0,0.0,0.0524908814,2.0,0.2039490441,4.0,-0.2564399254,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,1.1143755365,0.27165002831110585,3.0,1.0,1.4209528524000001,3.0,1.0185455586,5.0,0.9036281985,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,1.0511709836,0.4217376429740111,4.0,6.0,1.2002002131,20.0,0.6258622923,40.0,1.571623122,63.0,0.8069983070000001,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.3553986777,0.25511397184514273,4.0,7.0,-0.017808460300000002,33.0,0.45855420690000004,81.0,0.42386304760000004,82.0,0.5569859166000001,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,0.6984354701750001,0.8299768609133752,4.0,8.0,0.2694412227,51.0,1.8496908742,65.0,0.722226384,76.0,-0.047616600200000005,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,0.5132992972,1.3425452486591034,3.0,9.0,-0.0733984247,22.0,-0.4360372735,49.0,2.0493335898,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.21143653645000002,0.3903818408964957,2.0,10.0,0.48747818340000004,26.0,-0.06460511050000001,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,0.5990920465333333,0.7498277651820383,3.0,11.0,0.5828802746,54.0,-0.1424983802,83.0,1.3568942452,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,0.9220982887,0.8680755646100098,4.0,12.0,0.1480421684,48.0,1.8847450497,64.0,1.426564473,78.0,0.2290414637,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.020177618274999996,0.16915880523604607,4.0,13.0,-0.0017071802,38.0,0.1398014219,67.0,-0.21073425410000002,72.0,0.1533504855,,,,,,,,,,,,,,,,,,,,
