,-0.28635219699157033,-0.23862683082630862,-0.1909014646610469,-0.1431760984957852,-0.09545073233052348,-0.04772536616526177,-5.551115123125783e-17,0.047725366165261685,0.09545073233052337,0.14317609849578505,0.1909014646610468,0.23862683082630853,0.2863521969915702,0.3340775631568319,0.3818029293220937,0.4295282954873554,0.47725366165261707,0.5249790278178788,0.5727043939831404,0.6204297601484022
thresh,-0.31021488007420117,0.31021488007420117,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,104,3988,116,2,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ynaL'],[],[]
