,Value,list
TF,DhcR,
reg_genes,0,[]
comp_genes,6,['PA2002' 'PA2004' 'bdhA']
both_genes,0,['dhcA' 'dhcB' 'atoB']
reg_genes2,3,
comp_genes2,0,
both_genes2,0,
