,b4582_2
omics__bw_fum__1,2.9882048726
omics__bw_fum__2,1.5948641157
omics__bw_glc__1,3.6553332201
omics__bw_glc__2,3.2051287335
omics__bw_pyr__1,3.1652971165
omics__bw_pyr__2,2.8338437869
ompr__wt_nacl__1,2.2617586731
ompr__wt_nacl__2,1.0935917107
ompr__bw_delompr_nacl__1,1.2547654160000001
ompr__bw_delompr_nacl__2,2.3049518566
minspan__wt_ade__1,4.6810396496
minspan__wt_glc__1,0.0
minspan__wt_glc__2,3.2282934233000002
minspan__wt_glc__3,2.2211135881
minspan__wt_glc__4,4.0755519226
minspan__wt_glc_anaero__1,4.0758496734
minspan__wt_glc_anaero__2,4.764785474
minspan__wt_trp__1,4.9204304384
minspan__bw_delcra_glc__1,4.1501642492
minspan__bw_delcra_glc__2,4.105081625
minspan__bw_delcra_trp__1,4.4568626874
minspan__bw_delmntr__1,3.5989455985000003
minspan__bw_delnac_ade__1,3.8253405917
minspan__bw_delnac_glc__1,4.241594936
cra_crp__wt_ac__1,0.9735559914
cra_crp__wt_ac__2,1.8445808528
cra_crp__wt_fru__1,0.936868425
cra_crp__wt_fru__2,0.9115741772
cra_crp__delcra_ac__1,2.8326135845
cra_crp__delcra_ac__2,1.8345200465
cra_crp__delcra_fru__1,0.0
cra_crp__delcra_fru__2,3.0574839914
cra_crp__delcra_glc__1,2.5522815016
cra_crp__delcra_glc__2,1.8706731981
rpoB__wt_031__1,0.0
rpoB__wt_044__1,2.7062209739
rpoB__wt_lb__1,2.1845895222
rpoB__wt_lb__2,0.0
rpoB__rpoBE546V_031__1,1.5976025017
rpoB__rpoBE546V_044__1,2.578030393
rpoB__rpoBE546V_lb__1,0.0
rpoB__rpoBE546V_lb__2,1.659141484
rpoB__rpoBE546V_glc__1,2.1133532845
rpoB__rpoBE672K_glc__1,0.0
rpoB__rpoBE672K_glc__2,0.0
rpoB__rpoBE672K_lb__1,0.0
rpoB__rpoBE672K_lb__2,0.0
crp__wt_fru__1,2.8391397477
crp__wt_glyc__1,1.6246441713
crp__wt_glyc__2,2.3658910754
crp__delar1_glyc__1,1.6346049847000002
crp__delar1_glyc__2,0.0
crp__delar1ar2_glyc__1,0.0
crp__delar1ar2_glyc__2,0.0
crp__delar1ar2_glyc__3,0.0
crp__delar2_glyc__1,1.4119741612
crp__delar2_glyc__2,0.0
crp__delar2_glyc__3,0.0
crp__delcrp_fru__1,0.0
crp__delcrp_fru__2,0.0
crp__delcrp_fru__3,0.0
crp__delcrp_glc__1,0.0
crp__delcrp_glc__2,0.0
crp__delcrp_glc__3,0.0
crp__delcrp_glyc__1,0.0
crp__delcrp_glyc__2,0.0
crp__delcrp_glyc__3,0.0
glu__glu_ale3__1,0.0
glu__glu_ale4__1,0.0
glu__glu_ale5__1,1.9382633878000002
glu__glu_ale6__1,0.0
glu__glu_ale8__1,0.0
glu__glu_ale9__1,1.693696518
glu__glu_ale10__1,2.0427766522
42c__wt_42c__1,0.0
42c__42c_ale1__1,0.0
42c__42c_ale2__1,2.1009456641
42c__42c_ale3__1,2.8186391515
42c__42c_ale4__1,3.2265919322
42c__42c_ale5__1,0.8763461957
42c__42c_ale6__1,3.3067707209
42c__42c_ale8__1,2.9818758311
42c__42c_ale9__1,1.4162924623
42c__42c_ale10__1,2.1150441142
ssw__wt_ac__1,3.1277558896
ssw__wt_glc__1,2.3582576079
ssw__wt_glyc__1,3.0803408101
ssw__wt_xyl__1,3.5379910295
ssw__glc_ale1__1,1.8709014008
ssw__glc_ale2__1,3.3592695071
ssw__glc_ale3__1,1.7306561363
ssw__glyc_ale1__1,2.7769466627
ssw__glyc_ale2__1,1.8942348086
ssw__xyl_ale1__1,4.8845603131
ssw__xyl_ale2__1,4.5171346197
ssw__xyl_ale3__1,5.1612434807
ssw__glc_ac_ac2__1,4.2217907292
ssw__glc_ac_glc1__1,0.0
ssw__glc_ac_glc2__1,3.6906492504
ssw__glc_glyc_glc__1,4.9261575523
ssw__glc_glyc_glyc__1,4.4912942541
ssw__glc_xyl_glc__1,4.2826449843
ssw__glc_xyl_xyl__1,2.5392787088
pgi__glu4_delpgi__1,3.9871609445000002
pgi__pgi_ale1__1,2.7240363283
pgi__pgi_ale2__1,0.0
pgi__pgi_ale3__1,3.027916541
pgi__pgi_ale5__1,1.6029318083000001
pgi__pgi_ale6__1,2.9504073137
pgi__pgi_ale7__1,3.9921580994
pgi__pgi_ale8__1,1.6353949582
ica__wt_glc__1,0.7509830024
ica__wt_glc__2,2.4005154347
ica__wt_glc__3,2.8334219682
ica__wt_glc__4,3.260972287
ica__arg_sbt__1,2.3283081919
ica__arg_sbt__2,2.2166188817
ica__cytd_rib__1,2.9038249385
ica__cytd_rib__2,3.0411424279
ica__gth__1,4.2756578207
ica__gth__2,5.7209082818
ica__leu_glcr__1,2.064421296
ica__leu_glcr__2,1.9745485730999999
ica__met_glc__1,1.5215192989
ica__met_glc__2,1.351984765
ica__no3_anaero__1,2.1507419869
ica__no3_anaero__2,2.5099507718
ica__phe_acgam__1,0.0
ica__phe_acgam__2,0.775604197
ica__thm_gal__1,0.0
ica__thm_gal__2,0.0
ica__tyr_glcn__1,1.2416627383
ica__tyr_glcn__2,1.9846529188000002
ica__ura_pyr__1,2.8480091146
ica__ura_pyr__2,2.393956322
ica__wt_glc__5,1.1572603415
ica__wt_glc__6,1.7140671205
ica__bw_delpurR_cytd__1,0.0
ica__bw_delpurR_cytd__2,0.0
ica__ade_glc__1,1.3337488533
ica__ade_glc__2,1.7723966733
ytf__wt_glc__1,4.1118921734
ytf__wt_glc__2,2.6096458826
ytf__delyafC__1,3.2314396294
ytf__delyafC__2,3.697785735
ytf__delyeiE__1,2.5920737696
ytf__delyeiE__2,2.9219088054
ytf__delyiaJ__1,4.0309083712
ytf__delyiaJ__2,4.4082298975
ytf__delyieP__1,2.8615453807
ytf__delyieP__2,3.9377560853
ytf__wt_ph5__1,3.2716641097
ytf__wt_ph5__2,2.8247453866
ytf__wt_ph8__1,4.0569618844
ytf__wt_ph8__2,0.0
ytf__delybaO__1,3.8725074813
ytf__delybaO__2,3.804326709
ytf__delybaQ__1,3.1208201135
ytf__delybaQ__2,2.7131450858
ytf__delybiH__1,3.2936234466
ytf__delybiH__2,3.7408980382
ytf__delydcI_ph5__1,3.3490789044
ytf__delydcI_ph5__2,2.8772490277
ytf__delydcI_ph8__1,2.7027845809
ytf__delydcI_ph8__2,3.4753131658
ytf__delyddM__1,2.8220924308
ytf__delyddM__2,2.7738908018
ytf__delyheO__1,3.8481346973
ytf__delyheO__2,2.6212560743
fps__bw_glc__1,3.0367115922
fps__bw_glc__2,1.3034796713
fps__fps_thrA_ale1__1,3.8407201090000003
fps__fps_thrA_ale1__2,2.82455424
fps__fps_thrA_ale2__1,1.5921380087
fps__fps_thrA_ale2__2,3.270199938
fps__fps_serB_ale1__1,2.8776069581
fps__fps_serB_ale1__2,3.0078719091
fps__fps_serB_ale4__1,4.4787587863
fps__fps_serB_ale4__2,4.5410740119
fps__fps_ptsI_ale1__1,4.0772780341
fps__fps_ptsI_ale1__2,3.4789205402
fps__fps_ptsI_ale3__1,3.566899251
fps__fps_ptsI_ale3__2,2.0341901759
pal__lyx_ale2_f6__1,4.6313442922
pal__lyx_ale2__1,2.4174878226
pal__lyx_ale2__2,3.2902225107
pal__lyx_ale4__1,2.4174878226
pal__lyx_ale4__2,3.2902225107
pal__5drib_ale10_f18__1,5.120344934
pal__5drib_ale10_f18__2,4.4574428028
pal__5drib_ale10__1,4.2792359669
pal__arab_ale14_f9__1,4.527440807
pal__arab_ale14_f9__2,3.851274576
pal__arab_ale14__1,2.283954568
pal__arab_ale14__2,2.8937954198
pal__arab_ale16__1,2.531502445
pal__arab_ale16__2,2.9772669153
pal__tartr_ale26_f10__1,4.1184361274
pal__tartr_ale26_f10__2,4.8987884173000005
pal__tartr_ale26__1,3.9308156625
pal__tartr_ale26__2,3.1518357152
pal__tartr_ale28_f10__1,4.5255548759
pal__tartr_ale28_f10__2,4.9457356
pal__tartr_ale28__1,4.2802665634
pal__tartr_ale28__2,4.6869281029
efeU__delmenFentC_citr__1,2.7159955476
efeU__delmenFentC_citr__2,2.05387319
efeU__delmenFentC__1,3.5063725545
efeU__delmenFentC__2,2.9604429484
efeU__menFentC_ale39__1,0.0
efeU__menFentC_ale39__2,1.7969369652
efeU__menFentC_ale29__1,0.0
efeU__menFentC_ale29__2,0.0
efeU__menFentC_ale30__1,2.8232836115
efeU__menFentC_ale30__2,0.0
efeU__menFentCubiC_ale36__1,3.1807426476
efeU__menFentCubiC_ale36__2,1.8394474205
efeU__menFentCubiC_ale37__1,0.0
efeU__menFentCubiC_ale37__2,2.0495217365
efeU__menFentCubiC_ale38__1,1.5451375827
efeU__menFentCubiC_ale38__2,2.5767592187
