,SACI_RS00710
SRX5495523,-0.9696115773754368
SRX5495524,-1.400813359134533
SRX5495525,-0.10604792342334513
SRX5495526,-0.0016141978295003412
SRX6762909,-0.04956510156590888
SRX6762910,0.04956510156590888
SRX6762911,-0.029597050375414824
SRX6762912,-0.1303357765268398
SRX3467357,0.1909931816868875
SRX3467358,-0.1909931816868875
SRX3467359,-0.044771556565972766
SRX3467360,-0.08640978681201172
SRX3565164,0.0022530379242908798
SRX3565165,-1.19119203377846
SRX3565166,-0.3416720638832942
SRX3565167,-0.7464856235550101
SRX3565168,-0.3628265278271456
SRX3565169,-0.2509571167245195
SRX3565170,-0.864067361314131
SRX3565171,-0.3953728690551177
SRX3565172,-1.4562957929008231
SRX3565173,-0.4280957257776175
SRX3565174,-0.015920206902930722
SRX3565176,-0.4383580747371703
SRX3565177,-0.7256929423101415
SRX3565178,-0.6404502033135895
SRX3565179,-0.6313755194198283
SRX3565180,-0.042623087301320695
SRX3565181,-0.16955424155188314
SRX3565182,-0.36887629383364295
SRX3565183,-0.7492989600899476
SRX3565184,-0.5174092746185899
SRX3565185,-0.5125233565174891
SRX3565186,-0.4536811095678832
SRX3565187,-0.19564704645093836
SRX3565188,-1.0898692080452763
SRX3565191,-0.9784113074635591
SRX3565192,0.2963697107954877
SRX3565193,-0.6467544257155726
SRX3565194,-0.8092487312977221
SRX3565195,0.2598066701779436
SRX3565197,0.15369126118977672
SRX3565198,-0.913673780344512
SRX3565199,1.984889989757571
SRX3565200,0.4040168447597914
SRX3565201,-0.237096339486528
SRX3565202,0.6035830565881604
SRX3565203,1.1672271874988782
SRX3565204,-0.4335364411651188
SRX3565205,0.9217547005253844
SRX3565206,0.040370049377031585
SRX3565208,-0.5708920701442661
SRX3565209,-0.6982439227312085
SRX3565210,0.4493053519907129
SRX3565211,-0.04376863088734861
SRX4001511,0.2861361178661177
SRX4001513,-0.2861361178661186
SRX4001514,0.287043718258607
SRX4001515,0.48681127346399394
SRX4001516,0.41739959113659175
SRX4001517,-0.2157992618596776
SRX4001518,0.14652005627288567
SRX4001519,0.5484498980697872
SRX4001520,0.2089860723623396
SRX4001521,-0.30015290990402743
SRX4001522,0.5475683024337599
SRX4001523,0.40813605513595697
SRX4001524,-0.6002266723649727
SRX4001525,0.0607895527090081
SRX4001526,0.5727372325286204
SRX4001528,-0.4111429825354529
SRX3823521,-0.06112455923692295
SRX3823522,0.11281227626229914
SRX3823523,-0.05168771702537445
SRX3823524,0.6600383139439616
SRX3823525,0.3348283023465761
SRX3823526,0.6286760812639516
SRX3823527,0.37961455632815705
SRX3823528,0.24244573530888225
SRX3823529,0.5260601183918547
SRX3823530,-0.16351723958944575
SRX3823531,-0.2169339899203768
SRX3823532,-0.3851879514013676
SRX3823533,0.14555451546120146
SRX3823534,-0.3774918711007951
SRX3823536,-0.6143125338184809
SRX3823537,0.0410400595294087
SRX3823538,0.14490999307972086
SRX3823539,-0.016899684328081754
SRX5653264,0.17870084578758405
SRX5653265,0.3482093351813429
SRX5653266,0.4890005419543719
SRX5653267,0.119600173181583
SRX5653268,-0.1477247740998351
SRX5653269,0.028124600918252085
