,SP5448_08385
SRX1726505,-0.16523525560000002
SRX1726506,0.2337910144
SRX1726507,-0.0685557588
SRX1726508,-2.4842699608
SRX1726509,-2.3056392029
SRX1726510,-1.1604024852000001
SRX1726511,-2.2910221058999998
SRX1726512,-2.0730716194
SRX1726513,-2.0456510253
SRX1081650,0.4422735285
SRX1081651,0.5230907297
SRX1081652,-0.07225038190000001
SRX1081653,0.4482711138
SRX1081654,0.5428357426
SRX1081655,0.1941545336
SRX1081656,-0.041993436
SRX1081657,-0.3498755432
SRX1081658,-0.116787159
SRX1081659,-0.9598596305
SRX1081660,-0.5724440488
SRX1081661,0.1238824136
SRX1081662,0.029136846100000002
SRX1081663,0.1410141893
SRX1081664,0.0264302735
SRX1081665,0.21036184730000002
SRX1081666,0.0122252257
SRX1081668,-0.1342241816
SRX1081669,-0.18373387630000002
SRX1081670,-0.1500535704
SRX1081671,-0.1124546161
SRX1081672,-3.3738914015
SRX1081673,-3.401200368
SRX1081674,-3.2996947689000002
SRX1081675,-3.2460474766
SRX1081676,-2.2733445452
SRX1081677,-3.2517990676
SRX1081678,-2.9763149863000002
SRX1081679,-3.4655397901000002
SRX1081680,-3.6397473389
SRX1081681,-3.0348579297
SRX1081682,-3.0044791077
SRX1081683,-3.4819949553000002
SRX1081684,-2.9947356464
SRX1081685,-3.8054544683
SRX1081686,-3.2386745951
SRX1081687,-3.2158087062
SRX1081688,-4.6941283194
SRX1081689,-3.5871947642
SRX1081690,-3.6779483594
SRX1081691,-3.9604391964000003
SRX1081692,-3.4892025218000002
SRX1962715,0.0970466366
SRX1962716,-0.0534712714
SRX1962717,-0.0435753652
SRX1962718,-1.1636743846
SRX1962719,-0.4805613093
SRX1962720,-0.26621653370000004
SRX1962721,-0.4277015072
SRX4892146,-0.013349312700000001
SRX4892147,-0.024456240400000002
SRX4892148,0.0135382003
SRX4892149,0.0242673528
SRX4892150,0.1932763673
SRX4892151,-0.0240277889
SRX4892152,0.058389495400000005
SRX4892153,0.0064398224000000006
SRX4892154,-0.0224110821
SRX4892155,0.017183649000000002
SRX4892156,-0.0051699442
SRX4892157,-0.0037361094
SRX4892158,0.066497585
SRX4892159,0.0713152952
SRX4892160,-0.057091119600000004
SRX4892161,-0.0155071354
SRX7620814,1.0037046534
SRX7620815,1.1517111012
SRX7620816,1.1165849812
SRX7620817,-0.8699264999999999
SRX7620818,-0.6954247828
SRX7620819,-0.5829682951
SRX7620856,-0.9996262461000001
SRX7620857,-5.788721936
SRX7620858,-0.42834939
SRX7620859,-5.5545005966000005
SRX7620860,-1.4783485769
SRX7620861,-6.2129090751
SRX7620862,-1.8938841391999999
SRX7620863,-3.5936661491
SRX7620864,-0.7090707479
SRX7620865,-3.7349770891
SRX7620866,-0.6690458488000001
SRX7620867,-4.0477042636
SRX2161502,-0.18736415010000002
SRX2161503,0.0140698125
SRX2161504,0.1732943375
SRX2161505,-0.3382993056
SRX2161506,-0.3630094579
SRX2161507,-0.3935564005
SRX2161508,-0.0652260394
SRX2161509,-0.2264205768
SRX2161510,-0.3111408527
SRX2161511,-0.5434232689
SRX2161512,-0.5349860753
SRX2161513,-0.4371949478
SRX2161514,-2.430851016
SRX2161515,-2.3007223349
SRX2161516,-2.134063551
SRX2161517,-2.422283338
SRX2161518,-2.0994660503
SRX2161519,-2.5414673945
SRX2161520,-1.6100527322
SRX2161521,-2.0001508489
SRX2161522,-1.62791328
SRX2161523,-2.5063635106
SRX2161524,-2.2114963086
SRX2161525,-2.6564742150000002
