,b3170
ecoli_00001,-0.0280692425
ecoli_00002,0.0280692425
ecoli_00003,-1.0549931395
ecoli_00004,-0.8861093415
ecoli_00005,-0.0230833495
ecoli_00006,-0.0377353885
ecoli_00007,-0.7679542235
ecoli_00008,-0.6296247225
ecoli_00009,-0.2162297745
ecoli_00010,-0.1598608645
ecoli_00011,-0.2714674275
ecoli_00012,-0.2587359095
ecoli_00014,0.0119052215
ecoli_00015,-0.1954898195
ecoli_00016,-0.07742898150000001
ecoli_00017,-0.23660927650000002
ecoli_00018,-0.2948946805
ecoli_00019,-0.9139256515
ecoli_00020,-0.9615477535
ecoli_00021,-0.45358334850000004
ecoli_00022,-0.4841948555
ecoli_00023,-0.9393398265
ecoli_00024,-0.7502353975
ecoli_00025,-0.8194793055
ecoli_00026,-0.7735226565000001
ecoli_00027,-0.5739533875
ecoli_00028,-0.5703224535
ecoli_00029,-0.3986406965
ecoli_00030,-0.38728320450000003
ecoli_00031,-0.7914095225000001
ecoli_00032,-0.7878464985
ecoli_00033,-1.0178394745
ecoli_00034,-0.9855955715
ecoli_00035,-0.3924791345
ecoli_00036,-0.4719919045
ecoli_00037,-0.49800443250000004
ecoli_00038,-0.4449104525
ecoli_00039,-0.0735691185
ecoli_00040,-0.0019482135
ecoli_00041,-0.5746075865
ecoli_00042,-0.25618110450000003
ecoli_00043,-0.1096301905
ecoli_00044,0.0315379785
ecoli_00045,-0.1580919975
ecoli_00046,-0.0954573165
ecoli_00047,-0.06265085050000001
ecoli_00048,-0.0688809055
ecoli_00049,-0.0172066395
ecoli_00050,1.2285861005
ecoli_00051,1.1088521915
ecoli_00052,1.0744763455
ecoli_00053,1.1376622545
ecoli_00054,0.1346013675
ecoli_00055,0.2852256405
ecoli_00056,-0.3383204335
ecoli_00057,-0.44645461150000004
ecoli_00058,-0.0399639615
ecoli_00059,-0.1736971515
ecoli_00060,-0.4578973315
ecoli_00061,-0.3324134985
ecoli_00062,-0.2048500895
ecoli_00063,-0.3528733425
ecoli_00064,-0.5383996705
ecoli_00065,-0.5453892225
ecoli_00066,-0.2611255095
ecoli_00067,-0.12861469650000001
ecoli_00068,1.0545831835
ecoli_00070,0.3861904525
ecoli_00071,0.4093110815
ecoli_00072,0.3921382095
ecoli_00073,0.1855524415
ecoli_00074,0.0715860515
ecoli_00075,-0.2439115065
ecoli_00077,-0.17936826250000001
ecoli_00078,-0.0435449025
ecoli_00079,0.0030580665
ecoli_00080,1.0419233875
