,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,3.33333360913457e-11,0.44200700373861324,3.0,0.0,-0.416178557,6.0,-0.0477754276,12.0,0.46395398470000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,1.0681051353,0.2015938257488311,3.0,1.0,1.1560904663,7.0,1.2107511762,13.0,0.8374737634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.1384557528,0.23413009183598624,3.0,2.0,-0.0030614902,8.0,0.4087051068,14.0,0.0097236418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.3414034711,0.2353483022573338,3.0,3.0,0.1120440916,9.0,0.5823152077,15.0,0.329851114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,2.5278417592999998,0.13585763450574395,3.0,4.0,2.4769279006,10.0,2.681802117,16.0,2.4247952603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,3.691102094633333,0.19470604606860942,3.0,5.0,3.6215433201,11.0,3.5407284991,17.0,3.9110344647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-0.19716885550000002,0.03768631599782339,2.0,18.0,-0.1705206059,71.0,-0.2238171051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-1.5413698790333334,1.8323156623858787,3.0,19.0,0.560511541,70.0,-2.3826643186,205.0,-2.8019568595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.945600199325,0.5489950438490608,8.0,20.0,0.41600928340000004,32.0,1.1323015043,55.0,0.9008260922,67.0,0.5348319785,126.0,1.2684817008,147.0,0.6671045783,203.0,0.5618326083,210.0,2.0834138488,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,2.1552427463000003,0.500999688832158,3.0,21.0,2.2917038713,34.0,1.6001503356,61.0,2.573874032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-2.950176588625,0.9377155044915576,8.0,22.0,-1.7111885448000002,104.0,-4.5370292714,111.0,-3.1771795765,133.0,-3.9709375432,165.0,-2.9117987433,238.0,-2.699961275,265.0,-2.0842381638,270.0,-2.509079591,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-3.490139697114286,1.4315282775553626,7.0,23.0,-1.4562206897,56.0,-1.9240066189,82.0,-3.8830747674,118.0,-4.4179762999,134.0,-5.626314988,137.0,-3.8038458941,227.0,-3.3195386218,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,0.010979768800000012,1.4596877837897237,4.0,24.0,-1.8877615942000001,101.0,0.6910348175000001,139.0,-0.26899520590000003,149.0,1.5096410578000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-0.001790588425000017,1.3056901008275168,4.0,25.0,0.1828651588,123.0,0.6840865789,155.0,1.0174258361,191.0,-1.8915399275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,1.2419337498333334,1.1318817826655985,3.0,26.0,2.2476289216,59.0,0.0161827914,159.0,1.4619895365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-7.773394198999999,2.406581931748065,5.0,27.0,-5.9830320817,76.0,-6.4669235897,146.0,-10.449550932,162.0,-10.3293648831,262.0,-5.6380995085,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,1.630472238,1.984735508611781,4.0,28.0,0.9265410356,94.0,-0.8374175083000001,186.0,3.5336382202000003,231.0,2.8991272045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,8.734779252600001,0.5684612101175218,3.0,29.0,8.2528643552,49.0,9.3616987087,260.0,8.5897746939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-1.6290637011199998,2.014546611952158,5.0,30.0,1.1682938256,77.0,-0.5484703125,172.0,-2.5778931086,259.0,-2.0810664679,280.0,-4.1061824422,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-1.5343305061,0.29105770918955154,4.0,31.0,-1.7110097416,40.0,-1.3013630491,138.0,-1.8514990103,192.0,-1.2734502234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,-0.14036639308571427,0.8745243762055167,7.0,33.0,1.4350614262999999,39.0,-0.4666711289,58.0,-0.8365094853,122.0,-1.2707261246,170.0,-0.1267630565,244.0,0.340109847,261.0,-0.057066229600000004,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,0.3338995807142857,1.1765762578954446,7.0,35.0,-0.8707650089000001,79.0,-1.2742334807,92.0,-0.21511370330000001,208.0,1.2439105177,251.0,1.9604333248999999,263.0,1.0231205959,299.0,0.4699448194,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,0.20080296676666667,0.5335407599704396,3.0,36.0,0.7749177339000001,234.0,-0.27980006560000004,275.0,0.107291232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,-0.12997354583333334,0.6368135536864709,3.0,37.0,-0.6698742652,214.0,0.572309917,307.0,-0.2923562893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-4.329570535575,0.9084033046304314,4.0,38.0,-4.9347296427,102.0,-2.9894427321,248.0,-4.8442624323,269.0,-4.5498473352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,-2.42092801165,1.1588506104691478,4.0,41.0,-2.6854486599,178.0,-3.8426960469,249.0,-2.0855355437,309.0,-1.0700317961,,,,,,,,,,,,,,,,,,,,,,,,,,,,
