,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,0.06605728899999976,0.38098984505273364,2.0,0.0,-0.2033432140000002,1.0,0.3354577919999997
1,RichMedia__BHIN_Growth_Mid,-0.12016241049999989,0.29427606131966033,2.0,2.0,0.0879221880000002,3.0,-0.328247009
2,RichMedia__BHIN_Growth_Stat,-0.9531754435000002,0.9001684292037296,2.0,4.0,-1.589690644,5.0,-0.3166602430000003
3,RichMedia__LBv2_Growth_Late,-0.618832753,0.2473151618013748,2.0,6.0,-0.4439545249999996,7.0,-0.7937109810000003
4,RichMedia__LBv2_Growth_Mid,0.0,0.030088167114306355,2.0,8.0,0.0212755470000001,9.0,-0.0212755470000001
5,RichMedia__LBv2_Growth_Stat,-2.5366061130000004,0.025695413314395236,2.0,10.0,-2.518436712,11.0,-2.554775514
6,RichMedia__MHB_Rich_Mid,-0.111358053,8.638299281715377e-05,2.0,12.0,-0.1114191350000002,13.0,-0.1112969709999998
7,RichMedia__NBO_Rich_Mid,-0.7211579085,0.20812071163149512,2.0,14.0,-0.5739943419999998,15.0,-0.8683214750000001
8,Carbon__M9Na_Arabinose_Mid,0.3702590834999997,0.3241297065704908,2.0,16.0,0.5994533969999996,17.0,0.1410647699999998
9,Carbon__M9Na_Galactose_Mid,-0.0366945685000004,0.27366938862512113,2.0,18.0,0.1568189119999994,19.0,-0.2302080490000002
10,Carbon__M9Na_GlcNAcGrowth_Late,0.3825340970000002,0.06177584229456821,2.0,20.0,0.3388519800000003,21.0,0.4262162140000001
11,Carbon__M9Na_GlcNAcGrowth_Mid,0.0746420279999995,0.07903298976460599,2.0,22.0,0.0187572649999996,23.0,0.1305267909999994
12,Carbon__M9Na_GlcNAcGrowth_Stat,-1.1792393715000002,0.4383222021713747,2.0,24.0,-0.8692987700000003,25.0,-1.4891799730000002
13,Carbon__M9Na_GlcNAc_Mid,0.1661213039999998,0.40181167337022444,2.0,26.0,-0.118002455,27.0,0.4502450629999996
14,Carbon__M9Na_Gluconate_Mid,0.24744865799999974,0.40319143386179096,2.0,28.0,0.5325480549999995,29.0,-0.037650739
15,Carbon__M9Na_Glucosamine_Mid,-0.15887628800000003,0.04322357925731249,2.0,30.0,-0.1283126020000002,31.0,-0.1894399739999999
16,Carbon__M9Na_Glycerol_Mid,1.0935914199999996,0.1386023647454514,2.0,32.0,1.1915980919999996,33.0,0.9955847479999996
17,Carbon__M9Na_Maltose_Mid,0.11731440749999991,0.287917789670143,2.0,34.0,0.3209030290000001,35.0,-0.0862742140000003
18,Carbon__M9Na_Mannitol_Mid,0.3971921574999997,0.3371098338217083,2.0,36.0,0.6355648069999997,37.0,0.1588195079999996
19,Carbon__M9Na_Trehalose_Mid,0.4820754789999997,0.24025405288141505,2.0,38.0,0.3121902089999997,39.0,0.6519607489999997
20,Carbon__M9Na_ethanol_Mid,0.6876804564999999,0.607327834954965,2.0,40.0,0.2582348259999998,41.0,1.117126087
21,Carbon__M9Na_fructose_Mid,0.45950677800000017,0.4655187275218035,2.0,42.0,0.1303353290000002,43.0,0.7886782270000001
22,Carbon__M9Na_fumarate_Mid,0.5414699799999996,0.07872507445988401,2.0,44.0,0.4858029459999997,45.0,0.5971370139999994
23,Carbon__M9Na_glucoseGrowth_Late,-0.1703210775000002,0.2781012680574493,2.0,46.0,0.026326215,47.0,-0.3669683700000004
24,Carbon__M9Na_glucoseGrowth_Mid,-1.942890293094024e-16,0.372019624191103,2.0,48.0,-0.2630575990000001,49.0,0.2630575989999997
25,Carbon__M9Na_glucoseGrowth_Stat,-0.06586254650000024,0.3871054666463256,2.0,50.0,0.2078623539999995,51.0,-0.339587447
26,Carbon__M9Na_ribose_Mid,0.25738338249999954,0.0914676456524281,2.0,52.0,0.3220607749999997,53.0,0.1927059899999994
27,Carbon__M9Na_succinate_Mid,0.9914121725,0.11309397763914614,2.0,54.0,0.911442654,55.0,1.071381691
28,Carbon__M9Na_sucrose_Mid,0.2531123794999996,0.032168743258026836,2.0,56.0,0.2758591159999994,57.0,0.2303656429999998
29,TF__LBv2_HapROver_Late,-1.049944417,0.16902610352490555,2.0,58.0,-1.1694639210000002,59.0,-0.930424913
30,TF__LBv2_HapROver_Mid,-0.30475795750000007,0.05317512644540749,2.0,60.0,-0.2671574650000003,61.0,-0.3423584499999998
31,TF__LBv2_HapROver_Stat,-0.229352113,0.006921405833200652,2.0,62.0,-0.2244579399999997,63.0,-0.2342462860000003
32,TF__LBv2_LuxOOver_Late,-1.8804658545000001,0.31768921537288414,2.0,64.0,-1.6558256560000002,65.0,-2.105106053
33,TF__LBv2_LuxOOver_Mid,-1.3116963959999999,0.022114658515592227,2.0,66.0,-1.296058971,67.0,-1.327333821
34,TF__LBv2_LuxOOver_Stat,-0.8461712090000001,0.46708509914978,2.0,68.0,-0.5158921679999997,69.0,-1.1764502500000005
35,TF__LBv2_QstROver_Late,-2.7525353580000003,0.1668244558510026,2.0,70.0,-2.6345726540000003,71.0,-2.870498062
36,TF__LBv2_QstROver_Mid,-0.8810122225000002,0.22766630978967983,2.0,72.0,-1.041996614,73.0,-0.7200278310000003
37,TF__LBv2_QstROver_Stat,-1.1934659755,0.23849164509074322,2.0,74.0,-1.362105035,75.0,-1.024826916
38,TF__LBv2_TfoXOver_Late,-3.1301484045,0.6632923159257108,2.0,76.0,-2.66112991,77.0,-3.599166899
39,TF__LBv2_TfoXOver_Mid,-0.6026553720000001,0.2642358494801472,2.0,78.0,-0.789498333,79.0,-0.4158124110000001
40,TF__LBv2_TfoXOver_Stat,-0.5126602065000001,0.00403289089550907,2.0,80.0,-0.515511891,81.0,-0.5098085220000002
41,Stress-I__20-300-T1,0.35784333300000015,1.1746472931658571,2.0,82.0,-0.4727577334999999,83.0,1.1884443995000002
42,Stress-I__20-300-T2,0.7497013334999998,0.3916573951324293,2.0,84.0,0.4727577334999999,85.0,1.0266449334999996
43,Stress-II-1__LBv2_LowpH_Mid,0.4755640415000002,0.09161213302366827,2.0,86.0,0.4107844810000003,87.0,0.5403436020000001
44,Stress-II-1__LBv2_highSalt_Mid,-3.1155609095,0.16349400200349753,2.0,88.0,-2.999953192,89.0,-3.231168627
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,0.024934118499999852,0.3249545862287244,2.0,90.0,0.2547117099999996,91.0,-0.2048434729999999
46,Stress-III__R_wt,-4.510281037539698e-16,0.1117166715152167,2.0,92.0,0.0789956159999993,93.0,-0.0789956160000002
47,Stress-III__R_s,-1.1434175095000008,0.15713397672916216,2.0,94.0,-1.032307009000001,95.0,-1.2545280100000005
48,Competence-condition__OSS_TfoXOver_Stat,2.024584265,0.26501020989439916,2.0,96.0,1.8371937485,97.0,2.2119747815
49,Competence-condition__OSS_VectorOnly_Stat,0.0,0.4504647953814021,2.0,98.0,0.3185267115,99.0,-0.3185267115
50,Competence-Recovery__LBv2_TfoXOver_Recov,-0.9699642325000002,0.4361406129955344,2.0,100.0,-0.6615662475000001,101.0,-1.2783622175000002
51,Competence-Recovery__LBv2_VectorOnly_Recov,-2.500170209751573e-16,0.0028669863646310027,2.0,102.0,-0.0020272655000002,103.0,0.0020272654999997
