k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.02369971701875329,,,
14,UC-7,False,-0.008732283096760511,,,
1,UC-2,False,0.005120819061994552,,,
5,Lead,False,0.004997475380077958,,,
10,Copper,False,-0.0047206792794168,,,
13,UC-6,False,0.0039409341849386695,,,
3,Cadmium,False,-0.003754901909269393,,,
0,UC-1,False,-0.003620134175289423,,,
11,Chromium,False,-0.0034742391062900424,,,
4,UC-4,False,0.002874156839679927,,,
12,Zinc - Intermediate,False,-0.00265921031528837,,,
7,Zinc - Steady,False,-0.0025710483454167844,,,
2,UC-3,False,0.0024105739337392158,,,
8,Zinc - Fast,False,-0.002234644889831543,,,
9,UC-5,False,-0.0005707887218036429,,,
