,new_2273801_2274302
LBexp_1,8.1471
LBexp_2,9.0007
LBexp_3,8.4472
LBtran_1,9.4193
LBtran_2,9.1426
LBtran_3,8.4078
LBstat_1,9.2415
LBstat_2,9.2058
LBstat_3,8.7126
LBGexp_1,7.8835
LBGexp_2,7.8424
LBGexp_3,8.0116
LBGtran_2,7.9553
LBGtran_3,8.0127
LBGstat_1,8.7015
LBGstat_2,8.6211
LBGstat_3,8.2895
S0_1,9.8935
S0_2,9.8995
S0_3,10.017
S1_1,10.6775
S1_2,10.3205
S1_3,10.3751
S2_1,10.2029
S2_2,9.5911
S2_3,8.7914
S3_1,10.1643
S3_2,10.0896
S4_1,11.2007
S4_2,10.9132
S4_3,10.5432
S5_1,10.8869
S5_2,11.251
S5_3,11.4648
S6_1,10.6952
S6_2,9.893
S6_3,11.0994
S6/t_1,10.6606
S6/t_2,8.8216
S6_4,10.0875
S6_5,10.486
S6_6,10.6244
S7_4,11.0583
S7_5,10.8959
S7_6,11.1814
S8_4,10.6339
S8_5,10.9152
G135_1,7.9405
G135_3,7.7144
G150_1,7.8065999999999995
G150_2,7.5324
G150_3,8.3085
G180_1,7.6602
G180_2,7.1806
G180_3,7.5503
C30_1,10.685
C30_2,10.568200000000001
C90_1,10.2561
C90_2,9.257
BI_1,8.8013
BI_2,9.0295
BC_2,9.406
BC/t_1,9.4485
BC/t_2,10.767
BC_1,9.1826
Sw_1,7.4823
Sw_2,8.1614
BT_1,9.3035
BT_2,8.7417
B36_1,8.8386
B36_2,8.9418
B60_1,9.2742
B60_2,10.5061
M9exp_1,9.9386
M9exp_2,9.7721
M9exp_3,9.5528
M9tran_1,9.5917
M9tran_2,9.8569
M9tran_3,9.7972
M9stat_1,9.0045
M9stat_2,8.8539
M9stat_3,8.426
M+G_1,10.505700000000001
M+G_2,9.7051
M+G_3,9.8329
Glu_1,10.4692
Glu_2,9.5219
Glu_3,10.308
Fru_1,10.0678
Fru_2,10.7713
Fru_3,9.8519
Mal_1,8.4004
Mal_2,9.9567
Mal_3,9.4714
G+S_2,9.9247
G+S_3,10.0194
Pyr_1,10.4105
Pyr_2,10.544
Pyr_3,10.4767
Gly_1,9.3794
Gly_2,9.9761
Gly_3,9.155
Glucon_1,10.2306
Glucon_2,9.9547
Glucon_3,8.8973
aero_1,9.3198
aero_2,8.6219
aero_3,9.2213
nit_1,10.265
nit_2,10.2278
nit_3,10.1377
ferm_1,10.2591
ferm_2,9.2266
ferm_3,10.1676
T-5.40H_1,10.7114
T-4.40H_1,10.4762
T-3.40H_1,10.1433
T-2.40H_1,9.832699999999999
T-1.40H_1,9.8712
T-1.10H_1,9.7616
T-0.40H_1,9.7579
T0.0H_1,9.5049
T0.30H_1,8.8729
T1.0H_1,9.4858
T1.30H_1,9.604800000000001
T2.0H_1,9.9037
T2.30H_1,10.5931
T3.0H_1,10.5469
T3.30H_1,11.0232
T4.0H_1,10.9397
T5.0H_1,10.4016
HPh_1,9.6916
HPh_2,9.2424
HPh_3,9.774000000000001
LPh_1,9.055
LPh_2,9.3554
LPh_3,9.1773
LPhT_1,10.3805
LPhT_2,10.3122
LPhT_3,10.5914
SMMPr_1,9.493
SMMPr_2,9.1995
SMMPr_3,9.1643
HiTm_1,8.8931
HiTm_2,9.057
HiTm_3,9.8321
LoTm_1,10.9265
LoTm_2,10.6445
LoTm_3,10.544
HiOs_1,9.4415
HiOs_2,9.8033
HiOs_3,9.5999
BMM_1,9.792
BMM_2,9.7074
BMM_3,10.0562
Heat_1,10.4451
Heat_2,10.0156
Heat_3,10.3276
Cold_1,10.2578
Cold_2,10.1123
Cold_3,9.9157
Etha_1,9.2364
Etha_2,9.5808
Etha_3,9.4725
SMM_1,9.6788
SMM_2,9.7356
SMM_3,9.8568
Salt_1,9.7832
Salt_2,9.7903
Salt_3,9.7928
Mt0_1,8.3031
Mt0_3,7.8437
M0t45_1,8.3933
M0t45_2,9.0469
M0t45_3,8.7122
M0t90_1,8.7547
M0t90_2,9.6296
M0t90_3,8.839
M40t45_1,8.1559
M40t45_2,9.1059
M40t45_3,8.9474
M40t90_1,8.4136
M40t90_2,9.1388
M40t90_3,8.9851
dia0_1,8.1271
dia0_2,8.6408
dia0_3,8.9441
dia5_1,9.1153
dia5_2,9.3814
dia5_3,9.6516
dia15_1,9.9819
dia15_2,9.0689
dia15_3,8.5704
Diami_1,8.4922
Diami_2,8.8221
Diami_3,8.8744
Paraq_1,8.0692
Paraq_2,8.7075
Paraq_3,7.9246
H2O2_1,8.4335
H2O2_2,8.5866
H2O2_3,8.4633
Oxctl_1,8.2625
Oxctl_2,8.6381
Oxctl_3,8.8006
GM-0.1_1,9.4186
GM-0.2_1,9.3476
GM+5_1,9.7363
GM+15_1,9.5615
GM+25_1,10.2108
GM+45_1,9.8507
GM+60_1,9.7838
GM+90_1,9.8595
GM+120_1,8.6632
GM+150_1,9.8234
GM-0.1_2,10.1863
GM-0.2_2,10.1178
GM+5_2,9.778
GM+10_2,9.4346
GM+15_2,9.5557
GM+25_2,9.9962
GM+45_2,9.073
GM+60_2,9.2211
GM+90_2,10.1845
GM+150_2,9.0184
GM-0.1_3,10.3596
GM-0.2_3,10.105
GM+5_3,10.2201
GM+10_3,9.2055
GM+15_3,9.7654
GM+25_3,9.677
GM+45_3,9.1496
GM+60_3,9.2586
GM+90_3,9.9289
GM+120_3,10.2332
GM+150_3,9.951
MG-0.1_1,9.3747
MG+5_1,9.4729
MG+10_1,9.9731
MG+15_1,9.4461
MG+25_1,9.7692
MG+45_1,9.3917
MG+120_1,9.0914
MG+150_1,9.6679
MG-0.1_2,8.7979
MG-0.2_2,9.3699
MG+5_2,9.2405
MG+10_2,9.3632
MG+15_2,10.0787
MG+25_2,9.2377
MG+45_2,8.5847
MG+60_2,9.1055
MG+90_2,8.7055
MG+120_2,9.9638
MG-0.1_3,9.8927
MG-0.2_3,9.6995
MG+5_3,9.7455
MG+10_3,8.7238
MG+15_3,9.7477
MG+25_3,9.8173
MG+45_3,9.8661
MG+60_3,9.242
MG+90_3,9.6468
MG+120_3,9.7328
MG+150_3,9.902
