,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,-9.25185853854297e-18,0.2327496241929298,3.0,0.0,0.2684297254,2.0,-0.12274754160000001,4.0,-0.1456821838,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.08018623540000001,0.2509818458460322,3.0,1.0,0.0957045155,3.0,-0.3676027109,5.0,0.0313394892,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,0.6244663085000001,0.29281867760376523,4.0,6.0,0.6329896697,20.0,0.4665663914,40.0,1.0316200919,63.0,0.36668908100000003,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.09886027155,0.19050631982553223,4.0,7.0,0.2893630915,33.0,0.2101280017,81.0,-0.1376795686,82.0,0.0336295616,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,0.778795603375,0.2841178977034723,4.0,8.0,0.7306498677000001,51.0,0.8463879504,65.0,1.1119229334,76.0,0.426221662,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,0.5963346387333334,0.10423782414773264,3.0,9.0,0.6964502052,22.0,0.6041403068,49.0,0.4884134042,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.3990924117,0.31015929621263316,2.0,10.0,0.6184081533,26.0,0.1797766701,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,1.0796786924666668,0.051564940023831995,3.0,11.0,1.0412851784,54.0,1.1382886021,83.0,1.0594622969,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,0.752840420825,0.26636334659681155,4.0,12.0,0.774323952,48.0,1.0032963225,64.0,0.8542344220000001,78.0,0.3795069868,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.42324216875000004,0.12077673646324903,4.0,13.0,0.5701865861000001,38.0,0.4705032396,67.0,0.3029348585,72.0,0.3493439908,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.45090124156666667,0.11227901515587493,3.0,14.0,0.4253458908,41.0,0.5737551191,85.0,0.3536027148,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,0.39047482995000005,0.2771932286740687,4.0,15.0,0.5390116944000001,52.0,0.4748880435,71.0,-0.0211159473,80.0,0.5691155292,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,0.6330716691333333,0.1526881280538895,3.0,16.0,0.6687913712,53.0,0.7647335276,77.0,0.46569010860000004,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,0.8012036674666666,0.1446261114162666,3.0,17.0,0.925004691,50.0,0.8363685565000001,66.0,0.6422377549,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,0.4277508723666667,0.29428064759139366,3.0,18.0,0.1485927091,25.0,0.7351219069,62.0,0.39953800110000004,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.282838640425,0.10317904115229859,4.0,19.0,0.3738597227,28.0,0.2524091464,56.0,0.15033892810000002,73.0,0.35474676450000003,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,0.408100514025,0.22545169423472,4.0,21.0,0.1837782709,34.0,0.5194551327,45.0,0.6687708064,58.0,0.2603978461,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,0.36725589505,0.17875511502512514,4.0,23.0,0.1787772409,42.0,0.5740432506,70.0,0.2648080406,79.0,0.45139504810000003,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.19520413127500003,0.19685318049805797,4.0,24.0,-0.0769104183,29.0,0.2814312262,68.0,0.19461975820000002,74.0,0.381675959,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.228653847075,0.16736333026404998,4.0,27.0,0.0340834725,31.0,0.2129282348,69.0,0.4429217891,75.0,0.2246818919,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,0.522186436625,0.3560149899446585,4.0,30.0,0.131096448,32.0,0.7079075248000001,59.0,0.33186224810000003,86.0,0.9178795256000001,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,1.0133063091,,1.0,35.0,1.0133063091,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,0.5954683240749999,0.335751537538979,4.0,36.0,0.9069799639,44.0,0.8434455369,60.0,0.4232906141,61.0,0.2081571814,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,6.938893903907228e-18,0.12278487893529487,4.0,37.0,0.0814971039,46.0,0.0169839858,57.0,0.08008246790000001,84.0,-0.1785635576,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,0.65328977005,0.11527522294895898,2.0,39.0,0.5717778782,43.0,0.7348016619000001,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,0.592856891,0.4891027533630159,2.0,47.0,0.2470090174,55.0,0.9387047646000001,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,1.850371707708594e-17,0.9133104179010441,3.0,87.0,1.0500803938,90.0,-0.6095049491,93.0,-0.44057544470000004,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,0.34680915566666676,0.20868629580904513,3.0,88.0,0.5395061949000001,91.0,0.37576370210000004,94.0,0.12515757,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,0.27540302033333336,0.22614071819707143,3.0,89.0,0.1045465889,92.0,0.18981753980000002,95.0,0.5318449323000001,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,0.0,0.10117639901884731,4.0,96.0,-0.0590786015,97.0,-0.07865414600000001,98.0,-0.007120731900000001,99.0,0.1448534794,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-0.62209965255,0.5965233200595202,2.0,100.0,-0.2002939678,104.0,-1.0439053373,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,0.44866319085,0.44933328204948725,2.0,101.0,0.7663898016,105.0,0.1309365801,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,-8.333343274694963e-12,0.5003945569446367,12.0,102.0,-0.2886071356,110.0,0.1390114261,117.0,-0.3007357128,125.0,-0.14830009330000002,131.0,0.5765923687,134.0,-0.37013998740000004,138.0,0.9615126012,159.0,-0.9400904257,162.0,-0.0565967973,164.0,-0.1887452283,170.0,0.1797278293,174.0,0.436371155,,,,
33,immunity_isolated__WT_npr1,-0.23774386385000001,0.09155495997558628,2.0,103.0,-0.1730047308,126.0,-0.3024829969,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-0.14348988692142856,0.8255813118174405,14.0,106.0,-0.38731699900000005,113.0,0.8780167758,121.0,-1.006490696,127.0,0.40523182680000003,136.0,0.6285383628,142.0,-0.198638484,145.0,-1.6731166515,150.0,0.1683243366,160.0,-0.5374648636,161.0,0.6458662124,163.0,0.3736263392,167.0,0.12523528280000001,172.0,-1.6909923261,176.0,0.2603224669
35,immunity_isolated__AvrRpt2_npr1,-0.21714645960000004,0.30024798129648567,3.0,107.0,-0.0751851302,128.0,-0.5620506282000001,146.0,-0.0142036204,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-0.546447945,0.9178078740979684,3.0,108.0,-0.0037652612000000003,129.0,-0.029441062900000002,147.0,-1.6061375109,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,0.0781925403,0.16327105972067066,2.0,109.0,-0.0372575332,148.0,0.1936426138,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,0.004407889900000017,0.5202702834013476,4.0,111.0,-0.0644207033,119.0,-0.1681671031,140.0,-0.4866035481,165.0,0.7368229141,,,,,,,,,,,,,,,,,,,,
