,Value,list
TF,NtrC+RpoN,
reg_genes,49,"['rutC' 'ddpB' 'hisJ' 'rutA' 'rutB' 'hisM' 'yeaH' 'rpoE' 'ddpC' 'ddpA'
 'yeaG' 'potI' 'astB' 'ddpD' 'yhdY' 'patA' 'astE' 'astA' 'rutD' 'potF'
 'potG' 'rseC' 'rutE' 'rutG' 'hisP' 'hisQ' 'ddpF' 'glnH' 'relA' 'astC'
 'yhdX' 'yhdZ' 'astD' 'rseB' 'rseA' 'glnP' 'potH' 'glnQ' 'rseD' 'rutF'
 'argT']"
comp_genes,10,['bhsA' 'yedL']
both_genes,8,['glnA' 'amtB' 'glnK' 'yhdW' 'ddpX' 'glnL' 'ntrC' 'nac']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
