,SACI_RS01045
SRX5495523,0.042552374590219884
SRX5495524,0.0972159071588452
SRX5495525,-0.5384137104774407
SRX5495526,-0.2414512662447672
SRX6762909,0.09974254183085483
SRX6762910,-0.09974254183085483
SRX6762911,-0.08356436173536075
SRX6762912,-0.2762485635749199
SRX3467357,0.037927412512574143
SRX3467358,-0.037927412512573255
SRX3467359,-0.4315150182885832
SRX3467360,-0.16718085268524074
SRX3565164,-0.10216736287631534
SRX3565165,-0.9136806873127004
SRX3565166,0.16874064246467135
SRX3565167,-0.3737312259049208
SRX3565168,-0.5361870843945784
SRX3565169,-0.5393070188799687
SRX3565170,-0.4486363263113935
SRX3565171,-0.8850045935757063
SRX3565172,-1.0547064174936125
SRX3565173,0.5681766435268782
SRX3565174,0.10410518623266628
SRX3565176,-0.6926118701206692
SRX3565177,-0.8017881547608391
SRX3565178,-0.4116342007074669
SRX3565179,-0.4882339773239304
SRX3565180,-0.0788955941883156
SRX3565181,-0.9546378456174242
SRX3565182,-0.7002183141872261
SRX3565183,-0.3880873589216893
SRX3565184,-0.4172786829928157
SRX3565185,-0.23059389049149906
SRX3565186,-0.6548829447997742
SRX3565187,-1.033572397934889
SRX3565188,0.3884004540138246
SRX3565191,0.09233763954515872
SRX3565192,0.4300209347780449
SRX3565193,-0.20259209040965945
SRX3565194,0.564016776085416
SRX3565195,0.7752221959127299
SRX3565197,0.08625981023800389
SRX3565198,-0.9035099595089155
SRX3565199,-0.44381343439017495
SRX3565200,0.20182993002853425
SRX3565201,0.2502381401663394
SRX3565202,0.4876917031602277
SRX3565203,-0.09902049903816046
SRX3565204,0.6257197474743759
SRX3565205,0.31961606124184083
SRX3565206,0.18106295706463094
SRX3565208,-0.11097407982723427
SRX3565209,-0.11796937450041245
SRX3565210,0.3225100198756694
SRX3565211,0.3877531259973424
SRX4001511,-0.4347885220291552
SRX4001513,0.4347885220291552
SRX4001514,-0.9335808441546458
SRX4001515,-0.9633881492799928
SRX4001516,-1.0782356589782216
SRX4001517,-0.8026107457521192
SRX4001518,-1.105073972207668
SRX4001519,-1.5381322491975933
SRX4001520,-1.2630462125260653
SRX4001521,-1.432392853193842
SRX4001522,-1.565596853858704
SRX4001523,-1.5208563444621161
SRX4001524,-1.2926788065898602
SRX4001525,-1.0997732258363628
SRX4001526,-1.8497915980987365
SRX4001528,-1.1219230595726115
SRX3823521,-0.14883488586381688
SRX3823522,-0.12616142628036364
SRX3823523,0.27499631214417963
SRX3823524,-0.04161457775625088
SRX3823525,0.04396307562798985
SRX3823526,-0.19719114083009529
SRX3823527,0.2502692006101732
SRX3823528,0.28321371865120337
SRX3823529,-0.07763436272780044
SRX3823530,0.20267330403841569
SRX3823531,0.019459444271438642
SRX3823532,0.2514865547442353
SRX3823533,0.25163550251226496
SRX3823534,0.6804514652364224
SRX3823536,0.8450788775678522
SRX3823537,0.4893786234205493
SRX3823538,0.31961138623966345
SRX3823539,0.6169864817630879
SRX5653264,-0.0015563239211724422
SRX5653265,-0.11657862207538995
SRX5653266,-0.020787896186544863
SRX5653267,-0.18130624332293174
SRX5653268,0.2394126284220581
SRX5653269,-0.058106385099128126
