,-0.13158361757142856,-0.10965301464285712,-0.08772241171428569,-0.06579180878571425,-0.043861205857142815,-0.02193060292857138,5.551115123125783e-17,0.02193060292857149,0.043861205857142926,0.06579180878571436,0.0877224117142858,0.10965301464285723,0.13158361757142867,0.15351422050000008,0.17544482342857154,0.197375426357143,0.2193060292857144,0.24123663221428582,0.2631672351428573,0.28509783807142874
thresh,-0.07675711025,0.07675711025,1,,,,,,,,,,,,,,,,,
unreg,1,0,0,3,29,646,2939,524,44,10,6,0,3,1,2,1,2,0,0,0
unreg_genes,['cpxR'],[],[],[],[],[],[],[],[],[],['xdhC' 'ybiY' 'xdhA' 'rcsB' 'ygfT' 'xdhB'],[],['xdhD' 'hyuA' 'uacT'],['ygfM'],['ygeY' 'ssnA'],['ygfK'],['ygeX' 'ygeW'],[],[],[]
