,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.17214528574558632,2.0,0.0,-0.12172509890000001,1.0,0.12172509890000001,,,,,,,,
1,fur__wt_dpd,-0.80364289885,0.11148491408570264,2.0,2.0,-0.8824746376,3.0,-0.7248111601,,,,,,,,
2,fur__wt_fe,0.3337023525,0.11729405162940884,2.0,4.0,0.2507629332,5.0,0.4166417718,,,,,,,,
3,fur__delfur_dpd,-1.3518969094000002,0.09711510612975359,2.0,6.0,-1.4205676595,7.0,-1.2832261593,,,,,,,,
4,fur__delfur_fe2,-0.56941154275,0.29907302429646576,2.0,8.0,-0.3579349792,9.0,-0.7808881063,,,,,,,,
5,acid__wt_ph5,-0.83015819905,0.12044816471294836,2.0,10.0,-0.9153279131000001,11.0,-0.744988485,,,,,,,,
6,acid__delgadx_ph5,-1.3374106328,,1.0,12.0,-1.3374106328,,,,,,,,,,
7,acid__delgadw_ph5,-0.8013575850000001,0.17201139055108527,2.0,13.0,-0.6797271643,14.0,-0.9229880057000001,,,,,,,,
8,acid__delgade_ph5,-0.29054899245,0.06366505603928502,2.0,15.0,-0.3355669853,16.0,-0.24553099960000002,,,,,,,,
9,oxidative__wt_pq,-0.8018168466500001,0.4679531406766477,2.0,17.0,-1.1327096857,18.0,-0.4709240076,,,,,,,,
10,oxidative__deloxyr_pq,-0.8295284584,0.2780412096601463,2.0,19.0,-1.0261332832,20.0,-0.6329236336,,,,,,,,
11,oxidative__delsoxr_pq,-1.4276256294,0.38959301866364426,2.0,21.0,-1.7031094948,22.0,-1.152141764,,,,,,,,
12,oxidative__delsoxs_pq,-1.275324507,0.4675743078650737,2.0,23.0,-0.9446995432,24.0,-1.6059494708000002,,,,,,,,
13,nac_ntrc__wt_csn,0.54428733795,0.32826135546388385,2.0,25.0,0.7764031684,26.0,0.3121715075,,,,,,,,
