,A,PhoB
omics__bw_pyr__2,0.6588360013256052,0.2577818899999995
ompr__wt_nacl__1,4.379088175327261,-0.5303741300000002
ompr__wt_nacl__2,4.739086472218943,-0.4261367739999997
ompr__bw_delompr_nacl__1,5.354022972448366,-0.6306148970000001
ompr__bw_delompr_nacl__2,5.644569586893828,-0.38170316900000056
minspan__wt_ade__1,-3.445975353380188,-0.7445519540000003
minspan__wt_glc__2,0.4473114273749403,-0.7262216290000003
minspan__wt_glc__3,-1.4849800670466664,-0.6447048469999999
minspan__wt_glc__4,0.4946090934196692,-0.3917206179999999
minspan__wt_glc_anaero__1,-2.744231732497344,-0.2931027799999999
minspan__wt_glc_anaero__2,-2.440387494515261,-0.5088313040000001
minspan__wt_trp__1,-2.58158822200838,-0.6536301440000001
minspan__bw_delcra_glc__2,-1.5089580154968711,-0.8919191519999998
minspan__bw_delcra_trp__1,-1.2791091903156504,-0.6303483730000004
minspan__bw_delmntr__1,0.0159042694047086,-0.6604540999999999
minspan__bw_delnac_ade__1,-2.7970236574496705,-1.488642728
minspan__bw_delnac_glc__1,1.175069030725748,-0.5626343140000003
cra_crp__wt_ac__1,2.5950484898784136,-0.19273049400000009
cra_crp__wt_ac__2,4.145235435775375,-0.16079614499999995
cra_crp__wt_fru__1,3.9109450927658105,0.4461309630000017
cra_crp__wt_fru__2,2.8228627878594184,0.4911312840000006
cra_crp__delcra_ac__1,1.9885520170787077,-0.09888292800000008
cra_crp__delcra_ac__2,1.518743555592066,-0.024220661999999397
cra_crp__delcra_fru__1,2.486471545360238,0.2450779010000001
cra_crp__delcra_fru__2,2.8641601105483443,0.3884422860000001
cra_crp__delcra_glc__1,0.8603686511783802,0.016547113999999752
cra_crp__delcra_glc__2,0.8722308393370064,0.11660711499999987
rpoB__wt_031__1,0.3994026981887226,0.16856876200000048
rpoB__wt_044__1,1.486345195317026,0.23178289400000016
rpoB__wt_lb__1,2.6263232858770755,-0.28936932800000026
rpoB__wt_lb__2,2.7206746993985127,0.1292655260000002
rpoB__rpoBE546V_031__1,1.3223100779432195,0.30834904300000154
rpoB__rpoBE546V_044__1,0.632517688261599,0.5214470670000004
rpoB__rpoBE546V_lb__1,2.070917223631434,0.2450840009999995
rpoB__rpoBE546V_lb__2,3.375928841715575,0.1250826690000002
rpoB__rpoBE546V_glc__1,-0.3585787524686,0.04222648100000015
rpoB__rpoBE672K_glc__1,0.8268296188098051,-0.7842911799999994
rpoB__rpoBE672K_glc__2,0.7097692176657594,-1.339148882
rpoB__rpoBE672K_lb__1,1.1445957464818737,-0.18160043699999928
rpoB__rpoBE672K_lb__2,0.9922729926218636,-0.359814235
crp__wt_fru__1,-0.0056394381107467,-0.2632708749999999
crp__wt_glyc__1,0.015159444052171,-0.1542265460000003
crp__wt_glyc__2,-0.3052794877753738,-0.16985089299999956
crp__delar1_glyc__1,1.806999618715192,-0.1678869719999998
crp__delar1_glyc__2,1.3778890858298574,0.2450762470000001
crp__delar1ar2_glyc__1,3.886631495064104,0.3599286880000001
crp__delar1ar2_glyc__2,3.1222335680074367,0.22270624700000047
crp__delar1ar2_glyc__3,3.307648901191071,0.4323465949999994
crp__delar2_glyc__1,-0.2870934249974173,0.3972463500000005
crp__delar2_glyc__2,0.0051516379868072,-0.023272774000000496
crp__delar2_glyc__3,0.2970116576330306,0.3597297130000001
crp__delcrp_fru__1,2.8966308287361664,0.41042356400000013
crp__delcrp_fru__2,3.3782513856779395,0.5443305260000004
crp__delcrp_fru__3,2.789175351314874,0.5963568960000005
crp__delcrp_glc__1,4.593482615313016,0.7367287690000008
crp__delcrp_glc__2,3.425275273135572,0.49549939
crp__delcrp_glc__3,3.963342764204453,0.3992431710000002
crp__delcrp_glyc__1,4.339737703583905,0.2972804359999985
crp__delcrp_glyc__2,4.587875516380662,0.6746839969999998
crp__delcrp_glyc__3,3.208467580164612,0.4348335490000004
glu__glu_ale3__1,-1.0466003007429472,-0.4682505179999996
glu__glu_ale4__1,0.3700325831178532,-0.7579673519999997
glu__glu_ale5__1,1.0584087525990475,-0.9364227309999996
glu__glu_ale6__1,3.0535086671566507,-0.926940503
glu__glu_ale8__1,-1.1325529303359358,-0.5230809389999997
glu__glu_ale9__1,-0.4511982695904698,-0.7739789789999998
glu__glu_ale10__1,-0.6270267743039739,-0.8766990049999999
42c__wt_42c__1,0.9564631883567192,-0.3196078609999997
42c__42c_ale1__1,-0.7041044692625897,-0.765567903
42c__42c_ale2__1,0.1000612018643409,-0.8615259569999996
42c__42c_ale3__1,0.5099572215669049,-0.566273754
42c__42c_ale4__1,-0.8450799612217551,-0.4963179110000002
42c__42c_ale5__1,0.2303477321181315,-0.4039235149999998
42c__42c_ale6__1,1.512832831473693,-1.107472242
42c__42c_ale8__1,0.0773585493575976,-0.6039408359999996
42c__42c_ale9__1,1.1486035272823811,-0.8395549319999995
42c__42c_ale10__1,-1.361027044292735,-0.4084958429999999
ssw__wt_ac__1,2.5343237674480874,0.003619830999999962
ssw__wt_glc__1,-0.1019822515508116,-0.8717232260000003
ssw__wt_glyc__1,1.541263220523453,-0.5499273659999995
ssw__wt_xyl__1,-2.962238123733657,-0.7003255279999996
ssw__glc_ale1__1,-1.4255377183019546,0.18465510600000007
ssw__glc_ale2__1,-1.7517598764476965,-0.3110642219999997
ssw__glc_ale3__1,-2.1409645850676178,-0.84072017
ssw__glyc_ale1__1,-0.828343256982095,-0.04102344499999955
ssw__glyc_ale2__1,-2.4015999240940755,-0.7873288199999999
ssw__xyl_ale1__1,8.903177929741423,-0.3322779569999996
ssw__xyl_ale2__1,1.4032412990457164,-0.058094545999999525
ssw__xyl_ale3__1,5.99616556126316,-0.3663617690000001
ssw__glc_ac_ac2__1,-1.582055027099775,-0.8323421269999995
ssw__glc_ac_glc1__1,2.787905448694345,-0.422929999
ssw__glc_glyc_glc__1,-0.728167023289371,-0.7307906060000002
ssw__glc_glyc_glyc__1,2.6554244341199404,-0.7070318720000001
ssw__glc_xyl_glc__1,-0.8081230593204615,-0.8567272770000001
ssw__glc_xyl_xyl__1,0.476642582251052,-0.1089359019999998
ica__wt_glc__1,0.3796823216491875,-0.5747822029999998
ica__wt_glc__2,-0.1634372715034316,-0.5825166860000001
ica__wt_glc__3,0.2416714770435425,-0.37609950299999984
ica__wt_glc__4,-1.4583827725376493,0.02997462600000045
ica__arg_sbt__1,5.110567928861409,-0.8234019219999995
ica__arg_sbt__2,-0.3972196458489989,-1.0238180609999998
ica__cytd_rib__1,1.3703555293263463,0.14398128499999974
ica__cytd_rib__2,4.877901618940657,0.07752839800000011
ica__gth__1,2.7772138571413523,0.2923884210000001
ica__gth__2,4.218361636063566,-0.16890463899999994
ica__leu_glcr__1,-1.2497987918553866,-0.9793662259999998
ica__leu_glcr__2,-1.200479392776446,-0.9641239539999996
ica__met_glc__1,-0.1468020082091628,-0.6860423549999997
ica__met_glc__2,-0.271831420778964,-0.5213933529999997
ica__no3_anaero__1,-2.2764851130171864,-0.25316584499999983
ica__no3_anaero__2,-2.3748675162503856,-0.26548764400000024
ica__phe_acgam__1,-0.2400751553697242,-0.5814142609999999
ica__phe_acgam__2,0.0345602675143312,-0.7098566179999999
ica__thm_gal__1,1.113636945087156,0.1506090069999999
ica__thm_gal__2,2.7198573686435474,0.15400286300000054
ica__tyr_glcn__1,0.4630052649366416,-0.2256658099999997
ica__tyr_glcn__2,0.2981468286004968,-0.2850741590000005
ica__ura_pyr__1,-1.517767116842732,-0.374021365
ica__ura_pyr__2,-2.051599531778308,0.01054878299999995
ica__wt_glc__5,-0.8174647691378105,-0.004297734999999747
ica__wt_glc__6,-0.8367462924150728,0.0902158230000003
ica__bw_delpurR_cytd__1,0.5408720934644029,-0.4755615940000002
ica__bw_delpurR_cytd__2,-0.884344275362426,0.01518902000000022
ica__ade_glc__1,-0.641084042880872,-0.17188119999999962
ica__ade_glc__2,1.0364812747444905,-0.6706418979999995
ytf__wt_glc__1,-0.7444488545601076,-0.2712430880000003
ytf__wt_glc__2,-1.808303270040425,-0.3523961199999999
ytf__delyafC__1,-1.9765552993652216,-0.011879716000000151
ytf__delyafC__2,-2.3034354991216883,0.0992563070000001
ytf__delyeiE__1,-2.4084294725234145,0.16541222700000002
ytf__delyeiE__2,-2.2077352708675853,0.28648924200000003
ytf__delyiaJ__1,-2.8440526854134576,0.01539796700000018
ytf__delyiaJ__2,-2.312059370598421,0.28191144300000026
ytf__delyieP__1,-2.164640395429694,-0.07024802699999988
ytf__delyieP__2,-2.0706679559283923,0.027310278999999937
ytf__wt_ph5__1,0.2469339587251347,0.2496465930000005
ytf__wt_ph5__2,0.5665909299180567,0.2950566910000001
ytf__wt_ph8__1,-0.2828490210697221,-0.0356909329999997
ytf__wt_ph8__2,0.799939712577289,-0.19273164599999948
ytf__delybaO__1,-1.9427410071258555,-0.08185441100000013
ytf__delybaO__2,-2.1871565864358904,-0.11205100499999963
ytf__delybaQ__1,0.2647695942309793,-0.041238295999999515
ytf__delybaQ__2,0.4323991249836955,0.10387604800000004
ytf__delybiH__1,-1.5559651868862352,-0.1930873479999997
ytf__delybiH__2,-1.5997574616599777,-0.06924846699999954
ytf__delydcI_ph5__1,-0.4174253201977455,0.13348012400000098
ytf__delydcI_ph5__2,0.2225645097893492,-0.0800970999999997
ytf__delydcI_ph8__1,-1.0336957529205175,-0.025374660999999854
ytf__delydcI_ph8__2,-0.7496949151331904,-0.06183766000000013
ytf__delyddM__1,-0.3524800219342038,0.8327492640000003
ytf__delyddM__2,-0.6246699520167841,0.69799743
ytf__delyheO__1,-1.7600755513646302,-0.15795702800000022
ytf__delyheO__2,-2.169069586019497,-0.14096800799999976
fps__bw_glc__1,-0.6017074641054451,-0.17204290799999988
fps__bw_glc__2,0.1307071924276391,-0.10736073200000007
fps__fps_thrA_ale1__1,-1.5064119814783468,0.0286048800000005
fps__fps_thrA_ale1__2,-1.1648959331667328,0.01815285800000055
fps__fps_thrA_ale2__1,-0.9141100503755318,-0.24455269400000024
fps__fps_thrA_ale2__2,-1.6163654739305005,-0.4985167819999994
fps__fps_serB_ale1__1,-0.442565669327371,0.04327957699999985
fps__fps_serB_ale1__2,-0.3845439767955422,0.025957565999999762
fps__fps_serB_ale4__1,0.0629477883356147,-0.032508697999999996
fps__fps_serB_ale4__2,0.8998398351984355,0.12100314200000015
fps__fps_ptsI_ale1__1,-0.0117955410452662,-0.1390460149999999
fps__fps_ptsI_ale1__2,-0.7385829775820989,-0.30566700099999977
fps__fps_ptsI_ale3__1,-1.0450371747655405,0.1403703270000003
fps__fps_ptsI_ale3__2,-0.7322040592873924,0.2455347830000001
pal__lyx_ale2_f6__1,2.095206558678132,0.043441123000000026
pal__lyx_ale2__1,1.1246277309032395,0.472503616
pal__lyx_ale2__2,0.6042895966187523,0.08867501900000098
pal__lyx_ale4__1,1.013083990545589,0.1097103370000001
pal__lyx_ale4__2,1.1453356367877614,-0.23942455600000034
pal__5drib_ale10_f18__1,0.7099443909098949,0.06283323999999979
pal__5drib_ale10_f18__2,1.2191078320896502,0.13838683699999965
pal__5drib_ale10__1,-0.5264536508625666,0.02057289399999984
pal__arab_ale14_f9__1,2.092624087075617,0.4834856400000005
pal__arab_ale14_f9__2,1.7217130756316297,0.455371006
pal__arab_ale14__1,0.0298298428653934,-0.34979303699999953
pal__arab_ale14__2,1.4601639108657785,-0.5046257560000003
pal__arab_ale16__1,0.0190790252805793,-0.018694103999999708
pal__arab_ale16__2,0.5400979684285638,0.029334238999999762
pal__tartr_ale26_f10__1,1.5733860961897816,0.20144486300000164
pal__tartr_ale26_f10__2,1.7305278293315487,-0.11901574399999948
pal__tartr_ale26__1,1.66607975803318,-0.07944807300000001
pal__tartr_ale26__2,1.957588362464445,0.23910170800000066
pal__tartr_ale28_f10__1,2.107065808849512,0.454210088
pal__tartr_ale28_f10__2,0.8183854803394648,0.11191192900000058
pal__tartr_ale28__1,1.2203012334332328,-0.11517514699999952
pal__tartr_ale28__2,0.5911767221005555,-0.08869026899999978
efeU__delmenFentC_citr__1,1.248362028978606,-0.4782461380000002
efeU__delmenFentC_citr__2,-1.1208526247996198,-0.5001162240000001
efeU__delmenFentC__1,1.096019783125435,0.1826299020000004
efeU__delmenFentC__2,0.8874343964753413,0.003286967000000196
efeU__menFentC_ale39__1,-0.6471827596968127,-0.4349144649999994
efeU__menFentC_ale39__2,-1.387549652903036,-0.5325290689999997
efeU__menFentC_ale29__1,-1.0005224193581268,-0.7275195849999996
efeU__menFentC_ale29__2,0.7044357143158038,-0.9322149890000002
efeU__menFentC_ale30__1,3.4736825862236667,-0.4814458530000003
efeU__menFentC_ale30__2,0.2678490595442933,-0.5206717489999999
efeU__menFentCubiC_ale36__1,-0.0377016626613764,0.04879943800000053
efeU__menFentCubiC_ale36__2,0.4718667556540727,0.09838638699999967
efeU__menFentCubiC_ale37__1,-0.911978157089939,0.3384577799999997
efeU__menFentCubiC_ale37__2,-0.2777421418115744,0.1222911170000005
efeU__menFentCubiC_ale38__1,-0.5986733809168115,0.3981864280000016
efeU__menFentCubiC_ale38__2,0.4772117237780813,0.3360713440000005
misc2__salc_glc__1,-1.4937956542307154,0.3494389730000016
misc2__salc_glc__2,-1.2565653854233083,0.2753768240000003
misc2__dbcn_glc__1,0.6704951610276365,0.5190996320000005
misc2__dbcn_glc__2,1.0404053509032785,0.8801516590000009
misc2__tyr_glc__1,0.0744181422855314,0.10976109400000043
misc2__tyr_glc__2,1.3784190199838915,0.01666573299999996
misc2__arg_cytd__1,-0.5062431387961657,-0.17607474699999948
misc2__arg_cytd__2,0.1619032466603587,-0.18191287099999973
misc2__delyheO_pyr__1,-0.6872326039391511,-0.2917536469999993
misc2__delyheO_pyr__2,-0.8739271410450615,0.0066340760000001
misc2__dellon_glc__1,0.4710199273482585,-0.768503892
misc2__dellon_glc__2,0.315287953755468,-0.8724404889999997
nquinone__delubiC__1,-1.5233217036958395,-0.3923355069999994
nquinone__delubiC__2,-1.5641226569825186,-0.3082330259999999
nquinone__ubiC_ale1__1,0.6934333932988374,0.02879686899999978
nquinone__ubiC_ale1__2,-0.1693349845816197,-0.08912338900000005
nquinone__ubiC_ale2__1,0.2642489081084511,0.045269470000000034
nquinone__ubiC_ale2__2,-0.3743900646787239,0.2204065180000017
nquinone__ubiC_ale3__1,0.4966284887176351,-0.6038014760000001
nquinone__ubiC_ale3__2,-0.3850712848365371,-0.5765121029999998
nquinone__ubiC_ale4__1,-0.4420661754630179,0.10347823499999986
nquinone__ubiC_ale4__2,0.3975509780083394,0.1360636270000004
nquinone__delpdhR__1,-0.5744518147790952,-0.4042216500000002
nquinone__delpdhR__2,-0.4029805419092825,-0.28269487800000004
quinone__glu_ale4__1,0.7648003605487632,-0.3718392459999995
quinone__glu_ale4__2,0.0666576924379259,-0.5624407800000002
quinone__delmenF__1,-0.3581733377455286,-0.03652703400000057
quinone__delmenF__2,0.7742104850265327,-0.18578469900000005
quinone__menF_ale5__1,-1.035132060367107,-0.3276385709999996
quinone__menF_ale5__2,-1.1600134840802818,-0.4303565579999997
quinone__menF_ale6__1,1.057787646281135,-0.3976884869999999
quinone__menF_ale6__2,-1.7034022643904734,-0.5632515360000001
quinone__menF_ale7__1,2.1616632880115074,-0.5023067259999996
quinone__menF_ale7__2,3.0442112608021925,-0.7694393569999995
quinone__menF_ale8__1,-0.7415439477081418,-0.5552025469999995
quinone__menF_ale8__2,-0.933328145882202,-0.31056502900000016
quinone__delmenFubiC__1,0.4678200071008633,-0.0034528759999998826
quinone__delmenFubiC__2,0.2906952435996238,-0.04796538100000003
quinone__menFubiC_ale1__1,-0.0169241284630068,-0.8465925209999998
quinone__menFubiC_ale1__2,-1.2443476208562465,-1.8015059319999995
quinone__menFubiC_ale2__1,-0.820532428159766,-0.8555556719999995
quinone__menFubiC_ale2__2,-1.1258853957949275,-0.6994678990000001
quinone__menFubiC_ale3__1,-0.8769318059094,-0.5014255519999997
quinone__menFubiC_ale3__2,0.5342285329147317,-0.3559692449999998
quinone__menFubiC_ale4__1,-1.2559063627756095,-0.28903897999999995
quinone__menFubiC_ale4__2,-0.7675485585962827,-0.13627234800000032
oxyR__wt_glc__1,-0.4345281147751455,-0.17685131199999926
oxyR__wt_glc__2,-0.3520916404086243,0.021432045000000063
oxyR__wt_h2o2__1,0.0521412959356992,-0.18694153700000005
oxyR__wt_h2o2__2,0.1301029979785636,0.32866035900000057
oxyR__glu_ale4__1,-1.542660961303783,-0.18336428100000024
oxyR__glu_ale4__2,-0.8460359352519723,-0.14511176999999975
oxyR__glu_ale4_h2o2__1,-1.4136590029086802,-0.14453629199999973
oxyR__glu_ale4_h2o2__2,-2.0169838833950333,-0.28514776100000017
oxyR__oxyR_ale17__1,-1.867230368750548,-0.3699601809999997
oxyR__oxyR_ale17__2,-2.07760512596015,-0.3526280980000003
oxyR__oxyR_ale17_h2o2__1,-1.8171217785801412,-0.1777988800000001
oxyR__oxyR_ale17_h2o2__2,-1.4946166987650784,-0.3656691079999996
oxyR__oxyR_ale18__1,-0.1709500442087538,-0.3397986189999997
oxyR__oxyR_ale18__2,0.0076596239684119,-0.2958875780000003
oxyR__oxyR_ale18_h2o2__1,-1.6704518538970732,-0.4763347229999999
oxyR__oxyR_ale18_h2o2__2,-1.6258645286047828,-0.26792097199999976
oxyR__oxyR_ale19__1,-0.5815375813408806,-0.5227713840000003
oxyR__oxyR_ale19__2,-0.767875405403545,-0.3000353790000005
oxyR__oxyR_ale19_h2o2__1,-0.3420484881900404,-0.5126929989999995
oxyR__oxyR_ale19_h2o2__2,-0.0040756318544733,-0.5875275540000002
oxyR__oxyR_ale20__1,-2.0193522303892366,-0.6911409749999997
oxyR__oxyR_ale20__2,-1.466254116450214,-0.7075791989999995
oxyR__oxyR_ale20_h2o2__1,-1.3515695205646208,-0.4778766969999992
oxyR__oxyR_ale20_h2o2__2,-1.5191631418857563,-0.6720691990000001
svns_pgi__BmePgi24_15__1,-0.3456236083686614,-0.04236313100000011
svns_pgi__BmePgi24_15__2,-0.205445883608683,0.016273012000000087
svns_pgi__BmePgi24_26__1,-0.7654753483394849,-0.11559723699999935
svns_pgi__BmePgi24_26__2,-1.0311026531402627,-0.2915997629999998
svns_pgi__BmePgi24_41__1,-0.110617633419633,0.4968059840000008
svns_pgi__BmePgi24_41__2,-0.4872671349843896,-0.27812409999999943
svns_pgi__BmePgi24_52__1,-0.8795544224384974,-0.0007872019999997093
svns_pgi__BmePgi24_52__2,0.1579431646635551,-0.12821762000000006
svns_pgi__PaePgi2_34__1,0.1896195169814643,-0.007975924000000134
svns_pgi__PaePgi2_34__2,-0.1297096245429122,0.2324975190000007
svns_pgi__PaePgi2_63__1,0.0711592709595452,0.006304603000000242
svns_pgi__PaePgi2_63__2,-0.5389768555604292,0.2072143440000005
svns_pgi__PaePgi24_54__1,-1.4218412223897832,0.13468588100000026
svns_pgi__PaePgi24_54__2,-1.53586290451781,0.19021088999999947
svns_pgi__PaePgi24_90__1,-1.815666184962032,-0.035096330000000016
svns_pgi__PaePgi24_90__2,-2.240988677725608,0.07671436100000051
abx_media__m9_ctrl__1,0.5085841993930296,-0.7330295619999996
abx_media__m9_ctrl__2,-0.4553936351948264,-0.7318632630000002
abx_media__rpmi_ctrl__1,-0.4776165393777962,-1.393117217
abx_media__rpmi_ctrl__2,-0.3077561032242542,-1.1915184429999996
abx_media__camhb_ctrl__1,0.9349650604873336,-1.539152631
abx_media__camhb_ctrl__2,0.7742766825261026,-1.7218032919999997
abx_media__m9_mero__1,-1.1785062289229775,-1.3963425529999998
abx_media__m9_mero__2,-0.0249209646317904,-0.9725491709999998
abx_media__rpmi_mero__1,0.7286173504845226,-2.702263502
abx_media__rpmi_mero__2,-0.3257671612696501,-1.6352489449999998
abx_media__camhb_mero__1,2.3729329830009123,-1.2882494820000001
abx_media__camhb_mero__2,2.2692939013148155,-1.2229441860000003
abx_media__m9_trisulf__1,0.7619389611998574,-0.7623481949999995
abx_media__m9_trisulf__2,0.3711956519989458,-1.0473870790000002
abx_media__rpmi_trisulf__1,1.0651573899459843,-0.7458398859999997
abx_media__rpmi_trisulf__2,0.8159125474991039,-0.8242730919999994
abx_media__camhb_trisulf__1,0.7131465421680798,-1.089808046
abx_media__camhb_trisulf__2,0.93821716923211,-1.1314342040000005
abx_media__m9_cef__1,0.5255221625209604,-0.5137005459999999
abx_media__m9_cef__2,0.8189705444841645,-0.8861337300000001
abx_media__rpmi_cef__1,0.709997802503009,-1.147935995
abx_media__rpmi_cef__2,0.6452425501912269,-1.152183849
abx_media__camhb_cef__1,0.8941411245456209,-1.2413817529999998
abx_media__camhb_cef__2,1.0465150239939447,-1.3722949169999998
abx_media__m9_cipro__1,2.4253383049707247,-0.8032071009999999
abx_media__m9_cipro__2,2.1050811938070364,-0.8002430869999992
abx_media__rpmi_cipro__1,0.5775999993804198,-1.3443302569999998
abx_media__rpmi_cipro__2,0.5549476445555892,-1.405002932
abx_media__camhb_cipro__1,1.0729057678543326,-1.5297276219999998
abx_media__camhb_cipro__2,0.8836050324730127,-1.5739952109999995
hot_tale__42c_ale3_30c__1,-1.281611646932379,-0.4910768230000002
hot_tale__42c_ale3_30c__2,0.0310524099395654,-0.7616159759999999
hot_tale__42c_ale3_37c__1,-1.2161613935727258,-0.5655668420000001
hot_tale__42c_ale3_37c__2,-1.2143705629797614,-0.4852594730000002
hot_tale__42c_ale3_44c__1,-0.0694279162659045,0.8021945559999999
hot_tale__42c_ale3_44c__2,-0.1330350093048245,0.7645560180000004
hot_tale__hot_ale3_mid_30c__1,0.3561496152505576,-0.17687286099999966
hot_tale__hot_ale3_mid_30c__2,0.1734142591056631,-0.18554358399999948
hot_tale__hot_ale3_mid_37c__1,-0.794309054763033,-0.284482991
hot_tale__hot_ale3_mid_37c__2,-1.1435094054311978,-0.21586802800000005
hot_tale__hot_ale3_mid_44c__1,-2.0955679276682013,0.4220131330000001
hot_tale__hot_ale3_mid_44c__2,-0.5605920719332059,0.7697668480000006
hot_tale__hot_ale3_30c__1,0.1935841181063526,0.0036105900000000797
hot_tale__hot_ale3_30c__2,-1.162001188813218,0.09696193900000072
hot_tale__hot_ale3_37c__1,-1.2176847944388025,-0.3370280699999997
hot_tale__hot_ale3_37c__2,-1.3694955392129682,-0.2275331789999999
hot_tale__hot_ale3_44c__1,-0.7566319368826102,0.4188049409999994
hot_tale__hot_ale3_44c__2,0.1066458864858966,0.6641326780000005
hot_tale__hot_ale4_30c__1,-0.812887405420853,-0.5619744349999998
hot_tale__hot_ale4_30c__2,-1.276105102345276,-0.7299310180000003
hot_tale__hot_ale4_37c__1,-1.6701398171684978,-0.4947281439999998
hot_tale__hot_ale4_37c__2,-1.3909277729984744,-0.4130399069999999
hot_tale__hot_ale4_44c__1,-0.2201834959486818,0.4180123540000009
hot_tale__hot_ale4_44c__2,-1.1645624495537927,0.6582111540000009
hot_tale__hot_ale8_30c__1,1.3994253621391293,-0.7931861469999992
hot_tale__hot_ale8_30c__2,-0.2055246996187299,-0.44238040499999975
hot_tale__hot_ale8_37c__1,-0.5888463372362006,-0.21714453199999986
hot_tale__hot_ale8_37c__2,-0.3604217737017206,-0.409486158
hot_tale__hot_ale8_44c__1,0.995879002797212,0.687018696
hot_tale__hot_ale8_44c__2,1.7053372879436728,0.4348309299999995
hot_tale__hot_ale9_mid_30c__1,-1.7138047177175268,-0.19582105599999974
hot_tale__hot_ale9_mid_30c__2,-0.9621091092396606,-0.0613466349999996
hot_tale__hot_ale9_30c__1,-0.818362342833607,-0.125504995
hot_tale__hot_ale9_30c__2,-1.443374474176489,-0.3173732649999996
hot_tale__hot_ale9_mid_37c__1,-1.7863661469792935,-0.21924463999999946
hot_tale__hot_ale9_mid_37c__2,-1.7740468958608822,-0.0413109399999998
