,-0.11643827656905957,-0.09315062125524766,-0.06986296594143575,-0.04657531062762384,-0.023287655313811925,-1.3877787807814457e-17,0.023287655313811897,0.04657531062762381,0.06986296594143572,0.09315062125524763,0.11643827656905954,0.1397259318828714,0.16301358719668335,0.1863012425104953,0.20958889782430717,0.23287655313811906,0.256164208451931,0.27945186376574294,0.3027395190795548,0.3260271743933667
thresh,-0.0815067935983417,0.0815067935983417,2,,,,,,,,,,,,,,,,,
unreg,1,0,2,12,443,3352,371,16,0,0,0,0,0,0,0,0,0,0,0,0
PhoB,0,0,0,0,6,19,7,8,1,4,2,2,6,2,1,0,2,0,0,0
unreg_genes,['tpiA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PhoB_genes,[],[],[],[],['yedX' 'phoB' 'cusC' 'feaR' 'yegH' 'gadX'],"['adiC' 'ydfH' 'pitB' 'cusB' 'gadW' 'argP' 'sbcC' 'cra' 'cusF' 'eda'
 'phoQ' 'cusR' 'ompF' 'tktB' 'sbcD' 'yhjC' 'mipA' 'cusS' 'cusA']",['asr' 'amn' 'psiE' 'pstS' 'ytfK' 'phnO' 'prpR'],['phoU' 'ugpQ' 'phoH' 'pstB' 'phnP' 'pstA' 'pstC' 'ugpC'],['ugpE'],['ugpB' 'phnN' 'ugpA' 'psiF'],['phnL' 'phnM'],['phoR' 'phoA'],['waaH' 'phnH' 'phoE' 'phnK' 'phnF' 'phnG'],['phnJ' 'phnI'],['phnE'],[],['phnD' 'phnC'],[],[],[]
