,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.428756329674607,3.0,0.0,0.0981286014,2.0,0.3711857123,4.0,-0.46931431370000004,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,0.18848967800000002,0.06807933373884112,3.0,1.0,0.2235956221,3.0,0.23185037600000002,5.0,0.11002303590000001,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,1.4920081560000003,0.4422498473998939,4.0,6.0,1.8370063421,20.0,1.9109753246,40.0,1.0963139104,63.0,1.1237370469,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.6319063657249999,0.22181081441238865,4.0,7.0,0.6120925773,33.0,0.9155676413,81.0,0.3736179545,82.0,0.6263472898,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,3.3437856175,1.0930273105727504,4.0,8.0,2.5115902794,51.0,4.7078363027,65.0,3.7447566234,76.0,2.4109592645,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,3.1144646904666664,1.76496790805326,3.0,9.0,2.1667359481,22.0,2.0258088571,49.0,5.1508492662,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,1.3169268724,0.09146550212893138,2.0,10.0,1.3816027492,26.0,1.2522509956,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,2.2796394341333333,0.2976356138828891,3.0,11.0,2.2814104702,54.0,1.9811222541000002,83.0,2.5763855781,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,3.4896944698750003,0.7522285108612865,4.0,12.0,2.9392095080000002,48.0,4.5554998171,64.0,3.4828239465,78.0,2.9812446079,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,1.017049789875,0.2641914936545656,4.0,13.0,0.9170220024,38.0,1.2942623164,67.0,0.6973277198000001,72.0,1.1595871209,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,1.3033867108333332,0.2803273417163246,3.0,14.0,1.5338158491,41.0,1.3850483152,85.0,0.9912959682,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,1.714369228875,0.33760085170373105,4.0,15.0,2.0852206694,52.0,1.7695031826,71.0,1.2661950238,80.0,1.7365580397,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,3.5749782847333336,0.44012035989968884,3.0,16.0,3.2833764655,53.0,4.0812403094,77.0,3.3603180793,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,3.5478780990333334,0.4448642382565346,3.0,17.0,3.3847116821,50.0,4.0512867818,66.0,3.2076358332,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,3.3261598891,0.345498741736939,3.0,18.0,2.937091966,25.0,3.5971071607000003,62.0,3.4442805406,,,,,,,,,,,,,,,,,,,,,,
