,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,0.0,0.22735728133181626,3.0,0.0,-0.1052227012,6.0,-0.1556852426,12.0,0.2609079438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.3552442869666667,0.4413282151545726,3.0,1.0,-0.1252059218,7.0,-0.8640684421,13.0,-0.076458497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.5543575060666667,0.19051066478224957,3.0,2.0,-0.5756504353,8.0,-0.7333271583000001,14.0,-0.3540949246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.4170629326,0.10502052694624986,3.0,3.0,-0.3992221918,9.0,-0.5298610776,15.0,-0.3221055284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.41404793766666664,0.3553664315206003,3.0,4.0,-0.7531508603,10.0,-0.44460196490000004,16.0,-0.044390987800000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.07798622573333334,0.17446719578433406,3.0,5.0,-0.11272359650000001,11.0,0.2295650213,17.0,0.11711725240000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.9651755613,0.4767760080511216,2.0,18.0,0.6280440129,71.0,1.3023071097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-0.8859829270000001,0.6675433263272148,3.0,19.0,-1.651455694,70.0,-0.5816855310000001,205.0,-0.42480755600000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-1.0919922128625,0.4433228526665714,8.0,20.0,-1.6377981176,32.0,-1.1178661648000001,55.0,-1.1348782161,67.0,-1.3414200951,126.0,-1.1366702899,147.0,-1.0064176658,203.0,-1.2570957006,210.0,-0.103791453,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.4613349616,1.077329888310168,3.0,21.0,0.2234462639,34.0,-1.7031396576,61.0,0.0956885089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-0.12394502013749999,0.4176630286587419,8.0,22.0,-0.23712942210000001,104.0,0.2806150557,111.0,-0.8793407792,133.0,-0.1512220521,165.0,0.0034247869000000003,238.0,0.3687054402,265.0,0.1326592261,270.0,-0.5092724166,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-2.918330534457143,1.213185934115485,7.0,23.0,-5.6080252248,56.0,-2.3640179588,82.0,-2.4946062134,118.0,-2.361575148,134.0,-2.6814594926,137.0,-2.8606770079,227.0,-2.0579526957,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-1.0555889072,0.2152921654060385,4.0,24.0,-0.888483204,101.0,-0.9103577358,139.0,-1.3553863434,149.0,-1.0681283456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-0.32377349240000003,0.4780217957092173,4.0,25.0,-0.6850210364,123.0,-0.7632178693,155.0,0.2203597884,191.0,-0.0672148523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.6068245238666666,0.2501007082343619,3.0,26.0,0.44120061200000005,59.0,0.48475382040000004,159.0,0.8945191392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-0.8160440467000001,0.5417605836605358,5.0,27.0,-0.7959860633,76.0,-0.3874759728,146.0,-1.0361945382,162.0,-1.6068091469999999,262.0,-0.2537545122,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-0.7844542621,0.1723221529840386,4.0,28.0,-0.9964267447,94.0,-0.6537216868,186.0,-0.6348355187,231.0,-0.8528330982000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-1.2819884267000001,0.12499599684752201,3.0,29.0,-1.4016218013000001,49.0,-1.1522439839,260.0,-1.2920994949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-1.3438149748000001,2.5390334209169363,5.0,30.0,0.7871990022,77.0,0.32912793100000004,172.0,-0.8331542677,259.0,-5.6080252248,280.0,-1.3942223147,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-1.804988925725,0.6920601035333822,4.0,31.0,-1.6761302302,40.0,-2.7999604692,138.0,-1.5380542828000001,192.0,-1.2058107207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,-0.3715249819714286,0.33792145311281513,7.0,33.0,-0.6510174784,39.0,-0.8624200000000001,58.0,0.1412018717,122.0,-0.5540875642,170.0,-0.2700643178,244.0,-0.1692860841,261.0,-0.23500130100000002,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,-0.9442424056428571,0.8161441482834408,7.0,35.0,-1.2151394098,79.0,-0.4375762937,92.0,-1.7201376192,208.0,-1.7825235757,251.0,-0.9497263805,263.0,0.5855921191,299.0,-1.0901856797,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,-0.3660355102333333,0.24435610821802886,3.0,36.0,-0.2151863799,234.0,-0.23495750270000001,275.0,-0.6479626481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,-0.2488012473333333,0.05572449341475714,3.0,37.0,-0.2664277466,214.0,-0.2935808989,307.0,-0.1863950965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
