k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.02968805870041252,,,
5,Lead,False,0.01125324023887515,,,
3,Cadmium,False,-0.00995656343176961,,,
13,UC-6,False,0.007961434768512845,,,
7,Zinc - Steady,False,-0.006834320886991918,,,
11,Chromium,False,0.006694452976807952,,,
4,UC-4,False,-0.0036902440758422015,,,
0,UC-1,False,-0.003680924812797457,,,
1,UC-2,False,0.0036036002519540494,,,
8,Zinc - Fast,False,0.003360297065228224,,,
9,UC-5,False,0.0030046258351754352,,,
2,UC-3,False,0.0027418426750227807,,,
10,Copper,False,-0.001691945829661563,,,
14,UC-7,False,0.0007257941667921841,,,
12,Zinc - Intermediate,False,0.00023312222412685688,,,
