,PP_2961
SRX8894563,0.5839776752499999
SRX8894564,0.4978659172499999
SRX8894565,0.5982452872500001
SRX8894566,0.47378789425
SRX8894567,0.4877906082500001
SRX8894568,0.28598532525
SRX8245718,-0.0456634527499999
SRX8245719,-0.2289083787499999
SRX8245720,-0.0064444457500001
SRX8245721,0.28101627725
SRX8245722,-0.7695255937500001
SRX8245723,0.32328775525
SRX8245724,-0.0196008277500001
SRX8245725,0.1942593592500001
SBRG_IL__IL3__1,-0.4225383707499999
SBRG_IL__IL3__2,0.1688033442500001
SRX8245728,-0.0455261837499998
SRX8245729,-0.02460238975
SRX8245730,-0.2196241577499997
SRX8245731,-0.4150966327500001
SRX8245732,0.04293153425
SRX8245733,0.4545362922499998
SBRG_IL__wt__1,0.5089326512499999
SBRG_IL__wt__2,0.1539797822499999
SRX8245726,-0.0176223367500001
SRX8245727,-0.0674492877500001
SRX8894553,0.3739189122500002
SRX8894554,0.48382733025
SRX8894555,0.4467285052499998
SRX8894556,0.7139197232500001
SRX8894557,0.8269496762499999
SRX8894558,0.77422771125
SRX8894559,0.3155577582500002
SRX8894560,0.7535925372499999
SBRG_UNeb__coum__1,0.4668567710000002
SBRG_UNeb__coum__2,0.1202903580000005
SBRG_UNeb__coum__3,-0.0241312889999996
SBRG_UNeb__coumferul__1,0.5361535090000005
SBRG_UNeb__coumferul__2,-0.0027347529999994
SBRG_UNeb__coumferul__3,0.2144144980000004
SBRG_UNeb__ferulate__1,0.4147507440000004
SBRG_UNeb__ferulate__2,0.1435986590000002
SBRG_UNeb__ferulate__3,-0.0318776979999997
SBRG_UNeb__glc__1,-0.0127670889999995
SBRG_UNeb__glc__2,0.1304396790000002
SBRG_UNeb__glc__3,-0.1176725899999997
SRX5659920,-0.3821019314999998
SRX5659925,0.3821019315000002
SRX5704140,0.0530111859999997
SRX5704141,0.1746702839999998
SRX5704142,0.0199571529999997
SRX5704143,-0.4643375710000001
SRX5704144,-0.0869043170000003
SRX5704145,0.6845414779999996
SRX5704146,0.4166662269999996
SRX5704147,0.2942840469999996
SRX5704148,0.6895256559999996
SRX5704149,-0.0409712630000003
SRX5704150,0.4760769089999999
SRX5704151,0.5356957809999996
SRX5704152,0.1652298319999998
SRX5704153,0.2020625049999997
SRX5704154,-0.1883672810000003
SRX5704155,-0.3168574180000003
SRX5704156,-0.1038436840000003
SRX5704157,-0.1995730280000003
SRX5704158,0.0409543429999996
SRX5704159,-0.2169487780000003
SRX5704160,-0.0781424880000003
SRX5704161,-0.0557052390000001
SRX5704162,-0.0463548250000003
SRX5704163,0.2394133789999997
SRX5704164,-0.2182410180000003
SRX5704165,-0.0196996240000002
SRX5704166,-0.4301913070000003
SRX5704167,0.4517514809999998
SRX5704168,0.0361727419999997
SRX5704169,0.0782453229999997
SRX5704170,0.6053996139999998
SRX5704171,-0.1213484590000002
SRX5704172,-0.0267417380000001
SRX5704173,0.2912358469999998
SRX5704174,-0.1581449710000002
SRX5704175,0.3091102399999998
SRX4552613,0.5057822669999998
SRX4552614,0.7381571959999995
SRX4552615,0.7976220179999998
SRX4552616,0.7430561669999998
SRX4552617,0.5181668929999996
SRX4552618,0.7776256579999998
SRX4552619,-0.3039727870000002
SRX4552621,0.3039727869999997
SRX4552622,0.6197019359999998
SRX4552623,0.6553008399999998
SRX4552624,0.1812693469999997
SRX7195897,0.0015351190000001
SRX7195898,0.0651618580000001
SRX7195899,-0.0666969769999998
SRX7195900,-0.2710981689999996
SRX7195901,0.5552940930000001
SRX7195902,0.7565748570000004
SRX801088,-0.0215191189999996
SRX801089,0.0215191190000005
SRX801090,-0.0877536449999993
SRX801091,-0.2205652439999994
SRX801092,-0.2461754789999997
SRX801093,-0.3162335439999992
SRX3921725,0.179360382
SRX3921834,-0.2837498360000001
SRX3921973,0.1043894539999996
SRX3922005,-0.364117244
SRX3922933,0.032748626
SRX3923031,-0.8263135030000002
SRX5739419,-0.2392218026666666
SRX5739420,0.2372092883333336
