,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.09622534797718316,3.0,0.0,-0.1049682925,1.0,0.0209316381,2.0,0.08403665440000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.3477240426333335,0.5649013078286496,3.0,3.0,-1.6860963369,4.0,-1.6614888562,5.0,-0.6955869348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.6333313965000003,0.2275844645956856,3.0,6.0,-1.7883983726000001,7.0,-1.7395378421,8.0,-1.3720579748000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,4.761905155906529e-12,0.14846570257469605,21.0,9.0,0.075806396,10.0,-0.1044607105,11.0,0.0033946319000000003,12.0,0.0189996757,13.0,-0.0519971505,14.0,0.1681055918,15.0,0.0462935599,16.0,0.0439809122,17.0,0.3043736174,18.0,-0.2797512974,19.0,-0.1498151618,20.0,-0.2488260905,21.0,0.030521931800000002,22.0,0.0969693484,23.0,0.0559631395,24.0,-0.20874213290000002,25.0,0.1530864643,26.0,0.1734510964,27.0,-0.1107941768,28.0,-0.0808519649,29.0,0.06429232010000001
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-1.6759597050428574,0.5665295438923658,21.0,30.0,-1.4755966736000001,31.0,-2.0496844404,32.0,-2.1041363004,33.0,-2.0516725805,34.0,-1.0945889049,35.0,-1.7976419106,36.0,-0.8751160247,37.0,-1.7744540654,38.0,-1.5209392382,39.0,-1.6583487675000002,40.0,-2.0064128007,41.0,-2.154892706,42.0,-1.3196980754,43.0,-2.2305302104,44.0,-2.413826208,45.0,-1.6364159647,46.0,-2.8039787081,47.0,-1.734817606,48.0,-0.7862512847,49.0,-0.5830703139,50.0,-1.1230810218
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-5.782411586589357e-19,0.015480037805101144,3.0,51.0,-0.015378524000000001,52.0,-0.0002010688,53.0,0.0155795928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.337768082825,0.36528213946843185,4.0,54.0,-0.8498411046000001,55.0,-0.2589249018,56.0,-0.25901912990000003,57.0,0.016712805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.04339111232217229,4.0,58.0,0.0649540465,59.0,-0.023865703800000002,60.0,-0.0177477488,61.0,-0.0233405939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.08248954632500001,0.06443755767115827,4.0,62.0,0.16827895610000002,63.0,0.0702957391,64.0,0.0791576112,65.0,0.0122258789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.1765841397,0.03599383462826137,4.0,66.0,0.1503670792,67.0,0.2282051736,68.0,0.1535884156,69.0,0.1741758904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
