,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.006370564233573185,,1.0,0.0,-0.006370564233573185
1,Cr__2,-0.0002933135318664123,,1.0,1.0,-0.0002933135318664123
2,Cr__3,0.014252004540750582,,1.0,2.0,0.014252004540750582
3,Cr__4,0.008164991799862123,,1.0,3.0,0.008164991799862123
4,Cr__5,0.003046161248594934,,1.0,4.0,0.003046161248594934
5,Cr__6,-0.003018427919614509,,1.0,5.0,-0.003018427919614509
6,Fe__1,-0.02576803483145264,,1.0,6.0,-0.02576803483145264
7,Fe__2,-0.0352499965587497,,1.0,7.0,-0.0352499965587497
8,Fe__3,-0.03488971812780338,,1.0,8.0,-0.03488971812780338
9,Fe__4,-0.04020612273152616,,1.0,9.0,-0.04020612273152616
10,Fe__5,-0.012649578754235728,,1.0,10.0,-0.012649578754235728
11,Fe__6,0.0015567443089848953,,1.0,11.0,0.0015567443089848953
12,Cd__1,-0.012448452252087606,,1.0,12.0,-0.012448452252087606
13,Cd__2,-0.01802820252504457,,1.0,13.0,-0.01802820252504457
14,Cd__3,-0.009183334674215452,,1.0,14.0,-0.009183334674215452
15,Cd__4,-0.017427455577801898,,1.0,15.0,-0.017427455577801898
16,Cd__5,-0.014392395592708091,,1.0,16.0,-0.014392395592708091
17,Cd__6,-0.010500170031279578,,1.0,17.0,-0.010500170031279578
18,Zn__1,-0.02944434642082142,,1.0,18.0,-0.02944434642082142
19,Zn__2,-0.019542059762719045,,1.0,19.0,-0.019542059762719045
20,Zn__3,-0.004108584243751991,,1.0,20.0,-0.004108584243751991
21,Zn__4,0.01746312820092621,,1.0,21.0,0.01746312820092621
22,Zn__5,0.05384246354464688,,1.0,22.0,0.05384246354464688
23,Zn__6,0.09062874235516452,,1.0,23.0,0.09062874235516452
24,Cu__1,0.004855848929835142,,1.0,24.0,0.004855848929835142
25,Cu__2,0.009511207357144854,,1.0,25.0,0.009511207357144854
26,Cu__3,0.018111212335315208,,1.0,26.0,0.018111212335315208
27,Cu__4,0.021494963334505297,,1.0,27.0,0.021494963334505297
28,Cu__5,0.02248751968478853,,1.0,28.0,0.02248751968478853
29,Cu__6,0.0221169353967967,,1.0,29.0,0.0221169353967967
30,Pb__1,0.005086879792871703,,1.0,30.0,0.005086879792871703
31,Pb__2,0.0013822985836404204,,1.0,31.0,0.0013822985836404204
32,Pb__3,0.0007887759588121217,,1.0,32.0,0.0007887759588121217
33,Pb__4,-0.0061682941650837795,,1.0,33.0,-0.0061682941650837795
34,Pb__5,-0.0015515252108395108,,1.0,34.0,-0.0015515252108395108
35,Pb__6,-0.0016623181372342852,,1.0,35.0,-0.0016623181372342852
