,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,3.7921743885500003,0.023747621005447566,2.0,0.0,3.8089664924,1.0,3.7753822847,,,,,,,,
1,Fur__wt_dpd,3.6722236181000003,0.05500877750702599,2.0,2.0,3.7111206977,3.0,3.6333265385,,,,,,,,
2,Fur__wt_fe,3.4893119388500002,0.04476228257475805,2.0,4.0,3.4576602253,5.0,3.5209636524,,,,,,,,
3,Fur__delfur_dpd,3.49857253975,0.2043705707467615,2.0,6.0,3.6430843562,7.0,3.3540607233,,,,,,,,
4,Fur__delfur_fe2,3.88888469555,0.0667268337758342,2.0,8.0,3.9360676922,9.0,3.8417016989,,,,,,,,
5,Acid__wt_ph5,3.8052403793,0.2850215954113866,2.0,10.0,3.6036996763999998,11.0,4.0067810822,,,,,,,,
6,Acid__delgadx_ph5,3.603286969,0.11532484169245492,2.0,12.0,3.6848339466,13.0,3.5217399914,,,,,,,,
7,Acid__delgadw_ph5,3.73902570505,0.29350044161894145,2.0,14.0,3.9465618576,15.0,3.5314895525,,,,,,,,
8,Acid__delgade_ph5,3.87814368185,0.3377196770044827,2.0,16.0,4.1169475556,17.0,3.6393398081,,,,,,,,
9,Oxidative__wt_pq,3.8182981157,0.1686900541384164,2.0,18.0,3.6990162345,19.0,3.9375799969000003,,,,,,,,
10,Oxidative__deloxyr_pq,4.3396570504,0.0168576192693242,2.0,20.0,4.3515771873,21.0,4.3277369135,,,,,,,,
11,Oxidative__delsoxr_pq,4.19122308265,0.03721250672472024,2.0,22.0,4.1649098668,23.0,4.2175362985,,,,,,,,
12,Oxidative__delsoxs_pq,4.1035208425,0.24558044035245574,2.0,24.0,4.2771724372,25.0,3.9298692478,,,,,,,,
13,Nac/NtrC__wt_csn,4.10229368085,0.13577753743061732,2.0,26.0,4.1983028983,27.0,4.0062844634,,,,,,,,
14,Nac/NtrC__wt_cytd,3.79284746,0.08939443063172041,2.0,28.0,3.7296360519,29.0,3.8560588681,,,,,,,,
15,Nac/NtrC__wt_gln,4.21637734125,0.047134372257147235,2.0,30.0,4.2497063755,31.0,4.183048307,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,4.39288984895,0.16644381058332736,2.0,32.0,4.2751963018,33.0,4.5105833961,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,3.9436250108,0.3112798105692771,2.0,34.0,4.1637330757,35.0,3.7235169459,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,4.06214392895,0.7110839536940449,2.0,36.0,3.5593316433,37.0,4.5649562146000005,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,3.5665914983,0.3611669207463381,2.0,38.0,3.3112079195,39.0,3.8219750771000003,,,,,,,,
20,Misc__wt_no_te,4.02557691235,0.22263491871175803,2.0,40.0,3.8681502516,41.0,4.1830035731,,,,,,,,
21,Misc__bw_delcbl,3.3635776408,0.016551601556360183,2.0,42.0,3.3752813905,43.0,3.3518738911,,,,,,,,
22,Misc__bw_delfabr,3.1257086969500003,0.15995313531035316,2.0,44.0,3.2388126436,45.0,3.0126047503,,,,,,,,
23,Misc__bw_delfadr,3.4951305205,0.2628148003165205,2.0,46.0,3.680968648,47.0,3.3092923929999998,,,,,,,,
24,Misc__nitr_031,3.8111339452,,1.0,48.0,3.8111339452,,,,,,,,,,
25,Omics__wt_glu,3.02013670855,0.1116344445425064,2.0,49.0,2.9411992358,50.0,3.0990741813,,,,,,,,
26,Omics__wt_gly,3.1209281898,0.11272517450086691,2.0,51.0,3.2006369251,52.0,3.0412194545,,,,,,,,
27,Omics__wt_thr,4.189959411949999,0.12853818372026266,2.0,53.0,4.2808496333,54.0,4.0990691906,,,,,,,,
28,Omics__bw_ac,4.6771897542000005,0.06018888933377621,2.0,55.0,4.719749726,56.0,4.6346297824,,,,,,,,
29,Omics__bw_fum,3.9710135671,0.06885128851162253,2.0,57.0,3.9223283541000002,58.0,4.0196987801,,,,,,,,
