,PN96_RS17795
SBRG_BHIN_Growth_Late_1,0.8855743309999999
SBRG_BHIN_Growth_Late_2,0.1262281889999998
SBRG_BHIN_Growth_Mid_1,-0.6789060190000002
SBRG_BHIN_Growth_Mid_2,-1.4080823699999998
SBRG_BHIN_Growth_Stat_1,-0.6804216169999995
SBRG_BHIN_Growth_Stat_2,-0.5462821550000001
SBRG_LBv2_Growth_Late_1,-1.493357993
SBRG_LBv2_Growth_Late_2,-2.782391548
SBRG_LBv2_Growth_Mid_1,0.2319422439999998
SBRG_LBv2_Growth_Mid_2,-0.2319422439999998
SBRG_LBv2_Growth_Stat_1,-2.64481145
SBRG_LBv2_Growth_Stat_2,-2.567000873
SBRG_MHB_Rich_Mid_1,0.1571502450000004
SBRG_MHB_Rich_Mid_2,-0.7862646819999997
SBRG_NBO_Rich_Mid_1,-0.7302837449999999
SBRG_NBO_Rich_Mid_2,-0.6162163300000003
SBRG_M9Na_Arabinose_Mid_1,-0.7099541905000004
SBRG_M9Na_Arabinose_Mid_2,-1.0767910975000006
SBRG_M9Na_Galactose_Mid_1,0.3354989124999994
SBRG_M9Na_Galactose_Mid_2,-0.0987543335000005
SBRG_M9Na_GlcNAcGrowth_Late_1,0.0044590245
SBRG_M9Na_GlcNAcGrowth_Late_2,0.3539173374999995
SBRG_M9Na_GlcNAcGrowth_Mid_1,0.3327027034999998
SBRG_M9Na_GlcNAcGrowth_Mid_2,0.2025250484999992
SBRG_M9Na_GlcNAcGrowth_Stat_1,-1.4900337065000002
SBRG_M9Na_GlcNAcGrowth_Stat_2,-1.1785986865000004
SBRG_M9Na_GlcNAc_Mid_1,-0.0417737095000001
SBRG_M9Na_GlcNAc_Mid_2,0.7577777305
SBRG_M9Na_Gluconate_Mid_1,0.3652152174999994
SBRG_M9Na_Gluconate_Mid_2,0.3270757274999996
SBRG_M9Na_Glucosamine_Mid_1,-0.3405110975000003
SBRG_M9Na_Glucosamine_Mid_2,-0.4351338715000006
SBRG_M9Na_Glycerol_Mid_1,-0.4596469825000007
SBRG_M9Na_Glycerol_Mid_2,0.1149932744999997
SBRG_M9Na_Maltose_Mid_1,-0.5916421144999999
SBRG_M9Na_Maltose_Mid_2,0.4527870074999995
SBRG_M9Na_Mannitol_Mid_1,-0.5935516475
SBRG_M9Na_Mannitol_Mid_2,-0.4111588245000002
SBRG_M9Na_Trehalose_Mid_1,-0.7025699355000006
SBRG_M9Na_Trehalose_Mid_2,-0.7561852295000007
SBRG_M9Na_ethanol_Mid_1,-0.6537966505000004
SBRG_M9Na_ethanol_Mid_2,-1.3561340885000002
SBRG_M9Na_fructose_Mid_1,-0.0341965595000006
SBRG_M9Na_fructose_Mid_2,0.1269997674999992
SBRG_M9Na_fumarate_Mid_1,-0.0942862785000002
SBRG_M9Na_fumarate_Mid_2,0.0207638894999995
SBRG_M9Na_glucoseGrowth_Late_1,0.3772105574999997
SBRG_M9Na_glucoseGrowth_Late_2,-0.3761128215000004
SBRG_M9Na_glucoseGrowth_Mid_1,-0.2261270245000002
SBRG_M9Na_glucoseGrowth_Mid_2,0.2261270244999993
SBRG_M9Na_glucoseGrowth_Stat_1,1.0731625165
SBRG_M9Na_glucoseGrowth_Stat_2,0.1840799604999992
SBRG_M9Na_ribose_Mid_1,-0.0373191205000003
SBRG_M9Na_ribose_Mid_2,0.1984687304999992
SBRG_M9Na_succinate_Mid_1,0.5548915894999995
SBRG_M9Na_succinate_Mid_2,-0.0609258815000002
SBRG_M9Na_sucrose_Mid_1,-0.1564290345000003
SBRG_M9Na_sucrose_Mid_2,-0.5049697395000008
SBRG_LBv2_HapROver_Late_1,-1.0350699519999995
SBRG_LBv2_HapROver_Late_2,-0.4811510349999999
SBRG_LBv2_HapROver_Mid_1,-1.1444062229999998
SBRG_LBv2_HapROver_Mid_2,-0.638655763
SBRG_LBv2_HapROver_Stat_1,-0.8402242289999999
SBRG_LBv2_HapROver_Stat_2,-1.179325499
SBRG_LBv2_LuxOOver_Late_1,-2.455605872
