,-0.0785884245,-0.0471530547,-0.0157176849,0.0157176849,0.0471530547,0.0785884245,0.1100237943,0.1414591641,0.1728945339,0.2043299037,0.2357652735,0.26720064330000004,0.2986360131,0.33007138290000004,0.3615067527,0.39294212250000005,0.4243774923,0.45581286210000005,0.4872482319,0.5186836016999999
thresh,-0.0628707396,0.0628707396,1,,,,,,,,,,,,,,,,,
unreg,1,8,2289,1880,18,4,2,1,2,1,1,1,1,1,0,1,0,0,0,0
unreg_genes,['fur'],[],[],[],[],['recN' 'stfE' 'sulA' 'icdC'],['ymfQ' 'ymfN'],['jayE'],['beeE' 'intE'],['ymfH'],['xisE'],['ymfL'],['ymfM'],['ymfJ'],[],['ymfT'],[],[],[],[]
