,Value,list
TF,PyrR,
reg_genes,0,[]
comp_genes,11,['yecS' 'nylA' 'carB' 'XK27_08715']
both_genes,0,['naiP' 'pyrR' 'pyrE' 'pyrB' 'carA' 'pyrP' 'pyrF']
reg_genes2,7,
comp_genes2,0,
both_genes2,0,
