,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.007683312445088469,,1.0,0.0,-0.007683312445088469
1,Cr__2,-0.01895583141375672,,1.0,1.0,-0.01895583141375672
2,Cr__3,-0.0199111773129101,,1.0,2.0,-0.0199111773129101
3,Cr__4,-0.02012014360366237,,1.0,3.0,-0.02012014360366237
4,Cr__5,-0.01145574389605684,,1.0,4.0,-0.01145574389605684
5,Cr__6,-0.017427106104840048,,1.0,5.0,-0.017427106104840048
6,Fe__1,-0.010438590481768723,,1.0,6.0,-0.010438590481768723
7,Fe__2,-0.019477304528596667,,1.0,7.0,-0.019477304528596667
8,Fe__3,-0.020554193852825583,,1.0,8.0,-0.020554193852825583
9,Fe__4,-0.03249580125306732,,1.0,9.0,-0.03249580125306732
10,Fe__5,-0.036229162158636655,,1.0,10.0,-0.036229162158636655
11,Fe__6,-0.044507723298398486,,1.0,11.0,-0.044507723298398486
12,Cd__1,0.00042014004913885217,,1.0,12.0,0.00042014004913885217
13,Cd__2,0.006084201243024928,,1.0,13.0,0.006084201243024928
14,Cd__3,0.011647765941434293,,1.0,14.0,0.011647765941434293
15,Cd__4,0.018006876953701255,,1.0,15.0,0.018006876953701255
16,Cd__5,0.01856911700419225,,1.0,16.0,0.01856911700419225
17,Cd__6,0.02196546195914553,,1.0,17.0,0.02196546195914553
18,Zn__1,-0.027226610472109718,,1.0,18.0,-0.027226610472109718
19,Zn__2,-0.034507192536017764,,1.0,19.0,-0.034507192536017764
20,Zn__3,-0.01970475791335806,,1.0,20.0,-0.01970475791335806
21,Zn__4,-0.02166737015286812,,1.0,21.0,-0.02166737015286812
22,Zn__5,-0.028682769832996943,,1.0,22.0,-0.028682769832996943
23,Zn__6,-0.03349548147527124,,1.0,23.0,-0.03349548147527124
24,Cu__1,0.0031477080020542486,,1.0,24.0,0.0031477080020542486
25,Cu__2,0.002598594890206972,,1.0,25.0,0.002598594890206972
26,Cu__3,0.003911616534983128,,1.0,26.0,0.003911616534983128
27,Cu__4,0.005028073154336827,,1.0,27.0,0.005028073154336827
28,Cu__5,0.01002676476133444,,1.0,28.0,0.01002676476133444
29,Cu__6,0.0210553168025827,,1.0,29.0,0.0210553168025827
30,Pb__1,0.008395895311078195,,1.0,30.0,0.008395895311078195
31,Pb__2,0.018724304255601714,,1.0,31.0,0.018724304255601714
32,Pb__3,0.02868773864106518,,1.0,32.0,0.02868773864106518
33,Pb__4,0.03481025865429305,,1.0,33.0,0.03481025865429305
34,Pb__5,0.04331233277941498,,1.0,34.0,0.04331233277941498
35,Pb__6,0.04748173247641962,,1.0,35.0,0.04748173247641962
