k,name,in_iM,gene_weight,regulator,function,category
2,UC-3,False,-0.053980092294514184,,,
13,UC-6,False,-0.045521601028740415,,,
1,UC-2,False,-0.023555162828415632,,,
14,UC-7,False,-0.016151695139706136,,,
7,Zinc - Steady,False,-0.014570426577702163,,,
11,Chromium,False,0.013122895658016205,,,
12,Zinc - Intermediate,False,0.012503227146050656,,,
10,Copper,False,0.010637848805636169,,,
3,Cadmium,False,0.009677039831876757,,,
9,UC-5,False,-0.008555100291002406,,,
5,Lead,False,-0.005294402381405235,,,
8,Zinc - Fast,False,-0.003616513123270124,,,
0,UC-1,False,-0.002979532177560032,,,
4,UC-4,False,-0.0028598556690849364,,,
6,Iron,False,-0.0009616979269776492,,,
