,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,3.33333360913457e-11,0.5987109163622721,3.0,0.0,0.6744480644,6.0,-0.46873303460000004,12.0,-0.2057150297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.13835061063333334,0.16139216939165593,3.0,1.0,-0.3195427232,7.0,-0.0854970516,13.0,-0.010012057100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.2370262732666667,0.26584067232986447,3.0,2.0,-0.5342317139,8.0,-0.0219182328,14.0,-0.1549288731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.14057104143333332,0.14286635509117104,3.0,3.0,0.0198116867,9.0,-0.1873134772,15.0,-0.2542113338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.34987548203333335,0.32263178410917026,3.0,4.0,-0.0622958823,10.0,-0.6987622065,16.0,-0.2885683573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.45727264246666666,0.5786224618946966,3.0,5.0,-1.1183604455,11.0,-0.042906662000000005,17.0,-0.21055081990000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-1.2125914717,0.0,2.0,18.0,-1.2125914717,71.0,-1.2125914717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,1.3875384226666665,0.8398988590633625,3.0,19.0,0.5305178045,70.0,2.2091986249,205.0,1.4228988386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.5648312827874999,0.42848234814590735,8.0,20.0,-1.2125914717,32.0,-0.3113905086,55.0,-0.9402676298,67.0,-0.5023471151,126.0,-0.4061610687,147.0,0.0380468777,203.0,-0.22701327100000002,210.0,-0.9569260751,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.31547876273333336,1.1061851461745564,3.0,21.0,0.2409212158,34.0,-0.7515415432,61.0,1.4570566156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,2.1294542524624998,1.3640253538419034,8.0,22.0,2.4631147884,104.0,4.2521325398,111.0,0.1930700055,133.0,1.4800949158,165.0,1.6148103682000001,238.0,2.5237737966,265.0,0.8788036893000001,270.0,3.6298339161,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,0.5711401697714286,0.7025249170674102,7.0,23.0,0.7965934853000001,56.0,-0.024655098900000002,82.0,0.8004851842,118.0,1.8828118281,134.0,-0.2678361628,137.0,0.2969593478,227.0,0.5136226047,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.23782552765,0.1799356691225955,4.0,24.0,-0.44173884830000004,101.0,-0.2264799824,139.0,-0.2773355965,149.0,-0.0057476834,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,0.580842540225,1.2935508382524803,4.0,25.0,0.2849374566,123.0,-0.3220761815,155.0,-0.1232811375,191.0,2.4837900233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.4435692358000001,1.1027502218079854,3.0,26.0,-0.4312794113,59.0,1.6822662565000002,159.0,0.0797208622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-0.0965278378,0.49538747875608247,5.0,27.0,-0.5258497280000001,76.0,0.2816308857,146.0,-0.0068702981,162.0,0.45235098640000004,262.0,-0.683901035,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,0.42803253570000005,1.1413894654137418,4.0,28.0,-0.1322448903,94.0,2.1397191422,186.0,-0.1188940087,231.0,-0.1764501004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-0.30267405750000004,0.1680656443153012,3.0,29.0,-0.477942427,49.0,-0.1428816453,260.0,-0.28719810020000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,0.046265822440000014,1.16018969144899,5.0,30.0,-1.2125914717,77.0,-1.2125914717,172.0,0.7023075921,259.0,0.8167690455000001,280.0,1.137435418,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-0.396834249,0.7395333819666426,4.0,31.0,-1.2125914717,40.0,0.5637796896,138.0,-0.3243520317,192.0,-0.6141731822000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,-0.4641812535714286,0.5703080559121314,7.0,33.0,-0.4252036764,39.0,-0.49699748050000003,58.0,-0.5960289695000001,122.0,0.6814522805000001,170.0,-1.2125914717,244.0,-0.4949080972,261.0,-0.7049913602,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,-0.17673857514285712,0.8266980624671143,7.0,35.0,-0.157474356,79.0,-0.1476908508,92.0,-1.2125914717,208.0,1.0894822948,251.0,0.3799069496,263.0,-1.2125914717,299.0,0.0237888798,,,,,,,,,,,,,,,,,,,,,,
