,-0.06360707555555556,-0.04770530666666667,-0.03180353777777778,-0.01590176888888889,0.0,0.01590176888888889,0.03180353777777778,0.04770530666666667,0.06360707555555556,0.07950884444444445,0.09541061333333334,0.11131238222222223,0.12721415111111112,0.14311592,0.1590176888888889,0.1749194577777778,0.19082122666666668,0.20672299555555557,0.22262476444444446,0.23852653333333335
thresh,-0.07155796,0.07155796,2,,,,,,,,,,,,,,,,,
unreg,2,1,42,638,3010,492,35,10,2,1,1,1,0,0,0,0,0,1,0,0
LexA,0,0,0,4,12,8,4,5,6,3,3,3,1,2,3,2,1,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],['mrgA'],['yvzB'],['yobU'],[],[],[],[],[],['ymzE/2'],[],[]
LexA_genes,[],[],[],['vpr' 'yolC' 'hbs' 'yozM'],"['yqkC' 'ydgG' 'ydgH' 'yqkB' 'yqzH' 'yqhB' 'sipV' 'rocR' 'pcrB' 'corA'
 'yqjZ' 'yqkA']",['yhjE' 'ytsJ' 'yerH' 'pcrA' 'yqjY' 'ligA' 'ykvR' 'yozL'],['parC' 'parE' 'ydiP' 'ydiO'],['ruvB' 'yhaM' 'ruvA' 'cwlD' 'dnaE'],['ybaK' 'aprX' 'ypuD' 'sda' 'uvrC' 'recA'],['lexA' 'yhaO' 'sbcE'],['ynzC' 'yqjX' 'xkdA'],['uvrA' 'polY2' 'uvrB'],['yhaZ'],['tagC' 'yhjD'],['uvrX' 'yorC' 'yorB'],['bstG' 'yneB'],['yneA'],[],[],[]
