,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,2.7504647814,0.7137991265662073,2.0,0.0,3.2551969842,1.0,2.2457325786,,,,,,,,
1,Fur__wt_dpd,2.8717413578,0.289790545292395,2.0,2.0,2.6668284981,3.0,3.0766542175,,,,,,,,
2,Fur__wt_fe,4.3666291381,0.1514750703143698,2.0,4.0,4.2595200887,5.0,4.4737381875,,,,,,,,
3,Fur__delfur_dpd,3.28849196005,0.5420065432082034,2.0,6.0,3.6717484622,7.0,2.9052354579,,,,,,,,
4,Fur__delfur_fe2,4.457580383650001,0.29587825702778053,2.0,8.0,4.2483628617,9.0,4.6667979056,,,,,,,,
5,Acid__wt_ph5,4.00278013015,0.20842362422645055,2.0,10.0,3.8554023721,11.0,4.1501578882,,,,,,,,
6,Acid__delgadx_ph5,3.2480775353,0.99587221327216,2.0,12.0,2.5438895401,13.0,3.9522655305,,,,,,,,
7,Acid__delgadw_ph5,4.0603952866499995,0.4169924062320807,2.0,14.0,3.7655371285,15.0,4.3552534448,,,,,,,,
8,Acid__delgade_ph5,4.1845108439,0.13210473210743562,2.0,16.0,4.091098692,17.0,4.2779229958,,,,,,,,
9,Oxidative__wt_pq,2.8574507782,0.6962263967740406,2.0,18.0,3.3497571846,19.0,2.3651443718,,,,,,,,
10,Oxidative__deloxyr_pq,3.9059711243,0.2763712610308619,2.0,20.0,3.7105471315000003,21.0,4.1013951171,,,,,,,,
11,Oxidative__delsoxr_pq,3.45803426815,0.04158305864449466,2.0,22.0,3.4874379309,23.0,3.4286306054,,,,,,,,
12,Oxidative__delsoxs_pq,3.84068599755,0.18629285781838328,2.0,24.0,3.7089570545,25.0,3.9724149406,,,,,,,,
13,Nac/NtrC__wt_csn,3.91754835805,0.18587527209037658,2.0,26.0,3.7861146927,27.0,4.0489820234,,,,,,,,
