,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.013771579249628258,,1.0,0.0,-0.013771579249628258
1,Cr__2,-0.03640446240132052,,1.0,1.0,-0.03640446240132052
2,Cr__3,-0.0335709561718089,,1.0,2.0,-0.0335709561718089
3,Cr__4,-0.016232283123202032,,1.0,3.0,-0.016232283123202032
4,Cr__5,0.01621435657485474,,1.0,4.0,0.01621435657485474
5,Cr__6,0.05400423776039924,,1.0,5.0,0.05400423776039924
6,Fe__1,-0.033856506257942814,,1.0,6.0,-0.033856506257942814
7,Fe__2,-0.04887180399119745,,1.0,7.0,-0.04887180399119745
8,Fe__3,-0.052819709563197884,,1.0,8.0,-0.052819709563197884
9,Fe__4,-0.06772552292144034,,1.0,9.0,-0.06772552292144034
10,Fe__5,-0.08655587968981895,,1.0,10.0,-0.08655587968981895
11,Fe__6,-0.09291490553972884,,1.0,11.0,-0.09291490553972884
12,Cd__1,0.005607158607088978,,1.0,12.0,0.005607158607088978
13,Cd__2,0.01900980098552724,,1.0,13.0,0.01900980098552724
14,Cd__3,0.027419997723623392,,1.0,14.0,0.027419997723623392
15,Cd__4,0.04017512620372177,,1.0,15.0,0.04017512620372177
16,Cd__5,0.0572241210261629,,1.0,16.0,0.0572241210261629
17,Cd__6,0.07341024409951072,,1.0,17.0,0.07341024409951072
18,Zn__1,-0.009072710682608044,,1.0,18.0,-0.009072710682608044
19,Zn__2,-0.011426527815941171,,1.0,19.0,-0.011426527815941171
20,Zn__3,-0.01901771922326664,,1.0,20.0,-0.01901771922326664
21,Zn__4,-0.0007416642614808678,,1.0,21.0,-0.0007416642614808678
22,Zn__5,0.01762603132031763,,1.0,22.0,0.01762603132031763
23,Zn__6,0.022734567035675772,,1.0,23.0,0.022734567035675772
24,Cu__1,0.0006027567661149116,,1.0,24.0,0.0006027567661149116
25,Cu__2,0.0064279626449741,,1.0,25.0,0.0064279626449741
26,Cu__3,0.02172323970162722,,1.0,26.0,0.02172323970162722
27,Cu__4,0.03022969015295732,,1.0,27.0,0.03022969015295732
28,Cu__5,0.037647642341295216,,1.0,28.0,0.037647642341295216
29,Cu__6,0.038415861042290056,,1.0,29.0,0.038415861042290056
30,Pb__1,0.01735133780843244,,1.0,30.0,0.01735133780843244
31,Pb__2,0.03963782291200908,,1.0,31.0,0.03963782291200908
32,Pb__3,0.05686778929783268,,1.0,32.0,0.05686778929783268
33,Pb__4,0.08945950560452942,,1.0,33.0,0.08945950560452942
34,Pb__5,0.11257840470624557,,1.0,34.0,0.11257840470624557
35,Pb__6,0.1417268837861896,,1.0,35.0,0.1417268837861896
