k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.016193395666778087,,,
3,Cadmium,False,-0.008449469292536378,,,
11,Chromium,False,-0.007541179675608874,,,
5,Lead,False,-0.005742782135494054,,,
10,Copper,False,-0.003636776932980865,,,
7,Zinc - Steady,False,0.0024739978299476205,,,
14,UC-7,False,-0.002288360989186913,,,
13,UC-6,False,0.0013613302388694136,,,
8,Zinc - Fast,False,0.0011802413361147047,,,
9,UC-5,False,-0.0009629363706054908,,,
4,UC-4,False,-0.0008848869084613399,,,
0,UC-1,False,0.0005210007942514494,,,
12,Zinc - Intermediate,False,0.00036828544683206033,,,
2,UC-3,False,0.00031168725457973777,,,
1,UC-2,False,-2.4870313700375847e-06,,,
