k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,0.025824182331562043,,,
6,Iron,False,-0.015572617268189787,,,
11,Chromium,False,-0.008613681066781282,,,
3,Cadmium,False,0.006942834770306945,,,
10,Copper,False,0.005671061570756138,,,
13,UC-6,False,-0.003559030252508819,,,
0,UC-1,False,-0.0034503212105482816,,,
1,UC-2,False,0.003269777700770646,,,
4,UC-4,False,0.0032671722560189665,,,
2,UC-3,False,-0.002791479846928269,,,
9,UC-5,False,-0.0023809574300378378,,,
8,Zinc - Fast,False,0.0020045285765081643,,,
12,Zinc - Intermediate,False,0.001568956316044801,,,
14,UC-7,False,-0.0011361527896951884,,,
7,Zinc - Steady,False,0.00031301155206165277,,,
