,-0.033736628515322394,-0.020241977109193433,-0.006747325703064473,0.006747325703064487,0.020241977109193447,0.03373662851532241,0.04723127992145137,0.06072593132758033,0.0742205827337093,0.08771523413983826,0.10120988554596722,0.11470453695209618,0.12819918835822514,0.1416938397643541,0.15518849117048306,0.16868314257661202,0.18217779398274098,0.19567244538886994,0.2091670967949989,0.22266174820112788
thresh,-0.026989302812257917,0.026989302812257917,1,,,,,,,,,,,,,,,,,
unreg,12,224,3269,1633,262,66,48,31,9,6,3,3,3,0,2,1,0,0,0,0
unreg_genes,"['PA2501' 'PA4392' 'PA1883' 'PA4104' 'soxG' 'PA4636a' 'PA1825' 'PA4173'
 'PA1303' 'PA0526' 'PA3389' 'PA3390']",[],[],[],[],"['PA2746a' 'PA5525' 'fumC1' 'fiuA' 'cpg2' 'PA5185' 'PA2551' 'PA2178'
 'potB' 'PA3341' 'PA2292' 'PA2771' 'pirA' 'PA4634' 'algK' 'PA0821'
 'PA5405' 'glgP' 'PA1914' 'PA0725' 'PA2804' 'PA3258' 'PA2266' 'PA2325'
 'PA3422' 'PA2347' 'PA5396' 'PA4100' 'antB' 'PA1917' 'PA4313' 'PA0138'
 'PA1261' 'PA2189' 'PA4821' 'PA2070' 'PA0324' 'PA1567' 'PA1932' 'PA4350'
 'mdcA' 'PA5246' 'PA1037' 'PA0573' 'PA0884' 'oprP' 'PA4089' 'PA1951'
 'PA2157' 'PA2377' 'hpcG' 'PA2636' 'fecA' 'PA0444' 'PA1233' 'PA0813'
 'PA1953' 'PA1833a' 'PA1108' 'PA0702' 'PA0434' 'PA1491' 'pfeA' 'braZ'
 'PA4179' 'PA5548']","['PA4186' 'PA2635' 'pslN' 'PA2914' 'PA2187' 'PA1874' 'PA0790' 'PA0532'
 'PA4218' 'PA0811' 'pvdE' 'PA1399' 'PA0144' 'PA3467' 'PA2678' 'PA0976'
 'PA0439' 'PA4653' 'PA3051' 'PA3851' 'PA2455' 'PA1952' 'hasAp' 'PA2500'
 'PA2838' 'nalC' 'PA5468' 'alg8' 'PA0688' 'betC' 'PA2689' 'PA0483'
 'PA1332' 'glyA1' 'potA' 'PA0498' 'PA2524' 'PA1577' 'PA2563' 'PA3137'
 'PA0824' 'PA0240' 'PA1970' 'PA3532' 'PA0033' 'PA4586' 'PA1879' 'kdpA']","['fpvB' 'PA4873' 'PA2284' 'PA0334' 'PA4098' 'PA3122' 'PA1854' 'PA0812'
 'PA2803' 'hpaC' 'PA0809' 'fepG' 'PA4635' 'PA2286' 'PA4990' 'PA3497'
 'PA2768' 'PA0912' 'PA0875' 'PA1251' 'PA0914' 'PA0251' 'PA2761' 'PA1347'
 'PA0214' 'PA3325' 'cupC1' 'PA1837a' 'PA0989' 'PA3016' 'PA1501']","['PA2878' 'PA4149' 'PA0842' 'PA1824' 'PA2441' 'PA1112a' 'PA1154' 'nrdG'
 'opmD']",['PA0202' 'PA4128' 'PA4382' 'pyrQ' 'PA2919' 'PA5566'],['PA1933' 'PA1938' 'algG'],['PA2763a' 'PA2287' 'PA3993'],['PA0823' 'PA2319' 'PA4351'],[],['PA2458' 'PA3865a'],['PA4637a'],[],[],[],[]
