,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,-3.33333360913457e-11,0.9385111274900609,3.0,0.0,-0.1801037459,6.0,1.0155112815,12.0,-0.8354075357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.12701919836666672,0.7215685605562796,3.0,1.0,0.6300713358000001,7.0,0.4507018725,13.0,-0.6997156132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.06729440553333334,0.055734979346916264,3.0,2.0,0.11874676690000001,8.0,0.0080886967,14.0,0.07504775300000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.9053050251666667,0.6731328831881568,3.0,3.0,-0.1291547068,9.0,-1.3294480496,15.0,-1.2573123191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-6.034072615466667,0.6447528182021534,3.0,4.0,-5.4379585771,10.0,-6.7183837434,16.0,-5.9458755259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-9.179652686333334,0.7473281561839434,3.0,5.0,-8.8914731361,11.0,-10.0281668954,17.0,-8.6193180275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-1.2531004008,0.36324374795132636,2.0,18.0,-0.9962482834,71.0,-1.5099525182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-14.152744446633335,2.0321901809682688,3.0,19.0,-15.2387256683,70.0,-15.4112200501,205.0,-11.8082876215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-2.232350652,1.576866742757792,8.0,20.0,-3.0166569819,32.0,-3.1880188779,55.0,-3.1531952922,67.0,-0.7852817619,126.0,-2.6573645822,147.0,-3.3137664874,203.0,1.1133592881,210.0,-2.8578805206,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.8763251522333334,0.2721087369399638,3.0,21.0,-0.5866889829,34.0,-0.9156618083,61.0,-1.1266246655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-4.3242022977375,1.4038271105880877,8.0,22.0,-3.5903998379,104.0,-4.0105436277,111.0,-4.3560541095,133.0,-6.0402521429,165.0,-1.9183905865000002,238.0,-5.2525979401,265.0,-3.4358324963999998,270.0,-5.9895476409,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-13.743373836014287,1.1667690681209013,7.0,23.0,-14.2745406479,56.0,-14.5374144743,82.0,-14.263088114,118.0,-12.0202514805,134.0,-15.2932712975,137.0,-12.5783288545,227.0,-13.2367219834,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-2.446809174225,2.045633622132981,4.0,24.0,-4.9048458947,101.0,-1.8134472502,139.0,-3.0254512939,149.0,-0.0434922581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-1.98194568095,1.2570428391703705,4.0,25.0,-2.0173715698,123.0,-1.3679802505,155.0,-0.8229565739,191.0,-3.7194743296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-0.9759966565666667,0.3762891574255485,3.0,26.0,-0.5895301476,59.0,-0.9972524181,159.0,-1.341207404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-14.764407577740002,2.3605152485176952,5.0,27.0,-17.4898431586,76.0,-14.6144078901,146.0,-14.1226426344,162.0,-11.2919558085,262.0,-16.3031883971,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-1.8219982691249998,2.919729676397526,4.0,28.0,2.1974874381,94.0,-4.6176685296999995,186.0,-1.7806202703,231.0,-3.0871917146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
