k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.007384563703089953,,,
14,UC-7,False,-0.005537968380376696,,,
7,Zinc - Steady,False,0.004783304072916507,,,
5,Lead,False,-0.004329104153439403,,,
3,Cadmium,False,-0.004234685422852635,,,
11,Chromium,False,0.0031805089954286807,,,
12,Zinc - Intermediate,False,-0.0028716145694839307,,,
10,Copper,False,-0.0028679299796931447,,,
0,UC-1,False,-0.002390715323854238,,,
2,UC-3,False,-0.0009314996673492717,,,
4,UC-4,False,0.0007902663660934193,,,
1,UC-2,False,0.0006413985876133665,,,
13,UC-6,False,-0.0003637767297914252,,,
9,UC-5,False,-0.00029180065188023923,,,
8,Zinc - Fast,False,-6.824219271948096e-05,,,
