,-0.2990889032307692,-0.24924075269230767,-0.19939260215384613,-0.1495444516153846,-0.09969630107692307,-0.04984815053846153,0.0,0.04984815053846153,0.09969630107692307,0.1495444516153846,0.19939260215384613,0.2492407526923076,0.2990889032307692,0.3489370537692308,0.39878520430769226,0.44863335484615374,0.49848150538461533,0.5483296559230769,0.5981778064615384,0.6480259569999999
thresh,-0.3240129785,0.3240129785,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,94,5385,92,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['PA0135'],[]
