,BSU40320
M9exp_1,11.1901
M9exp_2,10.9605
M9exp_3,10.3362
M9tran_1,10.4861
M9tran_2,10.3672
M9tran_3,10.7783
M9stat_1,10.6023
M9stat_2,10.0088
M9stat_3,9.8835
MG-0.1_1,11.1957
MG-0.1_2,10.1319
MG-0.1_3,11.5483
MG-0.2_2,10.8048
MG-0.2_3,10.9184
MG+5_1,11.0521
MG+5_2,10.9287
MG+5_3,10.7128
MG+10_1,11.546
MG+10_2,11.1624
MG+10_3,10.4419
MG+15_1,10.5958
MG+15_2,11.6892
MG+15_3,11.2146
MG+25_1,11.0443
MG+25_2,10.6877
MG+25_3,10.9426
MG+45_1,10.8157
MG+45_2,10.5978
MG+45_3,11.5092
MG+60_2,10.7541
MG+60_3,10.9798
MG+90_2,10.4907
MG+90_3,10.9119
MG+120_1,10.4664
MG+120_2,10.8594
MG+120_3,10.4591
MG+150_1,10.4217
MG+150_3,10.1954
GM-0.1_1,10.7218
GM-0.1_2,11.2718
GM-0.1_3,10.8351
GM-0.2_1,10.8933
GM-0.2_2,11.1176
GM-0.2_3,10.9488
GM+5_1,10.3193
GM+5_2,10.9267
GM+5_3,11.1288
GM+10_2,10.9718
GM+10_3,9.9626
GM+15_1,10.8406
GM+15_2,10.7202
GM+15_3,10.6906
GM+25_1,11.0094
GM+25_2,10.6269
GM+25_3,10.3568
GM+45_1,10.9506
GM+45_2,9.8516
GM+45_3,10.3872
GM+60_1,10.8028
GM+60_2,9.7707
GM+60_3,10.046
GM+90_1,11.0941
GM+90_2,10.8591
GM+90_3,10.2646
GM+120_1,10.3304
GM+120_3,10.2331
GM+150_1,10.3656
GM+150_2,9.7916
GM+150_3,10.6417
BT_1,10.8818
BT_2,10.4685
B36_1,10.8995
B36_2,10.7998
B60_1,11.3033
B60_2,10.6444
S0_1,15.5308
S0_2,15.6202
S0_3,16.1202
S1_1,11.4992
S1_2,11.6947
S1_3,11.5976
S2_1,10.4816
S2_2,10.4536
S2_3,10.5187
S3_1,11.3605
S3_2,11.2181
S4_1,11.4318
S4_2,11.3201
S4_3,10.7683
S5_1,10.7845
S5_2,11.0128
S5_3,10.9442
S6_1,10.2845
S6_2,8.5058
S6_3,10.2767
S6/t_1,10.1606
S6/t_2,8.3838
S6_4,10.4383
S6_5,10.9123
S6_6,11.2417
S7_4,10.5173
S7_5,10.2709
S7_6,10.6023
S8_4,10.1504
S8_5,9.7876
G135_1,11.5732
G135_3,10.0719
G150_1,10.4876
G150_2,11.9538
G150_3,11.1382
G180_1,10.7829
G180_2,11.3365
G180_3,10.424
T-5.40H_1,11.0971
T-4.40H_1,10.9908
T-3.40H_1,10.8525
T-2.40H_1,10.6707
T-1.40H_1,10.5044
T-1.10H_1,10.8993
T-0.40H_1,10.3459
T0.0H_1,10.4921
T0.30H_1,11.3691
T1.0H_1,12.4415
T1.30H_1,13.7454
T2.0H_1,13.5846
T2.30H_1,12.8202
T3.0H_1,11.1794
T3.30H_1,11.2032
T4.0H_1,11.2227
T5.0H_1,10.4686
LBexp_1,10.7003
LBexp_2,10.4764
LBexp_3,10.0777
LBtran_1,11.2472
LBtran_2,10.3206
LBtran_3,10.4423
LBstat_1,15.5892
LBstat_2,15.6159
LBstat_3,16.021
LBGexp_1,11.0035
LBGexp_2,10.6764
LBGexp_3,10.8669
LBGtran_2,9.9195
LBGtran_3,10.2699
LBGstat_1,9.1627
LBGstat_2,8.9938
LBGstat_3,9.1511
Mt0_1,10.6655
Mt0_3,10.8959
M0t45_1,10.4764
M0t45_2,11.0042
M0t45_3,10.9556
M0t90_1,12.456
M0t90_2,14.5253
M0t90_3,12.3734
M40t45_1,10.2641
