,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,LB__LBexp,-37.6754140665,7.1476549540795755,3.0,0.0,-45.8695680787,1.0,-32.7234386098,2.0,-34.433235511,,,,,,,,,,
1,LB__LBtran,-15.354014062300001,1.1457078128217262,3.0,3.0,-15.826849504,4.0,-16.1876273579,5.0,-14.047565325,,,,,,,,,,
2,LB__LBstat,-20.324677363033334,0.7205266525418907,3.0,6.0,-20.2783305502,7.0,-19.6284429319,8.0,-21.067258607,,,,,,,,,,
3,LB__LBGexp,-43.53341788646667,5.165339443339836,3.0,9.0,-44.9447541508,10.0,-37.8091016269,11.0,-47.8463978817,,,,,,,,,,
4,LB__LBGtran,-29.024087748150002,4.362571475801156,2.0,12.0,-32.1088916221,13.0,-25.9392838742,,,,,,,,,,,,
5,LB__LBGstat,-50.42873890820001,7.806828340172542,3.0,14.0,-55.7016513794,15.0,-54.1242542681,16.0,-41.4603110771,,,,,,,,,,
6,Life Cycle__S0,-20.75229533486667,3.125256663088832,3.0,17.0,-18.0204900312,18.0,-24.1602947149,19.0,-20.0761012585,,,,,,,,,,
7,Life Cycle__S1,2.552024797766667,0.41483531818450503,3.0,20.0,2.7263133152,21.0,2.8512818534,22.0,2.0784792247,,,,,,,,,,
8,Life Cycle__S2,4.606303197666667,1.1974182417363113,3.0,23.0,3.2278137983,24.0,5.2026195512,25.0,5.3884762435,,,,,,,,,,
9,Life Cycle__S3,-2.12755369905,0.9275600950246946,2.0,26.0,-2.7834377322,27.0,-1.4716696659,,,,,,,,,,,,
10,Life Cycle__S4,-7.2889770375,0.5145664464654414,3.0,28.0,-7.8700015285,29.0,-6.8908240308,30.0,-7.1061055532,,,,,,,,,,
11,Life Cycle__S5,-9.596001691033335,0.3293942564481625,3.0,31.0,-9.9098572686,32.0,-9.2530051421,33.0,-9.6251426624,,,,,,,,,,
12,Life Cycle__S6,-14.6738950475875,6.4558982339635085,8.0,34.0,-12.2060185078,35.0,-24.1553230148,36.0,-11.0381188994,37.0,-13.4264668024,38.0,-25.6906035883,39.0,-11.3509913081,40.0,-10.1624322458,41.0,-9.3612060141
13,Life Cycle__S7,-15.358027434333335,1.1081848472256182,3.0,42.0,-14.0909005847,43.0,-16.1460765084,44.0,-15.8371052099,,,,,,,,,,
14,Life Cycle__S8,-22.28586870235,8.682357136567083,2.0,45.0,-16.1465150944,46.0,-28.4252223103,,,,,,,,,,,,
15,Life Cycle__G135,-53.424327387649996,3.9266284249047514,2.0,47.0,-56.2008729741,48.0,-50.6477818012,,,,,,,,,,,,
16,Life Cycle__G150,-54.77914343096666,1.5778645239442022,3.0,49.0,-53.3694286726,50.0,-56.4835930675,51.0,-54.4844085528,,,,,,,,,,
17,Life Cycle__G180,-58.94886641116667,1.4461879857507374,3.0,52.0,-58.2670520626,53.0,-60.6099275862,54.0,-57.9696195847,,,,,,,,,,
18,Stress Time Course__C30,-17.21848740535,0.8988852554679665,2.0,55.0,-17.854095265,56.0,-16.5828795457,,,,,,,,,,,,
19,Stress Time Course__C90,3.21105459315,1.4672272302481175,2.0,57.0,2.1735682691,58.0,4.2485409172,,,,,,,,,,,,
20,Biofilm__BI,-7.46286353695,1.0070433559625824,2.0,59.0,-6.750776351,60.0,-8.1749507229,,,,,,,,,,,,
21,Biofilm__BC,6.533648372625,2.568141125289268,4.0,61.0,7.6389729786,62.0,8.1777239464,63.0,2.7011322942,64.0,7.6167642713,,,,,,,,
22,Biofilm__Sw,13.7432506553,1.4393833570540835,2.0,65.0,14.7610483878,66.0,12.7254529228,,,,,,,,,,,,
23,Life Cycle__BT,-3.18950089145,0.10194269022429707,2.0,67.0,-3.261585259,68.0,-3.1174165239,,,,,,,,,,,,
24,Life Cycle__B36,4.15956473285,1.0863914216194406,2.0,69.0,4.9277594741,70.0,3.3913699916,,,,,,,,,,,,
25,Life Cycle__B60,1.00047989285,0.30094103494937374,2.0,71.0,1.2132773394,72.0,0.7876824463000001,,,,,,,,,,,,
26,M9__M9exp,0.0,0.6769505153350558,3.0,73.0,0.0652278765,74.0,-0.7072034381,75.0,0.6419755616,,,,,,,,,,
27,M9__M9tran,-2.2997914753999997,0.7044356858241243,3.0,76.0,-2.2249703927,77.0,-3.0386512235,78.0,-1.63575281,,,,,,,,,,
28,M9__M9stat,-11.5196858924,0.27488689938577876,3.0,79.0,-11.396439291,80.0,-11.8346281894,81.0,-11.3279901968,,,,,,,,,,
29,Supplement__M+G,-2.8042659763666666,0.5808075255219836,3.0,82.0,-2.7875636265,83.0,-3.3932445320999998,84.0,-2.2319897705,,,,,,,,,,
30,Supplement__Glu,-0.3992535082,0.4078599532237408,3.0,85.0,-0.8699934828,86.0,-0.1762386283,87.0,-0.15152841350000001,,,,,,,,,,
31,Supplement__Fru,0.8349014103,1.6137051342062743,3.0,88.0,2.6271838228,89.0,0.3801637332,90.0,-0.5026433251,,,,,,,,,,
32,Supplement__Mal,-1.9643732611666669,0.6127830316022829,3.0,91.0,-1.3416629207000002,92.0,-1.9847354457000002,93.0,-2.5667214171,,,,,,,,,,
33,Supplement__G+S,-3.23629216475,0.4384437878388973,2.0,94.0,-3.5463187403000003,95.0,-2.9262655892,,,,,,,,,,,,
34,Supplement__Pyr,-1.0680396303000002,0.5074548446158698,3.0,96.0,-0.7028447809,97.0,-0.8537933064000001,98.0,-1.6474808036000002,,,,,,,,,,
35,Supplement__Gly,1.6105655358333335,2.735391145792211,3.0,99.0,2.6291190432000002,100.0,3.6905505080000003,101.0,-1.4879729437,,,,,,,,,,
36,Supplement__Glucon,-2.795648770466667,3.323514865673048,3.0,102.0,-1.7491039201,103.0,-0.12137385910000001,104.0,-6.5164685322,,,,,,,,,,
37,Stressors__aero,-8.374494759533333,3.0982909418959967,3.0,105.0,-11.8069860604,106.0,-5.7848022803,107.0,-7.5316959379,,,,,,,,,,
38,Stressors__nit,-12.995892273566668,1.1784786051399345,3.0,108.0,-14.1310091103,109.0,-11.7783768197,110.0,-13.0782908907,,,,,,,,,,
39,Stressors__ferm,-14.937807941633332,2.1138973815138575,3.0,111.0,-16.2062925316,112.0,-12.4975279191,113.0,-16.1096033742,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,-0.6495186208,,1.0,114.0,-0.6495186208,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,-0.23830031370000002,,1.0,115.0,-0.23830031370000002,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,-0.4010474034,,1.0,116.0,-0.4010474034,,,,,,,,,,,,,,
