,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.0172709637554826,,1.0,0.0,0.0172709637554826
1,Cr__2,0.0463397052549717,,1.0,1.0,0.0463397052549717
2,Cr__3,0.08485196817890568,,1.0,2.0,0.08485196817890568
3,Cr__4,0.13148346938099892,,1.0,3.0,0.13148346938099892
4,Cr__5,0.18604087541725295,,1.0,4.0,0.18604087541725295
5,Cr__6,0.2363052899133207,,1.0,5.0,0.2363052899133207
6,Fe__1,-0.009956080247092318,,1.0,6.0,-0.009956080247092318
7,Fe__2,-0.02704926518188542,,1.0,7.0,-0.02704926518188542
8,Fe__3,-0.041509647342753364,,1.0,8.0,-0.041509647342753364
9,Fe__4,-0.059320995498230986,,1.0,9.0,-0.059320995498230986
10,Fe__5,-0.07457922682766799,,1.0,10.0,-0.07457922682766799
11,Fe__6,-0.08244344666100037,,1.0,11.0,-0.08244344666100037
12,Cd__1,-0.007085271784897574,,1.0,12.0,-0.007085271784897574
13,Cd__2,-0.02317671196458766,,1.0,13.0,-0.02317671196458766
14,Cd__3,-0.029904714919555906,,1.0,14.0,-0.029904714919555906
15,Cd__4,-0.030552575961655195,,1.0,15.0,-0.030552575961655195
16,Cd__5,-0.03368858596907885,,1.0,16.0,-0.03368858596907885
17,Cd__6,-0.027830664747233717,,1.0,17.0,-0.027830664747233717
18,Zn__1,-0.0014619440498961302,,1.0,18.0,-0.0014619440498961302
19,Zn__2,-0.010690553786111863,,1.0,19.0,-0.010690553786111863
20,Zn__3,-0.014950024892637094,,1.0,20.0,-0.014950024892637094
21,Zn__4,-0.018605858205978768,,1.0,21.0,-0.018605858205978768
22,Zn__5,-0.01939101860784212,,1.0,22.0,-0.01939101860784212
23,Zn__6,-0.02146596530682587,,1.0,23.0,-0.02146596530682587
24,Cu__1,0.01284359320724865,,1.0,24.0,0.01284359320724865
25,Cu__2,0.02889633816266085,,1.0,25.0,0.02889633816266085
26,Cu__3,0.04638143455787118,,1.0,26.0,0.04638143455787118
27,Cu__4,0.06596580539746842,,1.0,27.0,0.06596580539746842
28,Cu__5,0.0842069482336455,,1.0,28.0,0.0842069482336455
29,Cu__6,0.10276240877843903,,1.0,29.0,0.10276240877843903
30,Pb__1,0.0048655634179038815,,1.0,30.0,0.0048655634179038815
31,Pb__2,0.012383846905422848,,1.0,31.0,0.012383846905422848
32,Pb__3,0.019321536398719755,,1.0,32.0,0.019321536398719755
33,Pb__4,0.029464858085335523,,1.0,33.0,0.029464858085335523
34,Pb__5,0.04012565926985686,,1.0,34.0,0.04012565926985686
35,Pb__6,0.05825848630723951,,1.0,35.0,0.05825848630723951
