,SP5448_06105
SRX1726505,-0.1085756922
SRX1726506,0.0712618293
SRX1726507,0.037313863
SRX1726508,-2.487894998
SRX1726509,-2.5256364259
SRX1726510,-0.9480571678
SRX1726511,-2.8836521691
SRX1726512,-2.6851325483
SRX1726513,-2.3529959869
SRX1081650,-0.0290110735
SRX1081651,-0.0446311745
SRX1081652,0.0022785359000000002
SRX1081653,0.086935553
SRX1081654,-0.1914088625
SRX1081655,0.10911162860000001
SRX1081656,-0.2626833632
SRX1081657,-0.0157945474
SRX1081658,0.2265958375
SRX1081659,-0.2083638549
SRX1081660,-0.1599832532
SRX1081661,-0.21636081040000002
SRX1081662,-0.048198418400000005
SRX1081663,0.1458121259
SRX1081664,0.17969233610000002
SRX1081665,0.0031517426
SRX1081666,0.3077514018
SRX1081668,0.1617141195
SRX1081669,-0.0073548592
SRX1081670,-0.0733461631
SRX1081671,0.0340930996
SRX1081672,-1.8889057581
SRX1081673,-1.73244929
SRX1081674,-2.0464326714
SRX1081675,-1.7133964184
SRX1081676,-0.8973240321
SRX1081677,-1.50536052
SRX1081678,-1.5679091536
SRX1081679,-1.9236626493000002
SRX1081680,-1.8629090291
SRX1081681,-1.6830866921
SRX1081682,-1.6698295339
SRX1081683,-1.5934819227
SRX1081684,-1.5313335118
SRX1081685,-2.0649164712
SRX1081686,-1.9928396645
SRX1081687,-1.5508279019
SRX1081688,-2.7116365899
SRX1081689,-1.7845361769
SRX1081690,-1.6036390973999999
SRX1081691,-1.568087136
SRX1081692,-1.8120706068999999
SRX1962715,0.011714649700000001
SRX1962716,0.0541963846
SRX1962717,-0.0659110343
SRX1962718,0.3309516805
SRX1962719,-0.158099883
SRX1962720,-0.24542374460000002
SRX1962721,-0.0559993063
SRX4892146,0.0065644723000000006
SRX4892147,-0.018933040800000002
SRX4892148,0.040707909
SRX4892149,-0.028339340600000002
SRX4892150,0.0228607621
SRX4892151,-0.045275555700000004
SRX4892152,-0.0676353457
SRX4892153,-0.1103911991
SRX4892154,0.0412129464
SRX4892155,0.0921221536
SRX4892156,0.0286066552
SRX4892157,0.0194226647
SRX4892158,-0.0678759464
SRX4892159,0.019715036800000002
SRX4892160,0.0254044283
SRX4892161,-0.0288176437
SRX7620814,0.171955458
SRX7620815,-0.0071635197
SRX7620816,0.0607417091
SRX7620817,-0.7714619913
SRX7620818,-0.6766765856
SRX7620819,-0.7546634751
SRX7620856,0.1425497019
SRX7620857,-1.1649040464
SRX7620858,0.3035461649
SRX7620859,-1.0936289325
SRX7620860,0.0438226509
SRX7620861,-1.269347226
SRX7620862,-0.19076250020000002
SRX7620863,-0.6060189975
SRX7620864,-0.0710029555
SRX7620865,-0.6789804243
SRX7620866,0.036231808500000004
SRX7620867,-1.3811356393
SRX2161502,-0.0084157077
SRX2161503,-0.08625888400000001
SRX2161504,0.0946745917
SRX2161505,0.24989443660000002
SRX2161506,0.2242335973
SRX2161507,0.2527753561
SRX2161508,0.2519029007
SRX2161509,0.29546666580000003
SRX2161510,0.3132811109
SRX2161511,0.3255911335
SRX2161512,0.2883130044
SRX2161513,0.4639068079
SRX2161514,-1.1006552238
SRX2161515,-1.2580287853
SRX2161516,-1.0010425279
SRX2161517,-0.6356420718
SRX2161518,-0.5514471697000001
SRX2161519,-0.2370993996
SRX2161520,-0.6553203488
SRX2161521,-0.6670162349000001
SRX2161522,-0.40194090120000003
SRX2161523,-0.5224621878
SRX2161524,-0.7622455711
SRX2161525,-0.5857483782
