,-0.07855010038746331,-0.052366733591642206,-0.026183366795821103,0.0,0.026183366795821103,0.05236673359164222,0.07855010038746331,0.1047334671832844,0.13091683397910553,0.15710020077492665,0.18328356757074776,0.20946693436656882,0.23565030116238994,0.26183366795821106,0.2880170347540321,0.31420040154985324,0.34038376834567435,0.36656713514149547,0.3927505019373166,0.41893386873313765
thresh,-0.06545841698955275,0.06545841698955275,1,,,,,,,,,,,,,,,,,
unreg,3,10,432,4713,379,16,6,4,4,2,1,1,0,0,0,1,0,0,0,0
unreg_genes,['PA5383' 'antC' 'antB'],[],[],[],[],[],['PA4129' 'PA0701a' 'vreR' 'PA4133' 'PA0690' 'PA0679'],['PA0673' 'PA0681' 'PA0712' 'gloA2'],['PA0708' 'PA0704' 'PA0689' 'PA4132'],['cat' 'migA'],['PA0709'],['PA0714'],[],[],[],['PA0713'],[],[],[],[]
