,SACI_RS11125
SRX5495523,0.2980403195021655
SRX5495524,-0.04503854929370288
SRX5495525,1.5658088187788852
SRX5495526,1.5616458650392513
SRX6762909,0.004593110636994524
SRX6762910,-0.004593110636993636
SRX6762911,0.5007569720935088
SRX6762912,-0.06777175356655629
SRX3467357,0.241760005946948
SRX3467358,-0.241760005946948
SRX3467359,-0.3331202969291711
SRX3467360,0.3181639718863831
SRX3565164,-0.32730066172168737
SRX3565165,0.8456342848647322
SRX3565166,0.7739689988882983
SRX3565167,0.1463990989894457
SRX3565168,0.9361879043766947
SRX3565169,1.2724807583237316
SRX3565170,0.877023130813563
SRX3565171,0.8690193245358193
SRX3565172,0.7204389261834736
SRX3565173,0.28223062513440844
SRX3565174,0.21375409820602
SRX3565176,0.32081111723136235
SRX3565177,0.8121929888564994
SRX3565178,1.1235745160035444
SRX3565179,0.6268080532466849
SRX3565180,-0.007314644114333468
SRX3565181,0.6134488454418383
SRX3565182,0.922696261232722
SRX3565183,0.8296644285727846
SRX3565184,1.2362821129626118
SRX3565185,0.8277958354871737
SRX3565186,1.2331681791119005
SRX3565187,0.8074526206959378
SRX3565188,0.013429594558771464
SRX3565191,0.11959386984078345
SRX3565192,0.16946672397218876
SRX3565193,0.9045720908784628
SRX3565194,0.08992670520615142
SRX3565195,0.6480655583535384
SRX3565197,0.8956468172337066
SRX3565198,0.9095039144034932
SRX3565199,0.2333017058481497
SRX3565200,0.4267490237503697
SRX3565201,0.29632113034996005
SRX3565202,-0.250997568060642
SRX3565203,0.20199728560521013
SRX3565204,0.2427657075766483
SRX3565205,0.2008887376194579
SRX3565206,0.3346153058360217
SRX3565208,0.5203481073065763
SRX3565209,0.5267538165336942
SRX3565210,0.34022022490341103
SRX3565211,0.20423823962222354
SRX4001511,0.2622010428180665
SRX4001513,-0.2622010428180665
SRX4001514,1.0273799195349085
SRX4001515,-0.3666282127106886
SRX4001516,1.0907621033820278
SRX4001517,0.9236651477688068
SRX4001518,-0.32870200119821025
SRX4001519,0.8051453439375198
SRX4001520,0.6175351629890501
SRX4001521,-0.5742181852805084
SRX4001522,0.5588999043923284
SRX4001523,0.32318077890700536
SRX4001524,-0.5432733325897994
SRX4001525,0.7844836282269902
SRX4001526,0.7643310909521883
SRX4001528,0.8747933184712213
SRX3823521,-0.184592153793778
SRX3823522,0.13128624160875724
SRX3823523,0.053305912185018116
SRX3823524,0.3963501108656686
SRX3823525,0.08273103822417928
SRX3823526,0.06774319604196588
SRX3823527,0.3779232250170734
SRX3823528,0.44840936629768624
SRX3823529,0.5233181234286963
SRX3823530,0.26681257410205905
SRX3823531,0.03740000970855384
SRX3823532,0.4127228989375764
SRX3823533,0.761833893302418
SRX3823534,0.7624783008410354
SRX3823536,0.535165703676177
SRX3823537,1.0099063375104294
SRX3823538,1.0845678031136403
SRX3823539,1.0375036846436982
SRX5653264,0.546761919937925
SRX5653265,0.5821348914407531
SRX5653266,1.0213007857546073
SRX5653267,0.1019612666491314
SRX5653268,-0.3652135995484489
SRX5653269,0.2632523328993157
