,-0.07555166529166668,-0.06181499887500001,-0.048078332458333345,-0.03434166604166668,-0.02060499962500001,-0.006868333208333341,0.006868333208333327,0.020604999624999995,0.03434166604166666,0.04807833245833333,0.061814998875,0.07555166529166668,0.08928833170833333,0.10302499812499999,0.11676166454166667,0.13049833095833335,0.144234997375,0.15797166379166666,0.17170833020833334,0.18544499662500002
thresh,-0.08241999850000001,0.08241999850000001,2,,,,,,,,,,,,,,,,,
unreg,0,3,20,95,371,970,889,260,53,17,10,2,2,1,1,2,2,1,0,0
CcpA,0,1,1,2,12,17,26,26,9,5,7,5,4,3,3,0,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],['nanE' nan],[nan],['gapB'],['mtlA' 'sgaB'],[nan 'ulaA'],[nan],[],[]
CcpA_genes,[],['treR'],['treC'],['glvR' 'treP'],"['pflA' 'scrA' 'malD' 'rbsU' 'malX' 'rbsK' nan 'rbsD' 'msmK' 'malC' 'arcB'
 'glvC']","['arcA' 'cp_1013' 'arcR' 'lapC' 'hlyiiI' 'pflB' 'ybeC' 'gcvH' nan 'glpT'
 nan 'fbA' 'sdhC' 'scrR' 'arcD' nan 'sdhA']","['sdaaB' 'sdaA' 'fhS' 'sdhB' 'accC' 'pfkA' 'kbL' 'malA' 'ydjM' 'ipdC'
 'kipI' 'kipA' 'spA' 'acnA' 'drp35' 'fbP' 'hlA' 'yifK' 'mvaS' 'gltS' nan
 'accB' 'pyK' 'ycsG' 'dhaL' 'ybgL']","['araB' 'nupC' 'pmI' 'manP' 'arcC' 'pfkB' 'icD' 'ptsG' 'dhaK' 'yjcG'
 'murQ' nan 'fruR' 'deoc2' nan 'ccpA' 'dhaM' 'mvaA' 'fruA' 'citZ' nan
 'aldA' 'malR' nan 'gudB' 'fadA']",['tdH' 'sdcS' 'fadE' 'ybbF' 'fadD' nan 'fadX' 'fadB' 'nupC'],['uhpT' 'rocF' 'rocD' 'rocA' nan],['putP' 'alD' 'pckA' 'liP' 'glpD' 'glpK' 'acuA'],['psuG' 'acuC' 'nagC' 'glpF' 'hutH'],['gntP' 'gntK' nan 'ssS'],['nanA' 'acsA' 'putA'],['gntR' 'hutI' 'hutU'],[],[],[],[],[]
