,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,9.25185853854297e-18,0.2735139751427517,3.0,0.0,0.1059161778,1.0,-0.310632723,2.0,0.20471654520000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.0926284262,0.073310685026898,3.0,3.0,-0.0545582072,4.0,-0.0461849105,5.0,-0.1771421609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-0.19880763916666666,0.01997148500683853,3.0,6.0,-0.20483779970000002,7.0,-0.1765159387,8.0,-0.2150691791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,4.761905155906529e-12,0.2351864555382278,21.0,9.0,0.09630083240000001,10.0,-0.1674902163,11.0,-0.35830700060000004,12.0,-0.1609758846,13.0,0.08579854390000001,14.0,0.030171663600000002,15.0,0.0390880726,16.0,-0.1400616372,17.0,-0.08524792140000001,18.0,-0.5433773373,19.0,-0.3822068554,20.0,-0.11106799220000001,21.0,0.1611487814,22.0,0.1027439337,23.0,0.3296767771,24.0,0.3224899614,25.0,0.1560146359,26.0,0.3488710203,27.0,0.0475283965,28.0,0.0979009074,29.0,0.1310013189
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,0.5523016113857142,0.23768184950744908,21.0,30.0,0.5966630937,31.0,0.9289702003,32.0,0.4328322495,33.0,0.23613050630000001,34.0,0.30695228010000003,35.0,0.5090527287000001,36.0,0.7924471379,37.0,0.6687138989,38.0,0.7836566604,39.0,0.4562824587,40.0,0.25845035450000003,41.0,0.7332341154,42.0,0.23313005920000002,43.0,0.5991109087,44.0,0.2014806711,45.0,0.5082141004,46.0,0.8823077485,47.0,0.3404203192,48.0,0.7268657012,49.0,0.9238064098000001,50.0,0.4796122366
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-3.3333326839487164e-11,0.1567249165302714,3.0,51.0,-0.173985317,52.0,0.0438703722,53.0,0.1301149447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.3948381167500001,0.17432328412426829,4.0,54.0,-0.6029530034,55.0,-0.4746375263,56.0,-0.2552826374,57.0,-0.2464792999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,2.5000002068509275e-11,0.0343264438546147,4.0,58.0,0.0126133389,59.0,0.038981353100000005,60.0,-0.009591391500000001,61.0,-0.0420033004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.077649786675,0.05122777261364217,4.0,62.0,-0.0726540308,63.0,-0.1515556709,64.0,-0.0455940835,65.0,-0.0407953615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.07880096612500001,0.028645470045236626,4.0,66.0,-0.0785106409,67.0,-0.0626306588,68.0,-0.11916109350000001,69.0,-0.054901471300000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,-0.06265094895000001,0.0709867653314446,4.0,70.0,-0.0883244947,71.0,0.0412619756,72.0,-0.1190858848,73.0,-0.08445539190000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,1.6666705053107005e-11,0.7238954777070525,6.0,74.0,-0.5871904614,75.0,-0.6313901409,76.0,-0.6609599308,86.0,0.9901361070000001,88.0,0.623475125,90.0,0.2659293012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,-0.4069871798833333,0.5128722440157264,6.0,77.0,-0.8756848500000001,78.0,-0.8355562295000001,79.0,-0.909534496,87.0,0.028936132200000002,89.0,0.12351307110000001,91.0,0.0264032929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,0.37951098636666664,0.38047405649045907,3.0,80.0,0.5965856502,82.0,-0.059812455300000004,84.0,0.6017597642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,0.24221217490000002,0.09850181899953452,3.0,81.0,0.3545592392,83.0,0.17066947870000002,85.0,0.2014078068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,-4.625929269271485e-18,0.09636606672417053,3.0,92.0,0.014569959,93.0,-0.1028213916,94.0,0.0882514326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-0.573687991,0.08051701742981834,3.0,95.0,-0.4823274877,96.0,-0.6044372707,97.0,-0.6342992146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,-0.2392819135666667,0.022304933812105524,3.0,98.0,-0.2492171842,99.0,-0.2137357003,100.0,-0.2548928562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,-0.5645897386666666,0.03585985246436462,3.0,101.0,-0.5731633561,102.0,-0.5953856726,103.0,-0.5252201873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,-0.5715220676666667,0.14036577714999393,3.0,104.0,-0.4288218,105.0,-0.5763137565,106.0,-0.7094306465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,-1.1675520069,0.037100606946389406,3.0,107.0,-1.2082956963,108.0,-1.1357163554,109.0,-1.158643969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,-0.7974510090000001,0.14603916803597258,3.0,110.0,-0.6650512281000001,111.0,-0.9540951481000001,112.0,-0.7732066508000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,-1.4044998807000002,0.16482986256852558,3.0,113.0,-1.2658811036,114.0,-1.3608601233,115.0,-1.5867584152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
