,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
31,Supplement__Fru,-6.605193497799999,8.789618656804087,3.0,88.0,-16.7384448454,89.0,-1.0432810618,90.0,-2.0338545862,,,,,,,,,,
32,Supplement__Mal,-2.0236274766,2.819987800610381,3.0,91.0,1.1469455026,92.0,-4.2515113777,93.0,-2.9663165547,,,,,,,,,,
33,Supplement__G+S,4.4795093022,0.33696239823945434,2.0,94.0,4.717777699,95.0,4.2412409054,,,,,,,,,,,,
34,Supplement__Pyr,-8.806702490166666,0.804908789407121,3.0,96.0,-7.8960298013,97.0,-9.4229257501,98.0,-9.1011519191,,,,,,,,,,
35,Supplement__Gly,-10.3283537092,1.1955222907322858,3.0,99.0,-10.4928376004,100.0,-11.4331173806,101.0,-9.0591061466,,,,,,,,,,
36,Supplement__Glucon,-9.176217834800001,3.4321533594700084,3.0,102.0,-8.488238018,103.0,-12.9002505701,104.0,-6.1401649163,,,,,,,,,,
37,Stressors__aero,4.826185238666667,0.4908789191681643,3.0,105.0,4.2794185522,106.0,5.2289778405,107.0,4.9701593233,,,,,,,,,,
38,Stressors__nit,-3.4073718309333336,0.869031598361343,3.0,108.0,-4.3960722009,109.0,-2.7644632306,110.0,-3.0615800613,,,,,,,,,,
39,Stressors__ferm,-4.6939553087000006,1.5826895716395606,3.0,111.0,-6.178387187,112.0,-3.0285639912,113.0,-4.8749147479,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,-12.8355633503,,1.0,114.0,-12.8355633503,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,-10.2785321006,,1.0,115.0,-10.2785321006,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,-7.9620458155,,1.0,116.0,-7.9620458155,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,-4.9896892738,,1.0,117.0,-4.9896892738,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,-4.6632406092,,1.0,118.0,-4.6632406092,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,-4.3344869099,,1.0,119.0,-4.3344869099,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,-5.2116527309,,1.0,120.0,-5.2116527309,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,-3.3211291581999998,,1.0,121.0,-3.3211291581999998,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,-7.5403244603,,1.0,122.0,-7.5403244603,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,-4.9305549049,,1.0,123.0,-4.9305549049,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,-8.5195547212,,1.0,124.0,-8.5195547212,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,-9.0066579728,,1.0,125.0,-9.0066579728,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,-11.5073171065,,1.0,126.0,-11.5073171065,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,-12.8528198174,,1.0,127.0,-12.8528198174,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,-13.757895616,,1.0,128.0,-13.757895616,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,-14.5561887201,,1.0,129.0,-14.5561887201,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,-13.9993533113,,1.0,130.0,-13.9993533113,,,,,,,,,,,,,,
57,Stressors__HPh,-0.022463987933333412,1.6024528791110149,3.0,131.0,1.2576428777,132.0,0.49456945550000003,133.0,-1.8196042970000001,,,,,,,,,,
58,Stressors__LPh,-0.9786104823333334,0.7816457142358992,3.0,134.0,-0.5397715825,135.0,-0.514996011,136.0,-1.8810638535000002,,,,,,,,,,
59,Stressors__LPhT,-16.441429401366666,0.6834154392372441,3.0,137.0,-15.7270219155,138.0,-16.5083348138,139.0,-17.0889314748,,,,,,,,,,
60,Stressors__SMMPr,1.1119635878666665,0.9866252560216558,3.0,140.0,1.0250989054,141.0,2.1391490948,142.0,0.1716427634,,,,,,,,,,
61,Stressors__HiTm,-16.5290367584,1.12316120860752,3.0,143.0,-15.514203482,144.0,-16.3371135891,145.0,-17.7357932041,,,,,,,,,,
62,Stressors__LoTm,4.267764235033334,0.47935647930015285,3.0,146.0,4.647313541,147.0,4.4269012865,148.0,3.7290778776,,,,,,,,,,
63,Stressors__HiOs,-21.1574344006,0.5408773344784468,3.0,149.0,-21.7269982981,150.0,-21.0945668857,151.0,-20.650738018,,,,,,,,,,
64,Stressors__BMM,6.7127715464,1.5598749298403232,3.0,152.0,8.0704442601,153.0,7.0589978211,154.0,5.008872558,,,,,,,,,,
65,Stressors__Heat,6.697337298633333,1.0260189743844255,3.0,155.0,6.9399276676,156.0,7.5803216422,157.0,5.5717625861,,,,,,,,,,
66,Stressors__Cold,4.158307515333333,0.7852326191323619,3.0,158.0,4.7868488385,159.0,4.4099804198,160.0,3.2780932877,,,,,,,,,,
67,Stressors__Etha,-2.502634727566667,0.4774312799340451,3.0,161.0,-2.294437661,162.0,-3.0488091742,163.0,-2.1646573475,,,,,,,,,,
68,Stress Time Course__SMM,-1.9046029423000002,0.4618834440742123,3.0,164.0,-2.2328432554,165.0,-1.3764360325,166.0,-2.104529539,,,,,,,,,,
69,Stress Time Course__Salt,-10.8444860716,0.18301493482105205,3.0,167.0,-10.633611195,168.0,-10.9618945659,169.0,-10.9379524539,,,,,,,,,,
70,Stress Time Course__Mt0,-4.38182551145,3.2739915453296224,2.0,170.0,-2.0667638882,171.0,-6.6968871347,,,,,,,,,,,,
71,Stress Time Course__M0t45,0.6598288157333333,2.3741026683772892,3.0,172.0,0.5581727229,173.0,3.0831266742,174.0,-1.6618129499,,,,,,,,,,
72,Stress Time Course__M0t90,-1.1885519151666668,0.4200627405702024,3.0,175.0,-0.7215048740000001,176.0,-1.5354465168,177.0,-1.3087043547000001,,,,,,,,,,
73,Stress Time Course__M40t45,1.7839058035666666,4.402632140231643,3.0,178.0,1.4209062627,179.0,6.3567998016,180.0,-2.4259886536,,,,,,,,,,
74,Stress Time Course__M40t90,0.1288180757,0.38336234379834955,3.0,181.0,0.0747505155,182.0,0.5363439199,183.0,-0.2246402083,,,,,,,,,,
75,Stress Time Course__dia0,-1.9742540979666667,1.3974141128410182,3.0,184.0,-3.3410284267,185.0,-2.033640219,186.0,-0.5480936482000001,,,,,,,,,,
76,Stress Time Course__dia5,-4.9465784797,0.6696522469196025,3.0,187.0,-5.5618481052,188.0,-5.0445501237,189.0,-4.2333372102,,,,,,,,,,
77,Stress Time Course__dia15,-11.969364017366667,1.4439038520789973,3.0,190.0,-13.4987214095,191.0,-11.7797138505,192.0,-10.6296567921,,,,,,,,,,
78,Stressors__Diami,-8.1168314728,0.3142459200006659,3.0,193.0,-8.4720251592,194.0,-8.003488673,195.0,-7.8749805862,,,,,,,,,,
79,Stressors__Paraq,-6.0813706775,0.7342157627335526,3.0,196.0,-6.6127906103,197.0,-6.3877336326,198.0,-5.2435877896,,,,,,,,,,
80,Stressors__H2O2,-9.762346777833335,0.5010569126709072,3.0,199.0,-10.330338956,200.0,-9.5737272786,201.0,-9.3829740989,,,,,,,,,,
81,Stressors__Oxctl,-4.942016841766667,0.9460495991757334,3.0,202.0,-5.0591551298,203.0,-3.9428527742,204.0,-5.8240426213,,,,,,,,,,
82,Carbon Transition__GM-0.1,-15.233570159133334,3.105087463528448,3.0,205.0,-11.6531866664,215.0,-17.1887124735,225.0,-16.8588113375,,,,,,,,,,
83,Carbon Transition__GM-0.2,-14.531004408899998,3.4603726051486494,3.0,206.0,-10.6029611643,216.0,-15.8609631259,226.0,-17.1290889365,,,,,,,,,,
84,Carbon Transition__GM+5,-14.304135610066666,2.2611780417325162,3.0,207.0,-11.789234156500001,217.0,-16.1693520364,227.0,-14.9538206373,,,,,,,,,,
85,Carbon Transition__GM+15,-11.922529588466666,2.0204998290586973,3.0,208.0,-9.6041726254,219.0,-13.3082810231,229.0,-12.8551351169,,,,,,,,,,
86,Carbon Transition__GM+25,-11.251320705166668,2.4461426052746167,3.0,209.0,-8.708637933,220.0,-13.5878789168,230.0,-11.4574452657,,,,,,,,,,
87,Carbon Transition__GM+45,-8.103166601633333,1.8959520864724368,3.0,210.0,-6.43225693,221.0,-10.1636438724,231.0,-7.7135990025000005,,,,,,,,,,
88,Carbon Transition__GM+60,-6.5733946127,2.136582031704362,3.0,211.0,-4.1235754309,222.0,-8.0508359057,232.0,-7.5457725015,,,,,,,,,,
89,Carbon Transition__GM+90,-3.6125999037999996,2.0756563280050613,3.0,212.0,-1.2223141098,223.0,-4.6552647393,233.0,-4.9602208623,,,,,,,,,,
90,Carbon Transition__GM+120,-1.86897695825,2.232328981913079,2.0,213.0,-0.2904819973,234.0,-3.4474719192,,,,,,,,,,,,
91,Carbon Transition__GM+150,0.9145860213333332,0.9798545481531056,3.0,214.0,2.0394231567,224.0,0.2464745035,235.0,0.45786040380000004,,,,,,,,,,
92,Carbon Transition__GM+10,-13.785218440049999,1.3682544799337104,2.0,218.0,-14.7527204612,228.0,-12.8177164189,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,-10.497689027333335,0.9738457645366219,3.0,236.0,-10.6163051989,244.0,-9.4699682062,254.0,-11.4067936769,,,,,,,,,,
94,Carbon Transition__MG+5,-9.4707186222,1.0361507797446976,3.0,237.0,-9.5554454783,246.0,-8.3948057477,256.0,-10.4619046406,,,,,,,,,,
95,Carbon Transition__MG+10,-8.560465252766667,0.3312918465448021,3.0,238.0,-8.7582114323,247.0,-8.7451880444,257.0,-8.1779962816,,,,,,,,,,
96,Carbon Transition__MG+15,-9.165693020733334,0.882437644091851,3.0,239.0,-8.6477659606,248.0,-8.6647158518,258.0,-10.1845972498,,,,,,,,,,
97,Carbon Transition__MG+25,-8.882960067033332,1.224249706589985,3.0,240.0,-7.8526507632,249.0,-8.559881817,259.0,-10.2363476209,,,,,,,,,,
98,Carbon Transition__MG+45,-7.5947864731,0.8875086816925885,3.0,241.0,-7.2102042104,250.0,-6.9644330746000005,260.0,-8.6097221343,,,,,,,,,,
99,Carbon Transition__MG+120,0.9799445226333333,1.58522321469346,3.0,242.0,2.3420321166,253.0,1.3578958532,263.0,-0.7600944019,,,,,,,,,,
100,Carbon Transition__MG+150,2.5656459324,1.470819017963317,2.0,243.0,3.6056720339,264.0,1.5256198309,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,-10.407160997350001,0.846666323642647,2.0,245.0,-9.8084774985,255.0,-11.0058444962,,,,,,,,,,,,
102,Carbon Transition__MG+60,-6.53363752075,0.4264774873802854,2.0,251.0,-6.2320723974,261.0,-6.8352026441,,,,,,,,,,,,
103,Carbon Transition__MG+90,-2.9769287325500002,1.2890012194771192,2.0,252.0,-2.0654672293,262.0,-3.8883902358,,,,,,,,,,,,
