,USA300HOU_RS01025
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,3.2107413254
USA300_LAC_U01-Set001_CAMHB_Control_1,2.8273295986
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,3.8769042709
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,4.1578545608
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,4.363829916
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,1.0287879809
USA300_LAC_U01-Set001_CAMHB_Control_2,2.5758759061000003
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,4.1100904509
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,4.3339201413
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,4.0044572264
USA300_TCH1516_U01-Set000_CAMHB_Control_1,4.4773421941
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,3.8558881784
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,4.1576851954
USA300_LAC_U01-Set001_R10LB_PreCulture_1,4.3205498369
USA300_LAC_U01-Set001_R10LB_PreCulture_2,3.1174069908
USA300_LAC_U01-Set001_R10LB_Control_1,5.3816318908
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,4.9709761151
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,4.7438868215
USA300_LAC_U01-Set001_R10LB_Control_2,4.8841698007000005
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,4.8500175053
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,5.4501657327
USA300_TCH1516_U01-Set000_R10LB_Control_1,4.6117892492
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,4.742651369
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,5.1412222206
USA300_TCH1516_U01-Set000_R10LB_Control_2,4.2869468745
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,4.6377954522
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,5.3023537859
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,3.4376344623
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,3.3699671532
