,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,0.2705603825082723,3.0,0.0,-0.0442348835,6.0,-0.2457171656,12.0,0.2899520491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.37775127886666665,0.3830487274657683,3.0,1.0,0.0024290657,7.0,0.7680851632,13.0,0.3627396077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.24632367703333335,0.4305632093828371,3.0,2.0,0.1262643557,8.0,-0.7176936406000001,14.0,-0.14754174620000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.4498345968000001,0.7104631060322588,3.0,3.0,-0.1682772763,9.0,-1.2579227291000001,15.0,0.076696215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-1.1443933349333333,0.13689115246291397,3.0,4.0,-1.1420767193999999,10.0,-1.2824280928,16.0,-1.0086751926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.5312730015,0.5143555742012227,3.0,5.0,-0.1135452911,11.0,-1.1057723674,17.0,-0.374501346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-3.8694450557,0.5639024386541777,2.0,18.0,-3.4707058174,71.0,-4.268184294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-2.835450932366667,3.3031499638265274,3.0,19.0,-2.4053171206,70.0,0.2315605218,205.0,-6.3325961983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.10225142211249999,0.7381860795928296,8.0,20.0,1.3875881804,32.0,-1.1436613283,55.0,-0.29759748540000003,67.0,-0.1230790087,126.0,-0.0014996891,147.0,0.1925650115,203.0,-0.1182280931,210.0,-0.7140989642000001,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.12500650200000002,0.13977112837517264,3.0,21.0,0.2164848296,34.0,0.1944183478,61.0,-0.035883671400000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,0.34758086396250004,0.848572555749863,8.0,22.0,-1.0662864113,104.0,-0.1386206085,111.0,0.8459317166,133.0,0.0650268754,165.0,0.24431999370000002,238.0,1.2065725366,265.0,1.6172398305,270.0,0.0064629787,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-2.142146876371428,2.2420982081190846,7.0,23.0,-0.0432413774,56.0,-0.9173190734000001,82.0,-1.6565372196,118.0,-0.5738786192,134.0,-4.6119917371,137.0,-5.9659931886,227.0,-1.2260669193,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-2.0651177926499997,1.0212365116289193,4.0,24.0,-2.4353010397,101.0,-0.5707800802,139.0,-2.3753720997,149.0,-2.879017951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-0.623232578275,0.5153670656092131,4.0,25.0,-1.3665577723,123.0,-0.19551061090000002,155.0,-0.3895082636,191.0,-0.5413536663,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,1.0322061155,0.5780220530373551,3.0,26.0,1.4762081801,59.0,0.37863108170000004,159.0,1.2417790847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-0.7984959550400001,0.5080134583875235,5.0,27.0,-1.2834548229,76.0,-1.2430059832,146.0,-0.1313582368,162.0,-0.4223253984,262.0,-0.9123353339,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-0.736449786275,1.0271010221871726,4.0,28.0,0.6554738657,94.0,-0.8664576415,186.0,-1.8225122303,231.0,-0.912303139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,0.7469293522000001,1.700389381455367,3.0,29.0,2.18532363,49.0,-1.1296745755,260.0,1.1851390021000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,1.87539954784,3.1232141000822384,5.0,30.0,3.6585120701,77.0,3.8024941545,172.0,-3.0549069665,259.0,4.3659329269,280.0,0.6049655542,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-0.032054091725,0.4506139150542077,4.0,31.0,0.1641751745,40.0,0.4981589374,138.0,-0.508561858,192.0,-0.28198862080000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,0.08684417834285714,2.951825230675748,7.0,33.0,0.032496786,39.0,-0.2306619266,58.0,-0.045720242200000004,122.0,5.4118522282,170.0,-4.7916258476,244.0,0.08894667690000001,261.0,0.1426215737,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,0.6669669814857143,2.257282924016413,7.0,35.0,-0.6198058646,79.0,-0.2989489953,92.0,4.2048426493,208.0,3.6745738913,251.0,-0.8209539813000001,263.0,-0.3657728384,299.0,-1.1051659906,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,-0.015234706766666661,0.6398186351877,3.0,36.0,0.7017566895,234.0,-0.528036559,275.0,-0.2194242508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,0.06629184423333333,0.8281541895140376,3.0,37.0,-0.8569536414000001,214.0,0.7436753146,307.0,0.3121538595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-0.738636758775,0.6407005681690093,4.0,38.0,-0.3768355578,102.0,-0.0841523555,248.0,-1.5259063209,269.0,-0.9676528009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,-0.08446547725,0.5678124997945251,4.0,41.0,-0.36472798710000004,178.0,-0.0371028544,249.0,0.6874696429,309.0,-0.6235007104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,-0.2347662044,0.1250744284358202,2.0,42.0,-0.1463252279,294.0,-0.3232071809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,-1.311030577175,1.6001773774437469,8.0,43.0,-0.0216378438,142.0,-0.8342418385,166.0,-1.1028310825,177.0,-0.5399546643,221.0,-1.0302186013,256.0,-2.8697125073,282.0,0.385294974,305.0,-4.4749430537,,,,,,,,,,,,,,,,,,,,
28,abx_mega__phos_ethanol,-9.450550000000835e-05,0.7847151568379788,2.0,44.0,0.5547829032,154.0,-0.5549719142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,abx_mega__teix_dmso,-0.1930948038611111,0.5397156282441291,18.0,45.0,-0.4800387487,54.0,-0.0587839047,106.0,-0.1529869383,108.0,0.48298852400000003,135.0,-0.26772815510000003,143.0,-0.2337007298,150.0,-1.4075304032,183.0,-0.6697460465,204.0,0.0632510474,226.0,-0.5026554466,253.0,-0.4980001808,255.0,-0.2156355795,257.0,0.2895697575,264.0,0.2501538455,268.0,-0.2658488408,284.0,0.35326202900000003,300.0,-0.9950090477,306.0,0.8327323488
30,abx_mega__dmso-10,0.3660080301,0.49267468479888465,3.0,46.0,0.8274122199,57.0,-0.1528918706,66.0,0.42350374100000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,abx_mega__van_dmso,1.6537006771400002,0.34039528315507006,5.0,47.0,2.1995932787,72.0,1.7674255832,112.0,1.3917907367,156.0,1.5041481972000001,212.0,1.4055455899,,,,,,,,,,,,,,,,,,,,,,,,,,
32,abx_mega__ramo_h2o,-0.025290149966666675,0.896111416990521,3.0,48.0,-0.6120031149,184.0,-0.4700675268,266.0,1.0062001918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,abx_mega__h2o-7,-0.26349297936666666,1.0811361009812417,3.0,50.0,0.9042794694,245.0,-1.2295910557,258.0,-0.4651673518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,abx_mega__cro_h2o,0.194544047575,1.1777459679377522,4.0,51.0,-1.0238572145,119.0,1.4039747847,120.0,-0.5800702075,278.0,0.9781288276000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,abx_mega__tric_ethanol,-0.3428533746,0.04669620965109783,2.0,52.0,-0.3758725811,182.0,-0.30983416810000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,abx_mega__nor_naoh,-0.56460237756,0.33140257587072464,5.0,53.0,-1.0364238417,90.0,-0.1276577452,100.0,-0.4695567946,216.0,-0.6810891873,293.0,-0.508284319,,,,,,,,,,,,,,,,,,,,,,,,,,
37,abx_mega__rfp_ethanol,-2.1067801965,2.7338745042949917,2.0,60.0,-0.1736389956,78.0,-4.0399213974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,abx_mega__amyc-d_dmso,0.36699295668750004,0.4788035889336017,8.0,62.0,0.43984736,91.0,1.0197614525,103.0,-0.3077364375,105.0,0.9613388779,117.0,0.23960658110000002,141.0,-0.1545179483,174.0,0.5645784063,201.0,0.17306536150000001,,,,,,,,,,,,,,,,,,,,
39,abx_mega__sxt_dmso,-0.203372239825,1.3560785012134713,4.0,63.0,1.6587768149,181.0,-0.3256692115,207.0,-1.5835670427,239.0,-0.5630295200000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,abx_mega__dmso-1,0.6004725239,0.18122671456348632,2.0,64.0,0.7286191627,180.0,0.4723258851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,abx_mega__pen_h2o,-1.0130850767,0.8863044476326418,5.0,65.0,0.5316615314,69.0,-1.3803268169,211.0,-1.1888243479,233.0,-1.7241847509000001,308.0,-1.3037509992,,,,,,,,,,,,,,,,,,,,,,,,,,
42,abx_mega__cip_naoh,-0.40658025738000003,0.23417609055731778,5.0,68.0,-0.2873308811,81.0,-0.0904516374,128.0,-0.3879547213,217.0,-0.6036693744,240.0,-0.6634946727000001,,,,,,,,,,,,,,,,,,,,,,,,,,
43,abx_mega__h2o-1b,-0.73397600305,0.09250519481688213,2.0,73.0,-0.7993870536000001,95.0,-0.6685649525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
