,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,4.625929269271485e-18,0.1317280410896566,3.0,0.0,-0.1520850953,2.0,0.078249276,4.0,0.07383581930000001,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.2907783084,0.14145462245430465,3.0,1.0,-0.1553370076,3.0,-0.4375631779,5.0,-0.2794347397,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,1.165169449325,0.22110484624296187,4.0,6.0,1.4348488854,20.0,1.2415363274,40.0,1.0562911869,63.0,0.9280013976,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.47578584925,0.03303380073609491,4.0,7.0,0.4706837103,33.0,0.4383274548,81.0,0.5187321416,82.0,0.4754000903,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,0.69993875505,0.4810776851632672,4.0,8.0,0.3147407287,51.0,1.3882909685,65.0,0.6627069667000001,76.0,0.4340163563,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,0.6101124401,0.6338426574473686,3.0,9.0,0.2453334151,22.0,0.24299425330000002,49.0,1.3420096519,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.8177817460000001,0.04546234169336735,2.0,10.0,0.8499284761,26.0,0.7856350159000001,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,0.36747605986666665,0.16390162358791208,3.0,11.0,0.32350231630000004,54.0,0.2300468891,83.0,0.5488789742,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,0.7877180970500001,0.30320591186465545,4.0,12.0,0.543847264,48.0,1.2295043175,64.0,0.7167619827,78.0,0.6607588240000001,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.734643996025,0.24630692669458223,4.0,13.0,0.565017805,38.0,0.9494588211,67.0,0.48176523930000004,72.0,0.9423341187000001,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.9491191021666667,0.1178052216610279,3.0,14.0,0.9506953203,41.0,1.0661283059,85.0,0.8305336803000001,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,1.165869138825,0.19272004899576248,4.0,15.0,1.3083630963,52.0,1.1957514607,71.0,0.8855563228000001,80.0,1.2738056755,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,0.8665884219666666,0.287271428823949,3.0,16.0,0.6521318102,53.0,1.1929768179,77.0,0.7546566378,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,0.8818898184666667,0.2469487241086814,3.0,17.0,0.6515729436000001,50.0,1.1426479647,66.0,0.8514485471000001,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,0.8343621297,0.27226857408868105,3.0,18.0,0.5465006371000001,25.0,0.8688305663,62.0,1.0877551857,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.7189382107750001,0.14907419376916733,4.0,19.0,0.7428532976000001,28.0,0.6183607487,56.0,0.5944151252000001,73.0,0.9201236716000001,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,0.918954723975,0.23319918694101896,4.0,21.0,0.8434841584,34.0,0.6222951471,45.0,1.0949587294,58.0,1.115080861,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,0.936494649375,0.12862319917155307,4.0,23.0,1.0649687224,42.0,1.0013674851,70.0,0.7683152642000001,79.0,0.9113271258000001,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.638599033075,0.22698030650287537,4.0,24.0,0.44185174400000005,29.0,0.9043671234,68.0,0.45773961550000003,74.0,0.7504376494,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.755439794425,0.14903764382977694,4.0,27.0,0.6364405627,31.0,0.8500801874,69.0,0.6206117987,75.0,0.9146266289,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,0.79597235515,0.1021861182887016,4.0,30.0,0.6685626124,32.0,0.8957479293,59.0,0.8585530372,86.0,0.7610258417,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,0.8959778827,,1.0,35.0,0.8959778827,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,0.7012111954750001,0.3245397504582437,4.0,36.0,0.873397453,44.0,0.9530932389000001,60.0,0.7470224598,61.0,0.2313316302,,,,,,,,,,,,,,,,,,,,
