,PSPTOB0072
SRX1828913,-0.1520850953
SRX1828914,-0.1553370076
SRX1828915,0.078249276
SRX1828916,-0.4375631779
SRX1828917,0.07383581930000001
SRX1828918,-0.2794347397
SRX3983989,1.4348488854
SRX3983990,0.4706837103
SRX3983993,0.3147407287
SRX3983994,0.2453334151
SRX3983995,0.8499284761
SRX3983996,0.32350231630000004
SRX3983997,0.543847264
SRX3983998,0.565017805
SRX3983999,0.9506953203
SRX3984000,1.3083630963
SRX3984001,0.6521318102
SRX3984002,0.6515729436000001
SRX3984003,0.5465006371000001
SRX3984004,0.7428532976000001
SRX3984005,1.2415363274
SRX3984006,0.8434841584
SRX3984007,0.24299425330000002
SRX3984008,1.0649687224
SRX3984009,0.44185174400000005
SRX3984010,0.8688305663
SRX3984011,0.7856350159000001
SRX3984012,0.6364405627
SRX3984013,0.6183607487
SRX3984014,0.9043671234
SRX3984015,0.6685626124
SRX3984016,0.8500801874
SRX3984017,0.8957479293
SRX3984019,0.4383274548
SRX3984020,0.6222951471
SRX3984021,0.8959778827
SRX3984022,0.873397453
SRX3984023,-0.0650483602
SRX3984024,0.9494588211
SRX3984025,1.0524748103
SRX3984026,1.0562911869
SRX3984027,1.0661283059
SRX3984028,1.0013674851
SRX3984029,1.1814922441
SRX3984031,0.9530932389000001
SRX3984032,1.0949587294
SRX3984034,0.0489344257
SRX3984035,-0.0681526066
SRX3984036,1.2295043175
SRX3984037,1.3420096519
SRX3984038,1.1426479647
SRX3984039,1.3882909685
SRX3984040,1.1957514607
SRX3984041,1.1929768179
SRX3984042,0.2300468891
SRX3984043,-0.2004692171
SRX3984045,0.5944151252000001
SRX3984046,0.0340349706
SRX3984047,1.115080861
SRX3984048,0.8585530372
SRX3984049,0.7470224598
SRX3984050,0.2313316302
SRX3984051,1.0877551857
SRX3984052,0.9280013976
SRX3984056,0.7167619827
SRX3984057,0.6627069667000001
SRX3984058,0.8514485471000001
SRX3984059,0.48176523930000004
SRX3984061,0.45773961550000003
SRX3984062,0.6206117987
SRX3984063,0.7683152642000001
SRX3984064,0.8855563228000001
SRX3984065,0.9423341187000001
SRX3984066,0.9201236716000001
SRX3984067,0.7504376494
SRX3984068,0.9146266289
SRX3984069,0.4340163563
SRX3984070,0.7546566378
SRX3984071,0.6607588240000001
SRX3984073,0.9113271258000001
SRX3984074,1.2738056755
SRX3984077,0.5187321416
SRX3984078,0.4754000903
SRX3984079,0.5488789742
SRX3984080,-0.0179210362
SRX3984082,0.8305336803000001
SRX3984084,0.7610258417
SRX6997963,0.0980794274
SRX6997964,-0.3454321922
SRX6997965,-0.43086694600000003
SRX6997967,0.3237715289
SRX6997968,-0.3225194101
SRX6997969,-0.3191740568
SRX6997971,-0.4218509563
SRX6997972,-0.30028981400000004
SRX6997973,-0.40316466440000004
SRX3159100,-0.1256411762
SRX3159101,-0.2991965381
SRX3159102,0.2690837754
SRX3159103,0.1557539389
SRX3159000,-0.0687755618
SRX3159001,0.4826902376
SRX3159002,-1.3131760431
SRX3159003,-0.12181950570000001
SRX3159004,0.0947087025
SRX3159005,-0.7797600344000001
SRX3159006,-0.6896387819
SRX3159007,-0.3420317654
SRX3159008,-0.0197962445
SRX3159009,-0.4404927816
SRX3159010,-0.1076846521
SRX3159012,0.2511385215
SRX3159013,-0.0052892536
SRX3159014,-0.3083149382
SRX3159015,0.12777733100000002
SRX3159016,0.2254713146
SRX3159017,0.206992002
SRX3159018,0.6268442502
SRX3159019,-0.5151522297
SRX3159020,0.9482855547000001
SRX3159021,0.5393871543000001
SRX3159022,-0.44137455880000004
SRX3159023,0.35851705640000003
SRX3159024,-0.5565116366
SRX3159025,0.5304992922
SRX3159026,-0.0447876831
SRX3159027,-0.3102953532
SRX3159028,-0.7694175135
SRX3159029,0.0527702129
SRX3159030,0.2782671449
SRX3159034,0.2572296569
SRX3159036,0.3528617146
SRX3159037,0.18589808730000001
SRX3159041,-0.0054437391
SRX3159042,-0.0840510974
SRX3159043,0.8026449206
SRX3159045,0.08329687470000001
SRX3159047,0.2022497752
SRX3159048,0.0956381773
SRX3159049,0.42668315560000003
SRX3159050,-0.1273124346
SRX3159051,0.19972022920000002
SRX3159052,-0.1855844465
SRX3159053,0.1332461071
SRX3159054,-0.1699331516
SRX3159055,0.3614601746
SRX3159056,0.1218675168
SRX3159057,-0.1301694524
SRX3159058,-0.8921427305
SRX3159060,-0.40805037120000004
SRX3159061,0.0374368522
SRX3159062,0.5615317084
SRX3159063,-0.1410235061
SRX3159066,0.6749019742
SRX3159069,0.3902017077
SRX3159070,0.0958761041
SRX3159071,-0.2755684459
SRX3159073,1.0968384643
SRX3159074,0.43866572730000003
SRX3159075,-0.23107243200000002
SRX3159076,-0.1905478629
SRX3159080,-0.18674475510000002
SRX3159082,0.6163994744
SRX3159083,-0.4088519792
SRX3159086,-0.3958089253
SRX3159087,0.291483525
SRX3159088,0.0688303525
SRX3159089,-0.48698777790000003
SRX3159090,0.062125933300000005
SRX3159091,-0.17079034340000002
SRX3159092,-0.33773685140000004
SRX3159093,0.6083960839
SRX3159094,0.3936595257
SRX3159095,0.6476311445
SRX3159096,0.8225740678
SRX3159097,0.44936651050000004
SRX3159098,0.4836345983
SRX3159099,-0.29149993280000003
SRX3158988,0.0360949018
SRX3158989,0.2589800591
SRX3158990,0.3947481384
SRX3158991,0.3491656017
SRX3158992,0.1191155606
SRX3158996,-0.1552104624
SRX3644656,0.0066719708
SRX3644657,-0.2215497741
SRX3644658,0.2148778033
SRX3644659,-0.014340302800000001
SRX3644660,-0.0328170732
SRX3644661,-0.2873650195
SRX3644662,-0.46813309900000005
SRX3644663,-0.2677529994
SRX3644664,0.3175390413
SRX3644665,-0.016215203
SRX3644666,-0.0284562858
SRX3644667,0.0300901452
SRX3644668,-0.2823386713
SRX3644669,-0.0533330128
SRX3644670,-0.2742062697
SRX3644671,-0.10946352300000001
SRX3644672,0.3164673986
SRX3644673,-0.1356676222
